"","V1","V2","V3","V4","V5","V6"
"Lypla1",2.5439877056731,0.671312660642691,1.03657657882395,0.833631243022762,3.09842591729759,1.36989749697333
"Tcea1",2.80961571295848,0.475142759347012,1.3209771812349,1.34221659048644,1.6639865278051,0.612071288687885
"Atp6v1h",3.5559352536352,6.84573679720485,3.44578873863579,2.97630878085402,2.29758515191824,0.704166154654108
"Rb1cc1",8.89106267408769,6.12156640752863,20.9674328732997,14.2621982747658,3.61713774968291,8.0541485476569
"4732440D04Rik",0.581605765409935,0.209973817204838,0.876762582301091,1.08958526103067,0.180525317772108,2.22044604925031e-16
"Pcmtd1",7.56264916239241,4.71695009748588,9.58400838836909,2.67694204174568,1.30649706196235,1.14936093979625
"Vcpip1",1.8773475539946,1.0659066643764,4.49462353904171,1.96025734801287,1.2239102557521,1.51364794601897
"Sgk3",1.86209542801131,0.74626222300876,13.7460994252721,1.23709664914008,4.97915128984752,10.3153507903376
"Mcmdc2",1.23862789929557,2.22044604925031e-16,1.28673846784472,2.22044604925031e-16,2.22044604925031e-16,0.262576573282907
"Ppp1r42",4.84839176600054e-10,2.22044604925031e-16,2.22044604925031e-16,0.22274133184034,2.45320053622186,2.22044604925031e-16
"Cops5",2.04757788030605,2.22044604925031e-16,0.736503276051659,0.318130206864243,2.18639754687044,0.215776192167207
"Cspp1",6.46911539861104,0.658635515998846,10.5339361556064,1.50195258534781,0.727450161211704,2.27239281799063
"Arfgef1",4.04101423898306,3.9352516674656,12.1194417009475,6.55525339066153,5.5241327005166,0.520912259151907
"Cpa6",0.0266218331503069,0.198217609866563,0.0122216468237909,2.22044604925031e-16,1.34495874154555,2.22044604925031e-16
"Ncoa2",6.5272110776899,5.42825608506617,16.7921340140063,6.76402998750095,2.87440359666219,8.02153558665337
"Tram1",4.1004053082477,0.839764074697127,3.2497458630705,0.882341995145883,2.77893607798975,2.42199885861706
"Terf1",2.07229673726835,0.422044618592375,1.74601384512375,2.22044604925031e-16,0.910355216217908,0.937383029163612
"Rpl7",19.8682360598157,2.28360641653602,2.22044604925031e-16,11.4853493950275,27.5476815437847,25.5339463708934
"Rdh10",1.25760981883287,2.22044604925031e-16,0.524013529312466,2.22044604925031e-16,0.420514221249957,0.663227592115424
"Ube2w",4.142575342454,0.99848771506655,6.61166892063259,2.38300490695414,2.01977107234866,5.27261659379273
"Tceb1",11.4529935287324,4.50784472213035,6.41447095690264e-12,7.65824792080798,5.41533395046378,7.02899618331003
"Ly96",2.72404283289063,1.56432455001368,0.46463099333265,1.029349759225,1.94837145308644,2.5115463092708
"Tram2",0.544335732616328,0.121604933042339,1.27037020468197,2.22044604925031e-16,0.450768684920384,0.677667270299584
"Ogfrl1",10.8393674663993,4.50530696501661,8.26129658486093,5.78661091382147,7.36491212439371,24.74214633177
"Smap1",5.5817195934874,1.99795903414814,3.78491531561266,3.2398202597352,6.10781890713545,2.09134778038052
"Lmbrd1",1.6091115962887,8.88487266663443,10.5364256953973,9.61065251059242,5.17313946638999,3.47226341369042
"Phf3",6.25115933411367,5.47823476358542,12.4357608673736,3.0588109512076,1.9353746942488,4.45125005916932
"Ptp4a1",21.3507715234075,16.4465022112784,10.85958509755,20.4940935361526,3.85910629028133,20.6659341836444
"Khdrbs2",1.31901325139558,0.374371320247194,0.236293561859377,0.00179731823394262,2.22044604925031e-16,2.22044604925031e-16
"Rab23",2.22044604925031e-16,2.22044604925031e-16,0.221696012706701,2.22044604925031e-16,1.40137302499046,1.58944094028349
"Zfp451",1.24728855909214,0.674607388772176,2.1715431379753,5.22394789127318e-13,0.154632530586751,0.231962785108547
"Ccdc115",3.5455535544999,1.36131653664448,2.22044604925031e-16,2.22044604925031e-16,0.85660800767544,0.597906777886863
"Imp4",2.252227745611,0.812094825777006,0.691076685051324,2.22044604925031e-16,0.723697611575312,2.22044604925031e-16
"Ptpn18",7.33047365975767,1.73291359557998,0.7888411710448,1.23359769750584,10.0370727416415,3.74502167009504
"Fam168b",6.69800813371763,3.99751687593511,7.81941294710193,2.50144483029927,3.40784252094404,2.53978528850117
"Plekhb2",0.976052657451421,0.517121074767093,0.864725706960249,0.451138256864889,0.722721581349012,0.443180145358426
"Uggt1",2.09783146176723,0.354598708317187,2.66053765628639,0.30927908914741,0.704132526103957,1.04453824900905
"Neurl3",13.3649141842618,9.98045491700584,9.26866216003595,9.55047973775825,1.16327798337289,1.29866120377951
"Arid5a",6.02812378217322,2.45103156087609,7.295323051382,6.80945517324757,0.012478319671116,14.554668265699
"Kansl3",2.64549900718703,1.54895432495283,2.31886888389784,2.31134299184868,0.529016926067172,2.22044604925031e-16
"Lman2l",0.239052314128866,2.22044604925031e-16,1.96076914868141,0.390818948574688,1.38645208617546,0.183850293052565
"Cnnm4",1.04867565024238,0.627045615777163,1.94231189606052,1.34261453114259,3.20706479356304e-06,0.881417431941816
"Cnnm3",0.065732144022499,2.22044604925031e-16,2.39400753631735,2.22044604925031e-16,0.123621700429124,0.373399233097722
"Cox5b",17.7625097611042,5.52285763288734,0.0019014020944173,5.51653760688412,13.4267132582926,10.9729751857418
"Actr1b",0.854084804433667,1.00010483479487,1.60636281056762,0.467799478022113,0.416033177744285,1.23173203871001
"Tmem131",1.24417776530521,2.91099180587035,10.2439378260436,1.38855838166437,4.71145714004568,6.37780927876091
"Cnga3",2.22044604925031e-16,0.386153434452331,0.0805651458280254,0.162252772112973,1.79525238089766,0.126578091185584
