"","V1","V2","V3","V4","V5"
"Lypla1",0.390575043980798,1.32720642080089,1.4693677295659,1.13360034730858,0.269481860315404
"Tcea1",2.22044604925031e-16,1.69198416419788,2.22044604925031e-16,2.69771372694143,0.481322672466867
"Atp6v1h",4.63474203778211,5.9066317290316,4.52001270209318,1.1349795552665,2.22044604925031e-16
"Rb1cc1",14.4960284537476,4.57519862889189,12.1526044495535,9.67589088007673,6.25392858585666
"4732440D04Rik",2.14552097824965,2.22044604925031e-16,2.22044604925031e-16,1.39957440386945,0.24545231321247
"Pcmtd1",10.828949052788,7.10385060195045,6.89605963976044,5.2491773339083,2.22044604925031e-16
"Gm26901",2.18054041377616,0.937424463117778,2.22044604925031e-16,1.30382860482658,2.22044604925031e-16
"Sntg1",0.250325600007859,0.360847243459471,0.137222849313923,0.225180837331461,2.22044604925031e-16
"Vcpip1",1.14030314186705,4.12308634641881,0.391058957490677,2.22044604925031e-16,1.09006223812583
"Sgk3",2.33840854038487,3.67802666139083,8.23580417212797,2.82606872853211,5.34774974609494
"Mcmdc2",0.260015274730276,2.22044604925031e-16,0.328977296820942,0.199179637662308,0.119584020006893
"Ppp1r42",2.22044604925031e-16,0.0424143203185758,0.114118350866329,2.22044604925031e-16,1.35390953593025
"Cops5",2.22044604925031e-16,1.13924497499116,2.22044604925031e-16,2.22044604925031e-16,0.874198486241465
"Cspp1",2.22044604925031e-16,3.60273455776634,3.77909637085938,0.481580180525676,1.43530801307437
"Arfgef1",3.98658039627527,9.92647161195175,2.91469620885525,2.08844274957638,5.9562970453482
"Cpa6",2.22044604925031e-16,1.08711770804164,2.22044604925031e-16,0.13633435825272,0.170012801894867
"Ncoa2",12.0059932133757,7.6084147775851,10.9608415138291,4.94337922024344,4.17061864999403
"Tram1",2.22044604925031e-16,3.44842679302441,1.1792641069357,2.22044604925031e-16,2.87256426614707
"Lactb2",1.0128718552641,0.839781950040951,2.22044604925031e-16,2.22044604925031e-16,0.191606278675357
"Terf1",2.22044604925031e-16,1.46066517983271,0.246951649988367,2.22044604925031e-16,2.22044604925031e-16
"Rpl7",2.22044604925031e-16,20.4258537630021,1.41403832368393,1.18139483456186,12.6441178371777
"Rdh10",0.137451392353194,0.824405961845978,2.22044604925031e-16,0.311659065799082,0.57010387432635
"Ube2w",3.61794934371725,2.81092338798077,5.64531265196525,0.703046410891083,2.9309686629624
"Tceb1",14.9292728584398,2.39569696680538,9.18165994027867,12.3005841583099,4.0970496405919
"Tmem70",2.22044604925031e-16,0.336920387263894,0.380558319786652,2.22044604925031e-16,0.115710483807776
"Ly96",1.80114877390601,0.393700185615086,3.15049922073135,2.46741835553147,5.06523124075181
"Tram2",2.22044604925031e-16,1.14683206444563,0.303336952739269,2.22044604925031e-16,0.122440495759311
"Kcnq5",2.22044604925031e-16,1.36260424143327,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ogfrl1",13.2013615834348,0.693616904182961,15.7395170963592,13.3347422930141,16.3371755340239
"Smap1",1.26828236947522,7.46582099714749,1.07209114765681,0.910415888031848,4.49244408921716
"Lmbrd1",18.9169943271107,7.09621632628896,2.45074719812101,3.72944765544588,1.51760562069226
"Phf3",2.02757229589767,7.26181000419463,6.01182388824133,4.72387996445442e-08,1.09738951275429
"Ptp4a1",31.4807510288736,0.944322983900128,23.6103223795738,19.5621612868921,15.9322232127408
"Khdrbs2",0.0833602500687746,2.22044604925031e-16,0.262535370332472,0.767131659091751,2.22044604925031e-16
"Prim2",2.22044604925031e-16,1.26895903368014,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Rab23",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.670827843650464
"Zfp451",0.396776712086491,0.504434650346902,2.22044604925031e-16,0.0912192516569114,2.22044604925031e-16
"Imp4",0.23876317036202,2.48549639105781,0.0328689317247392,2.22044604925031e-16,0.294982946551863
"Ptpn18",1.88271981967558,7.9342974583875,4.33788591745636,4.06506378676352,10.1939165345042
"Fam168b",1.78678770401741,7.38951970593408,4.07971825725365,1.19773389286592,0.186815147824291
"Plekhb2",2.22044604925031e-16,0.799279788749108,0.478999435568653,2.22044604925031e-16,0.823610115655779
"Uggt1",2.22044604925031e-16,1.78724484593384,0.518448810766969,2.22044604925031e-16,0.0772079834169898
"Neurl3",14.8445032532716,4.33808056637901,9.97906642580106,25.4614659171583,2.22044604925031e-16
"Arid5a",10.8673341745441,1.58558219870154,16.6990058227846,5.21594029160935,3.83629346167136
"4930403P22Rik",0.29447420118007,2.22044604925031e-16,0.237269289870056,0.582338526274533,2.22044604925031e-16
"Kansl3",1.97060017060191,3.01817682486454,0.213391604587252,0.515363265948235,2.22044604925031e-16
"Lman2l",0.173192025061156,0.473683449308835,1.05034904487101,2.22044604925031e-16,0.430943716628416
"Cnnm4",0.93575448658343,2.42698849674514,1.12178049853048,0.725705143669112,0.70725848149049
"Cnnm3",0.146239965268724,0.878433987451512,0.00417805819737149,0.000201802933876612,9.79446701534081e-09
"Cox5b",4.58427312016254,7.84808323889236,6.08825477471514,7.19552657670602,7.10572096121789
"Actr1b",0.430673498925625,0.813455700979221,0.584884337241959,0.542054875492857,0.409137963035936
"Tmem131",2.22044604925031e-16,3.86089950546797,2.78316730253624,2.22044604925031e-16,3.77602664389046
"Cnga3",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.871478949569828,0.686967381819854
"Inpp4a",7.74347172602533,2.45191066828031,3.62554602805316,0.920934988270206,9.12596441174148
"Coa5",1.04463753568877,1.75427864976433,0.37128119964453,0.189252466141363,1.33917758897006
"Unc50",1.82001180723698,1.30566087624498,1.73422813393483,0.904787932313723,1.25711371169149
"Mgat4a",8.44751958992004,1.51788056283428,2.59628130547515,4.55170088111083,7.51715235489125
"Tsga10",0.204695148540765,0.742363676491068,2.22044604925031e-16,0.582183938795743,2.22044604925031e-16
"Mitd1",0.0304323737359092,1.84724488404267,0.806427281585236,0.026636714957014,0.700562715364968
"Mrpl30",2.22044604925031e-16,3.91359746952654,0.111672652430932,1.67729140567802,0.910982787317565
"Txndc9",2.03801385181209,2.87227489421451,2.22044604925031e-16,0.954973688985753,1.56759802685905
