"","V1","V2","V3","V4"
"Clk1",24.2023760217942,23.7998841868996,9.67187480151945,10.6768303933327
"Ndufb3",3.01782299733358,1.7745922397899e-08,3.19444448038865,2.22044604925031e-16
"Cflar",2.22044604925031e-16,6.93048219582947,8.32406516012446,13.3358918866516
"Casp8",0.164121284760863,2.22044604925031e-16,1.48793817524464,3.30223592080927
"Trak2",1.27501159113882,0.935183806011061,3.50851125577671,0.00366082798414887
"Stradb",0.126478358906839,2.22044604925031e-16,1.45280280226639,0.0392506840870333
"Als2",1.22163238336996,2.22044604925031e-16,0.027254671948801,1.8234668033378
"Sumo1",10.4344582991914,9.2348742859667,9.2263570676558,5.61096317466056
"Nop58",0.635280833537513,0.201181946814681,2.22044604925031e-16,0.460157589354202
"Bmpr2",4.02175591376523,4.71017460935212,3.65992337647924,0.91531393109594
"Fam117b",1.03972580329086,2.22044604925031e-16,3.98663346951105,0.156499687693596
"Nbeal1",2.24087966131547,1.27774453152733,0.28906981579771,3.33894301967055
"Ino80d",1.89863827202985,1.16208022568344,1.52411210832433,2.47714003200654
"Ino80dos",0.600123155036457,0.0253867062959402,0.123914818294506,0.477087490361016
"Gm20342",1.03786196404583,2.22044604925031e-16,2.22044604925031e-16,0.535537661220841
"Ndufs1",1.34061814504653,0.552968865903204,1.49933469748055,0.671668754696376
"Eef1b2",13.5067468694381,7.53267592760707,9.8447417368791,2.03882071564362
"Klf7",5.61815683978985,18.4034573850511,10.1642262444233,12.0103376220199
"Gm28981",0.382508239855358,0.363754699650106,2.22044604925031e-16,5.54318326493542
"Creb1",5.94862378799201,3.17815751018496,2.37681306571555,7.10310613074497
"Ccnyl1",1.0717996179224,0.115344994784083,0.131738182448007,2.13654212549747
"Plekhm3",9.86646658131785,5.81871403249172,3.86577653280724e-12,6.58167149901822
"Idh1",0.340654738016039,2.22044604925031e-16,1.87399099607494,2.22044604925031e-16
"Pikfyve",1.43670605614417,2.22044604925031e-16,0.383089749636277,1.09078825578166
"Rpe",1.22848127601423,1.01583312824119,2.63982838028697,0.526636409777603
"Kansl1l",5.27330731205044,8.23880667108208,1.03214649037437,4.88916768546132
"Acadl",4.88563981574365,2.68426809812748,11.5883302096994,0.376034482961868
"Mreg",1.3579417218746,0.192809051308125,0.0542809828444858,5.58648277767674
"Rpl37a",19.8305542218673,9.44575985723504,22.8106300125968,3.21367720233489
"Tns1",2.63948168397711,1.60312398399729,2.22044604925031e-16,1.65111845363842
"Rufy4",6.8803637569185,2.80770443188145,3.19576345924261,1.56139754546606
"Cxcr2",31.8369021056503,22.1693904879737,26.8854993582759,10.6514952165961
"Cxcr1",4.50046197588267,3.04965094106692,0.154072238804848,2.65668470353983
"Arpc2",25.1141699394064,36.8658873696011,37.3201276928596,17.1062270553823
"Aamp",3.86086658120653,3.03219556855815,3.02336632373654,1.0859151224007
"Pnkd",1.2270242891193,4.96129011104135e-06,1.00621169585064,2.22044604925031e-16
"Tmbim1",0.13792354449574,0.541585266038952,0.115452158905047,0.156032610793673
"Catip",0.171507858534392,1.40413751755306,2.22044604925031e-16,2.22044604925031e-16
"Slc11a1",9.43939088724711,28.9878940916408,9.75252179098302,1.08116055749751
"Ctdsp1",3.35068171948798,4.68406091079333,4.9192495143473,2.22044604925031e-16
"Usp37",3.7677924058637,2.66041585992453,2.22044604925031e-16,4.05693740286603
"Rnf25",0.722101322412036,0.135291189796211,2.24447727315814,0.157402563788908
"Nhej1",1.00944006538695,0.351478469921168,0.759796787351623,0.153129607689981
"Cnppd1",7.30819370232725,3.71556150965145,3.2931234592788,5.23468765718466
"Fam134a",3.81465023274671,1.58700552581327,1.40533161636243,2.71339383652764
"Zfand2b",2.64872177812127,1.73895325791861,5.59759460476634,1.6076383899614
"Atg9a",0.958873384951283,3.50916017736084,2.68310465740254,3.32193022704977
"Ankzf1",0.363788178957153,0.175828220709775,0.692295477938668,0.401772955571222
"Glb1l",0.577163975242314,2.22044604925031e-16,0.319056773361568,0.560251430118894
"Stk16",1.53788877624788,0.873801123914096,3.15624387344225,2.22044604925031e-16
"Tuba4a",4.28355698857562,1.17658463563666,4.64315981995972,1.72180851970121
"Dnajb2",0.443359102863395,2.32455567779456,0.201066844511483,0.349547010843445
"Dnpep",0.938132567266851,0.0103566396410123,1.02326214440462,2.22044604925031e-16
"Stk11ip",0.754665173869898,0.167126289276946,0.433031195862509,0.0118028689237192
"Acsl3",0.127680318420068,0.474543258595642,0.316995870353413,2.09219078520763e-05
"Ap1s3",0.297559657926168,2.22044604925031e-16,0.890194640992223,2.22044604925031e-16
"Wdfy1",2.37886110379847,1.17072405598928,1.9815566865091,0.833518028515476
"Cul3",6.32325240598172,11.0242002116615,4.36333020478945,5.39907903512326
"Dock10",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.27482368142465
"Rhbdd1",1.06911423687715,1.25609165222523,1.00160047989164,1.77354188484368
"Mff",3.91097569515693,5.77336676142127,7.18316761349725,2.22736924215546
"Agfg1",3.5967452906626,3.3413833804662,5.16908688883397,1.01673307415005
"Trip12",6.07805516211646,11.8877554898842,6.04262042628416,5.436011223962
"C130026I21Rik",2.22044604925031e-16,17.7594448984793,8.03292938532757,5.43466144318269
"A530032D15Rik",2.22044604925031e-16,5.98610210205331,4.4053945666338,1.0326191334109
"A530040E14Rik",0.695054459498496,3.97246597167054,0.901311102310573,1.94822844701228
"Sp110",0.440604202579027,6.71844948601498,3.20143065795808,4.50602640230539
"Sp140",3.90284641589976,37.4942601834945,15.7020023403999,14.2647176229274
"Gm10552",4.44930729034233,4.81935509832131,3.10004130868122,2.92313900154201
"Sp100",8.93008544757481,20.354936524282,6.57013925140649,11.4262769993446
"A630001G21Rik",0.11215972142191,2.22044604925031e-16,0.687858447889342,2.22044604925031e-16
"Cab39",10.103424029464,12.9146203007892,3.89026476105543,5.66416205664576
"Itm2c",2.1993208295856,0.835323788309911,0.295391139603344,1.51752495566625
"Gpr55",0.738991322220189,0.400920502486522,2.22044604925031e-16,0.962218623835027
"Psmd1",2.22044604925031e-16,2.22044604925031e-16,1.47156895976452,2.22044604925031e-16
"Ncl",8.03562196798233,2.14777780516129,1.79152171306263,5.124100657578
"Ptma",23.8385131038521,3.7134257379339,6.30130635478712e-05,7.87412380167985
"Pde6d",0.942645273776612,2.22044604925031e-16,1.14903899289913,0.715377837829984
"Eif4e2",4.01896179206987,2.78513198374136,3.94124288162766,0.706590336236789
"Gigyf2",3.99424841415151,2.52861938703028,0.654558258473132,3.52243508896291
"Inpp5d",22.9404389684568,24.6186451884004,1.27270998951348,8.73046685813618
"Atg16l1",2.88347588892985,2.91077149242388,1.41638028637056,3.37451184574743
"Sag",0.800615921834887,0.540768368275549,2.22044604925031e-16,2.5935227182272
"Dgkd",6.97051724296435,2.28521073608159,2.22044604925031e-16,2.14419767208511
"Usp40",0.432913817906654,0.033713428676802,0.284061720220247,0.494692209374777
"Ugt1a7c",0.862251414736343,0.521615773156208,0.483120606244035,0.102953889400026
"Ugt1a6a",0.519108393231877,0.273799327608201,0.0842347723494467,0.0682359339793167
"Hjurp",1.13632246036925,1.26485753653982,4.51280599879222,1.24708896370823
"Agap1",6.39572749090226,4.09185414125962,3.17382199053977,0.52410135639318
"Cops8",0.910218032673594,2.22044604925031e-16,1.84380396161112,2.22044604925031e-16
"Lrrfip1",8.84930709834178,28.6874779325444,17.7508641459856,4.2562521738526
"Ube2f",3.09859862246147,0.342304834358619,2.54987348556384,3.76872732718001
"Ilkap",2.88580468618221,2.52435506341075,1.21902905651579,2.18070173634523
"Per2",2.32300181131245,1.37743128583086,1.23915636925232,0.90604037856272
"Hdac4",13.6909719567992,10.278317225094,7.29988404003795,2.22044604925031e-16
"Gm26720",2.21494496154537,0.892815775822251,1.24605881207504,2.22044604925031e-16
"Ndufa10",1.08244735474342,2.22044604925031e-16,1.21928363043505,2.22044604925031e-16
"Myeov2",1.7125983483154,2.22044604925031e-16,6.59907367558027,0.535887681152239
"Rnpepl1",1.66500438328256,0.239763376520552,1.50265052493121,2.22044604925031e-16
"Capn10",0.315113882900483,0.230616794572019,0.45970044974758,2.22044604925031e-16
"Gpr35",5.76905430104169,16.8367393725284,2.22044604925031e-16,5.36631757593158
"Sned1",0.356641036591757,0.547509240941429,0.347343751405293,0.127461066982454
"Mterf4",2.22044604925031e-16,0.00820807154574016,1.38562521219346,0.0473235442165555
"Ppp1r7",0.585867005621366,2.22044604925031e-16,0.858400845834842,2.22044604925031e-16
"Hdlbp",3.01334847383351,6.69122948562473,4.56465929837699,3.02704190108867
"Sept2",2.71544788916103,2.93847448389078,2.13926596957071,1.2006449848256
"Stk25",0.601317854009963,2.22044604925031e-16,0.199798370209227,0.347021091974687
"Thap4",0.023606316827353,2.22044604925031e-16,0.74956080073528,0.307841774221353
"Atg4b",0.98640719619489,1.70883688968765,1.89176019220146,0.25321013274008
"Ing5",0.75509757299349,2.22044604925031e-16,1.46079768487114,0.219304563388777
"Fam174a",7.75863344917195,5.58016556505608,3.43374023022948,3.80104743501354
"St8sia4",8.28514638587468,3.93535922481905,5.34015593688916,2.22044604925031e-16
"Slco4c1",0.850135255765033,0.263218463107207,1.84683758132189,0.143277873953945
"Panct2",2.22044604925031e-16,2.22044604925031e-16,0.909736988397612,0.104491284007056
"D1Ertd622e",14.5675111099834,2.22044604925031e-16,11.237507489799,1.56492592667813
"Pam",10.7691671638651,5.141679169702,9.09663967393654,2.22044604925031e-16
"Pign",2.41090582016939,0.552039275018809,0.691666358865409,2.22044604925031e-16
"2310035C23Rik",3.71101721480633,2.22044604925031e-16,1.36417866586196,1.14827024160462
"Gm7160",0.509965344021644,1.62212041313106,0.437283027852347,1.40118510284575
"Zcchc2",3.43809721562777,9.00698831149947,1.87721613930066,3.33278577836747
"Phlpp1",3.45371698207718,0.980214908381313,2.22044604925031e-16,0.947632496454124
"Kdsr",0.34193972470729,0.626873014369725,2.22044604925031e-16,0.747801457273688
"Vps4b",7.0277261181627,26.3097801850131,5.80787505698015,9.15094496029805
"Serpinb10",2.22044604925031e-16,2.22044604925031e-16,0.492329138291686,2.22044604925031e-16
"Tsn",1.79547802968521,2.22044604925031e-16,0.854762876859778,0.371006437595876
"Nifk",0.0134428173060951,0.355149359990987,0.575917372756796,2.22044604925031e-16
"Clasp1",2.22044604925031e-16,4.04964380865437,10.7665657740515,0.134463092003742
"2900060B14Rik",2.22044604925031e-16,0.97267812814936,1.78844855639196,0.440430052680948
"Ralb",4.25920795453625,5.52558420533175,6.638879562118,3.2108374585874
"Tmem185b",1.96545100534267,1.66649276661286,0.490184578443122,0.058804386465909
"Dbi",3.08530569144183,0.834993839303359,15.0067514506107,2.22044604925031e-16
"Insig2",0.0693786525948957,2.22044604925031e-16,1.50216436210099,1.67627467643333
"Ccdc93",1.32518132630714,0.000132777247697171,0.95214696814819,0.172956979407985
"Actr3",24.050283521609,43.6326168055368,33.6239525762333,7.81602245626499
"Slc35f5",1.33200748095055,1.43725021691459,1.95830140739618,0.104048188982236
"Mgat5",3.75360044665512,1.25027258788273,1.11250778314327,1.22450523903317
"Ccnt2",1.75057071980892,2.77978531950463,1.53933044854766,1.31494288611776
"Rab3gap1",1.63215234915447,1.42657415658957,1.14652714696666,0.426516385387143
"R3hdm1",2.24011133491949,0.0334588222588309,1.291551454781,0.474894227583718
"Ubxn4",9.03077296192222,9.1184258573418,8.62200501360736,7.75716136110354
"Cxcr4",25.2738877407479,9.80813549665122,2.22044604925031e-16,7.08938813003895
"Cd55",2.22044604925031e-16,2.22044604925031e-16,2.16445614757951,2.22044604925031e-16
"Il10",0.635464219958676,2.22044604925031e-16,2.22044604925031e-16,2.05884068429037
"Mapkapk2",25.9976828078167,27.0336803562189,10.3121222135419,23.0753992294299
"Rassf5",8.26335615023371,2.31477726914052,9.42935084838147,2.22044604925031e-16
"Ikbke",2.22044604925031e-16,0.172114551368339,0.146905905056612,2.09488231620749
"Srgap2",2.83066532805809,0.20718939425815,1.55331986340236,1.57005921305673
"Ctse",5.731422316702,4.02081082266475,7.87530943611618,2.48975844300925
"Rab7b",0.24196648701614,0.859043195693604,2.22044604925031e-16,0.360356218911199
"Slc41a1",1.8415250294939,0.445498926412274,2.22044604925031e-16,0.3305499645028
"Rab29",0.371592641216675,0.0773829803142306,0.656500032082153,0.0385113181449179
"Elk4",1.86880785417625,3.817782482848,1.09046999566638,1.65887460280439
"Mfsd4",0.219302058442557,0.895835567083928,0.285708572285414,0.569522186761276
"Nuak2",5.23075033473298,0.301591643931221,0.639368217274096,2.19995851218248
"Dstyk",0.870033412447779,0.464617499721637,0.710772181018093,0.237751854972264
"Rbbp5",0.504926030159213,0.14209425607775,0.262099240493271,0.205604967504211
"Mdm4",1.64706472566142,2.43638066952028,3.49228842242677,1.3732855214601
"Ppp1r15b",2.89806563619965,3.33983354772717,8.03355941146654,2.13171586371361
"Snrpe",2.48281649424629,2.22044604925031e-16,0.853922087528325,0.47781027442914
"Zc3h11a",0.13033782407467,0.471087524691513,0.201105000645237,0.0788899964762831
"Btg2",47.9417894270409,39.5283525472851,20.2355293981182,26.2243504284776
"Chil1",18.0227647572537,19.4206912574815,28.5795630230075,6.00247433281892
"Tmem183a",1.5465080100321,2.22044604925031e-16,2.06840365447472,1.36090982342444
"Cyb5r1",4.06250423224673,3.15702195627433,2.14172435448806,2.22044604925031e-16
"Adipor1",21.4839767805531,21.2552290310139,15.9466130481947,10.0462311981266
"Klhl12",2.14247795233053,2.22044604925031e-16,0.899994936882002,0.562242418560789
"Rabif",1.18914485211149,2.22044604925031e-16,2.21521918803665,0.356600231022504
"Kdm5b",4.45788168438615,5.43262094786519,5.12803363803617,5.63169570126025
"Ptpn7",2.22044604925031e-16,0.381295120540844,0.699759420626639,2.22044604925031e-16
"Arl8a",2.92337779820149,2.20174300381728,2.85168317606152,2.91086540524701
"Rnpep",6.74133152907588,2.56324948051851,7.0670479044107,0.673072390968948
"Timm17a",0.577622694866099,0.0948913700115379,0.30305025826894,0.676701747143312
"Ipo9",0.0684814573317217,0.104988660690336,0.641777136921735,2.22044604925031e-16
"Kif21b",1.60676334050716,0.237779533026717,2.61292793177777,2.22044604925031e-16
"Zfp281",2.3332089236754,3.11025370685189,1.7184244716968,3.6693326283052
"Gm19705",1.19168741056788,2.06816478613711,1.51097249166763,5.415821767561
"Ptprc",41.7983879684129,45.9526919440304,25.8361938675276,16.4964743910323
"Nek7",4.32903742066735,2.22044604925031e-16,1.61016147375449,2.22044604925031e-16
"2310009B15Rik",0.357327371473769,0.054654541595055,0.293271735254025,0.582063636116532
"Dennd1b",7.26375424310572,5.7186256372558,3.92490139932418,7.65786526807782
"Cdc73",3.92370762147472,2.04951326958907,1.18469046276791,1.47929348323996
"Glrx2",2.21880737460106,0.296847861529657,1.8364500432023,0.8190530874616
"Trove2",0.651133345628468,0.171631761014122,2.22044604925031e-16,0.376787480565609
"Uchl5",4.35929871885098,0.653423035456128,0.902111233741354,0.767740276456295
"Rgs2",19.5766353854475,0.147835114454283,5.42769425815561,6.70360251691543
"Rgs1",0.329347812946426,2.22044604925031e-16,0.0572221454227954,0.239873454977842
"Rgs18",1.56251425236015,2.22044604925031e-16,5.47031799021972,2.22044604925031e-16
"Pla2g4a",3.51643709944283e-14,0.288370968357237,1.50452090272279,1.40529432290123
"Ptgs2",20.106278902392,13.5833194751496,2.22044604925031e-16,37.3252470849841
"Ptgs2os2",2.33199638400435,4.9882260629413,2.22044604925031e-16,8.77121657534051
"BC003331",1.13941030798621,0.397532213393365,0.235821355780813,0.481262583041021
"Tpr",5.42251922499641,0.773440199303216,3.73969470145017,1.26410951005428
"Ivns1abp",2.80063613779098,0.651077554869901,2.22044604925031e-16,0.996094789123225
"Swt1",5.08183616940189,3.11813207695479,1.53956294527387,3.73705111745821
"Trmt1l",1.41794549961962,1.35630119154031,0.761455158714394,0.827683906967779
"Rnf2",2.60950676810974,1.00308025232263,1.09974582433383,1.55390425260454
"Fam129a",9.05117975269359,7.1561812867909,12.8160988773862,2.22044604925031e-16
"Edem3",0.954123841462499,0.345665369146497,0.562641029871131,2.22044604925031e-16
"Arpc5",19.8651177066072,33.6755478986739,32.8352633206248,9.03931378602749
"Ncf2",29.5325576061441,41.8127943953642,26.6612820826692,7.7248752519924
"Smg7",1.748104679426,2.25655448662589,1.55683018856949,1.23341598134639
"Dhx9",0.771723969086694,0.135658771560988,0.463229290386271,0.573893097919065
"Rnasel",3.1592873924171,4.29774634157622,8.14554455010962,2.43243960097462
"Glul",2.50939036439589,1.45243776263695,5.12662860626737,0.257547745099824
"Gm29282",5.02880115926276,0.716926235933629,2.22044604925031e-16,1.76493908738068
"Ier5",32.2105393544729,27.5940280960491,15.6115273487621,21.2466639834371
"Stx6",2.13368690390488,3.47721802944104,0.84877952397091,1.73455239117855
"Xpr1",12.59780771152,4.25926817882235,3.26063379843924,1.83463843195773
"Acbd6",2.22044604925031e-16,2.22044604925031e-16,1.58505623800799,2.22044604925031e-16
"Qsox1",13.6639936510953,24.3835124691638,22.5815213807652,3.7703467694079
"Gm37571",0.624833686880744,0.426218043475415,0.0865820229735297,0.0253531291399667
"Cep350",5.16773870399681,2.16134334585326,3.03922640452769,2.22431951143879
"Tor1aip1",9.70869625231208,10.1297083102876,6.87631760086075,4.92931886707015
"Tor1aip2",2.0964240099367,3.1872531611949,2.0906835952579,2.57920597439662
"Soat1",4.54905850172819,5.7943709868029,9.51916550391034,14.1093337904027
"Abl2",1.21042348093656,0.408778596791396,0.295394171815953,1.73905331644117
"Tor3a",2.22044604925031e-16,2.22044604925031e-16,0.433848291939117,1.65060371261721
"Fam20b",0.565905556924498,0.431508792465129,0.810565736449047,0.602440049627558
"Rfwd2",8.87374861570026,3.29916708848431,8.40046061795731,1.71172768332346
"4930523C07Rik",2.22044604925031e-16,2.22044604925031e-16,2.04522427746595,0.512405472317018
"Mrps14",1.63975613002874,2.22044604925031e-16,4.2437000911312,0.102147296183746
"Cacybp",1.79483193479796,2.22044604925031e-16,0.852111591318572,0.769988798782887
"Rabgap1l",2.10720414889155,0.398155924380484,2.0655936438266,1.91442068282738
"Rc3h1",3.20339222669463,4.84968073494332,2.78722002757582,3.42870205252995
"Zbtb37",0.681195178247008,0.537403272334863,0.610190023100831,0.380221827939875
"Cenpl",0.338477961129977,1.08139013388068,0.241954858557,0.674671079601683
"Prdx6",0.825974844240335,6.02761891970804,6.1863637309471,9.31317145962745
"Suco",22.9820957543659,31.1561278683761,13.7629387797628,21.2200185603593
"Pigc",1.28466208274194,2.22044604925031e-16,0.584715431271108,0.477219624098806
"Mettl13",0.202886105926274,0.291180402570461,2.22044604925031e-16,0.849529015653203
"Vamp4",11.5296110764588,18.1557146442266,8.40938932524777,12.4053746865169
"Prrc2c",9.0445640701255,7.19929817381343,1.92171306936038,4.74837430482776
"Scyl3",1.17196605740543,0.243847623461216,0.83570521998655,0.815142493223984
"Sell",16.8841532573708,26.4044683538318,16.0423470446353,13.3934486689668
"Selp",1.38176710880979,3.1631491174303,3.79681011779028,1.01314839602227
"Gm16587",2.22044604925031e-16,0.905845479846246,0.137677678401566,2.22044604925031e-16
"F5",4.78663475669352,7.95303109385907,3.69128230804078,2.31004921395055
"Blzf1",0.634626882775472,0.20724699936404,0.339606011441596,2.22044604925031e-16
"Sft2d2",5.27180281479685,2.042999962884,2.85096582765742,3.06663054544757
"Tiprl",3.16425823992346,0.345450030862588,2.5695263902419,0.779605427435183
"Dcaf6",2.3804469328495,2.17275284646268,1.46204616881541,1.30713204471758
"Mpc2",5.76450135685614,2.45763069887255,6.5853048835705,1.40671649369341
"Rcsd1",8.65699902787513,2.66607019118733,9.52570407295203,2.22044604925031e-16
"Creg1",7.65196467516506,4.80656275870215,5.50015364813879,3.19994803980134
"Pou2f1",1.11660662170938,0.401884401943643,0.988523974976112,0.746708678925679
"Tada1",0.558734495581732,2.22044604925031e-16,0.345444307239373,0.249512961071508
"Uck2",0.331905165174094,1.47974381365054,0.29307645558507,0.74535703357279
"Gm37982",0.132720592101418,0.669933439025832,0.0474363999992855,0.281830324588068
"Tmco1",1.94420055368749,0.589152168842992,1.25773203678678,0.163249838948105
"Pbx1",28.7777730404286,27.0193641792593,11.4894517850848,5.80340553841223
"Uap1",1.20068017830827,1.01782681631394,0.409365149777666,0.894188709079103
"Uhmk1",0.250461499796472,0.0133248700655122,1.11334587524696,0.149636627724214
