"","V1","V2","V3","V4","V5","V6","V7","V8"
"Lypla1",1.94626792872006,0.441967512874874,0.12123820495647,2.79693126353314,1.59778082926028,0.927963700681188,0.83937432583718,2.22044604925031e-16
"Tcea1",1.14838819058072,3.65949104795687,2.22044604925031e-16,2.26769463488726,0.63125681732088,2.22044604925031e-16,1.05936511342095e-07,2.22044604925031e-16
"Atp6v1h",1.14986054019704,0.83626364718339,4.97218753066841,3.83160395745259,8.25677931361932,2.23873414919466,0.244168896200916,4.51419714540122
"Rb1cc1",6.0397634210426,8.22148205219515,12.3691658232521,10.5501980478189,9.46529394810853,4.9524289589762,13.5389145207795,13.9486697111566
"4732440D04Rik",0.79661039593576,0.638657453399407,1.71454878429127,2.22044604925031e-16,2.22044604925031e-16,1.38775926371743,2.22044604925031e-16,2.22044604925031e-16
"Pcmtd1",1.29284212924717,2.24706513455417,8.46555631872786,7.40242213196642,6.82256107650389,4.50563779251097,4.05197727187976,11.3757287787917
"Gm26901",2.22044604925031e-16,0.396420852968222,1.20495097554367e-12,2.22044604925031e-16,1.58408379990271,1.29968577254369,2.22044604925031e-16,0.921927077430194
"Sntg1",0.125059844115228,2.22044604925031e-16,2.22044604925031e-16,0.507341223183024,0.335344086867852,2.22044604925031e-16,0.308915105283908,0.742156673430816
"Vcpip1",0.769518790322389,2.22044604925031e-16,4.21240688395095,6.34582682683307,0.0269104037260664,6.32436039995107,1.73027243480015,1.75795384671142
"Sgk3",4.36503047869686,1.50271650366855,3.9236584532366,5.0847861365545,1.00910058166883,9.52908870406097,15.7236254363632,0.947083867378051
"Mcmdc2",2.22044604925031e-16,0.273029520956072,2.22044604925031e-16,2.22044604925031e-16,0.364849769836757,0.279491162688167,0.731786937210451,0.539054909267387
"Ppp1r42",2.12515875841835,2.22044604925031e-16,0.865253820586298,0.266793720438056,2.22044604925031e-16,2.22044604925031e-16,0.172142231973753,2.22044604925031e-16
"Cops5",2.14871823576751,0.278222059842102,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.369948751601683,2.22044604925031e-16
"Cspp1",1.36256306851164,0.340127953801555,2.22044604925031e-16,5.87422962938451,1.17563583441383,2.22044604925031e-16,6.1446757239128,3.94400438289594
"Arfgef1",4.98668373379922,2.96969189607251,10.104322930754,12.1639524432806,2.45033289496146,2.44389319860691,3.17646054799639,6.05297954877689
"Ncoa2",3.7251782516742,3.78745635650298,9.28317561901658,9.8120079878503,8.88170638706673,2.22044604925031e-16,16.0230956068222,16.0214859967366
"Tram1",3.85568803669141,3.01971027289404e-10,0.598800379437621,3.68468565422737,1.26986047077445,2.22044604925031e-16,0.320790975477658,0.228431353337749
"Lactb2",0.270010330393235,2.22044604925031e-16,1.11882513339568,0.307509614151375,0.754519631241768,0.138989366466268,2.22044604925031e-16,2.22044604925031e-16
"Terf1",0.102285649884643,2.22044604925031e-16,2.22044604925031e-16,1.88621512563277,2.22044604925031e-16,0.500848628948696,1.0958561600547,2.22044604925031e-16
"Rpl7",20.5882351658131,0.729859253801679,0.00336619770655272,20.1523399170566,1.06332550483853,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Rdh10",2.22044604925031e-16,1.18504554604039,0.439841041097901,0.335478681970122,0.150555488338136,2.22044604925031e-16,0.758864009468539,1.05939857026575e-07
"Ube2w",1.72855023836048,2.22044604925031e-16,1.57885441102804,5.43848608749104,3.62334049953254,2.22044604925031e-16,6.77746914941768,2.62307923302613
"Tceb1",2.67298108339282,7.7829698716133,7.70162553860906,6.27114858377058,15.6412717254089,5.80574544140845,8.31053361016424,2.22044604925031e-16
"Ly96",3.00185780363513,1.68822758342544,3.98442576605951,2.11693211276752,1.54568916309316,1.30750211658166,4.27200450717665,2.22044604925031e-16
"Tram2",0.170935926934504,2.22044604925031e-16,2.22044604925031e-16,1.24581014059751,2.22044604925031e-16,2.22044604925031e-16,0.910611011874672,0.446079989805413
"Ogfrl1",6.17527371249804,9.21084100685781,19.5819661892134,5.46447295887701,10.6185247454698,10.1359230680325,26.3317353127601,2.73324409393398
"Smap1",4.20598771146197,0.962239014395335,4.9524088279218,5.02026800021168,1.17216631800329,0.244084208371206,2.87226152023337,0.510875484695879
"Lmbrd1",6.82369179423945,5.20439397249539,12.0808303518192,1.85602181179445,10.6551473325719,5.40800429478843,0.314198427422199,13.3264489312868
"Phf3",2.03493123733968,2.13339869235561,2.54557979336197,3.67713368296064,4.36212682935346,2.22044604925031e-16,6.6432416240404,5.8441543773889
"Ptp4a1",8.4474678082674,18.0237536306202,22.419427770704,2.22044604925031e-16,39.8760345178603,6.54218280331143,15.8085341960656,17.6035459595124
"Khdrbs2",2.22044604925031e-16,0.13956450040742,0.0365330126831014,0.415037548830182,2.22044604925031e-16,2.24145880650251,2.22044604925031e-16,2.22044604925031e-16
"Prim2",2.22044604925031e-16,1.64316908979449e-08,2.22044604925031e-16,0.473497864689502,2.22044604925031e-16,2.22044604925031e-16,0.363852974968451,0.531461160792608
"Rab23",0.216356235977447,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.32137649876256,2.22044604925031e-16
"Zfp451",0.144600354191608,2.22044604925031e-16,2.22044604925031e-16,1.08786119203125,0.426224295065665,0.584403959567524,2.22044604925031e-16,0.634713179462562
"Ccdc115",0.407313516668889,2.22044604925031e-16,0.154788986038165,0.950515413418191,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Imp4",2.22044604925031e-16,2.22044604925031e-16,1.02331567569331,1.69220617834093,0.302113929211945,0.533212152180749,2.22044604925031e-16,2.22044604925031e-16
"Ptpn18",13.1638175652721,5.1079866816484,0.799914333854973,7.51522024454635,4.0552283590637,1.5266280840628,3.60639595418779,2.22044604925031e-16
"Fam168b",2.81608942951762,1.20813195485457,2.57948817157063,9.2661550408536,1.96013302220901,2.25617156556374,3.01930064115686,2.22044604925031e-16
"Plekhb2",0.224386526464482,2.22044604925031e-16,0.201872720035179,2.40448217989789,0.14541843738941,1.06091407386106,2.22044604925031e-16,0.412676774899221
"Uggt1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.42485380724702,2.22044604925031e-16,2.22044604925031e-16,1.221782067988,2.22044604925031e-16
"Neurl3",2.22044604925031e-16,25.8624558598715,8.42850929584899,16.2738584652321,7.25888281185426,8.70953739761222,6.63199472009378,7.2818866942837
"Arid5a",0.701092779943211,5.7814207361154,6.95453777179403,5.37644894913946,6.08466652037944,11.9618169921177,20.4684938930968,5.50697735073735
"4930403P22Rik",2.22044604925031e-16,2.22044604925031e-16,0.404869867433738,0.972864758182176,0.604662500515647,2.22044604925031e-16,1.28656323228165e-13,2.22044604925031e-16
"Kansl3",0.21567882288012,2.22044604925031e-16,1.81756676579004,2.2014426748155,2.22044604925031e-16,0.377332277196621,0.283244771798444,3.66395827504942
"Lman2l",0.918263018061729,0.196488567354861,0.534753401115775,0.924273976282989,0.0951474205436715,2.22044604925031e-16,2.01029059637923,1.55300707728396e-13
"Cnnm4",0.745886314289423,2.22044604925031e-16,1.21201766838919,1.4274467355389,0.804721226584828,1.5825718086326,2.22044604925031e-16,3.42651289228071
"Cnnm3",0.0643196960423666,0.270642767248775,2.22044604925031e-16,0.913837138130323,2.22044604925031e-16,2.22044604925031e-16,0.553569629728629,2.22044604925031e-16
"Cox5b",11.9449296878003,2.35064563613443,6.51300202144156,12.3314375206405,4.06505326994983,6.68476551322449,4.25905687481365,2.22044604925031e-16
"Actr1b",0.516825253403503,0.21812520341714,0.401224041026448,0.917551107384654,0.090729773479129,0.55841732935409,0.735866447202545,0.443547787371536
"Tmem131",4.4673398917762,2.22044604925031e-16,2.22044604925031e-16,5.12577557863514,2.22044604925031e-16,2.22044604925031e-16,8.58312173231621,3.22015387646048
"Cnga3",0.974514629147487,0.846368117136408,0.0923122511574402,2.22044604925031e-16,2.22044604925031e-16,0.77210628092041,2.22044604925031e-16,0.567930583459401
