"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"Lypla1",0.396129146615783,0.136707306110637,0.854111925741494,0.932784322827868,2.78894750898133,2.22044604925031e-16,1.97612751574913,0.794953967884634,1.91987139145121
"Tcea1",4.12050276655108,1.17156609094996e-07,0.252575918508934,2.22044604925031e-16,2.006273879094,2.22044604925031e-16,1.31581386815216,2.22044604925031e-16,1.06603548073225
"Atp6v1h",3.88307599010602e-12,5.60416060584206,0.000122958095068385,2.15002111818734,5.00808453414418,4.61429887926528,0.547236608317272,3.1099646392942,7.40470316414768
"Rb1cc1",9.38734975277369,13.4599607610271,18.033718300203,4.48609912966083,4.28812686686171,12.1166695398618,6.94370475450132,6.30025338040501,12.8197838619627
"4732440D04Rik",0.579145497497366,1.86442393787035,2.22044604925031e-16,1.24272763676137,0.249145538230851,2.22044604925031e-16,0.323308211194403,0.537341505599748,2.22044604925031e-16
"Pcmtd1",3.13024786940689,9.85515257698404,8.31601205638181,3.36754639310616,4.15457298421972,10.1513773738173,1.99986961123483,2.22044604925031e-16,9.52610419776978
"Gm26901",2.22044604925031e-16,3.3968448466598e-15,2.22044604925031e-16,0.880323876413273,2.22044604925031e-16,0.912948804347036,2.22044604925031e-16,2.22044604925031e-16,2.61932337732126
"Sntg1",2.22044604925031e-16,2.22044604925031e-16,0.690513965222459,2.22044604925031e-16,0.00666240297812498,0.272242684937472,0.303828109551564,2.22044604925031e-16,0.797950245211915
"Vcpip1",2.22044604925031e-16,5.59186330541704,5.02519801210562,6.02385182667785,3.43188973194589,2.22044604925031e-16,0.948590327528565,2.22044604925031e-16,0.945305965431662
"Sgk3",2.10043068036577,2.89539003228483,15.3282989058009,10.0390469665429,3.78768415498724,1.76607013424236,4.89359438517424,7.43811401068952,0.921184822084092
"Mcmdc2",0.308163989313384,2.22044604925031e-16,0.889573619235948,0.342950257069349,4.49783289052977e-16,0.479388033274893,2.22044604925031e-16,0.310037060690584,0.176079236768325
"Ppp1r42",2.30764423739523e-14,0.865812914454261,0.00528283531738885,2.22044604925031e-16,0.234009779779174,2.22044604925031e-16,2.46260903364271,0.412307445808696,2.22044604925031e-16
"Cops5",0.456206326995885,2.22044604925031e-16,1.22172535637539e-06,2.22044604925031e-16,0.158704416177588,2.22044604925031e-16,2.51128710768419,0.284376352911866,2.22044604925031e-16
"Cspp1",2.19432390866975e-15,0.149996118789057,9.05296435466251,2.22044604925031e-16,4.51514131291595,1.3246202360611,1.45943927722197,1.64270419138773,2.687189793356
"Arfgef1",3.19148631466106,11.7550850336911,7.3353950300807,2.6907881455837,7.11069174357331,5.25465318748672,6.66269414319301,0.000179311105149027,5.13923716320014
"Ncoa2",4.72837408430392,9.43804652027947,21.2398456486259,2.22044604925031e-16,4.67769624186506,16.3664711633743,5.06640001682943,4.2125991353721,11.6542719626608
"Tram1",2.22044604925031e-16,0.971930576076959,1.13619409229245,2.22044604925031e-16,2.96152174804312,0.272947405702622,3.69063208120854,0.498266324364119,1.48126234781403
"Lactb2",2.22044604925031e-16,1.16212009741007,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.497733734989059,2.22044604925031e-16,1.23348444449402
"Terf1",2.22044604925031e-16,2.22044604925031e-16,1.84312852908105,0.486556191723213,1.50441111645884,2.22044604925031e-16,0.322439062394927,0.0115058619180489,2.22044604925031e-16
"Rpl7",2.22065074909109e-16,1.57138091503376,2.22044604925031e-16,2.22044604925031e-16,26.3302846047708,2.22044604925031e-16,19.1449560754901,2.05111770648901,2.22044604925031e-16
"Rdh10",1.12853631891481,0.359787823139474,0.51461036293915,2.22044604925031e-16,0.209576865220509,2.22044604925031e-16,2.22044604925031e-16,0.548545199482309,0.535777479431797
"Ube2w",2.22044604925031e-16,1.38842416410786,6.83112547168794,2.22044604925031e-16,5.98570553398346,2.41330091517417,1.44259992237592,4.63259714614814,2.35643264866584
"Tceb1",7.22367713050532,7.33677471011377,4.75507438665215,5.68412543212418,8.25538605390103,0.000219803665867111,2.01206601711781,11.6379794609524,13.8624324628783
"Ly96",1.73880822244152,3.7905553693765,2.59955238583752,1.33287909447407,2.53175244737696,0.00555655356585942,2.41663307128593,4.97840798995272,0.815898239986224
"Tram2",2.22044604925031e-16,2.22044604925031e-16,1.35732833463221,2.22044604925031e-16,1.40457110173108,0.319707003743796,0.242189832656055,2.22044604925031e-16,2.22044604925031e-16
"Ogfrl1",9.53949749082421,18.3425348309873,21.2417390659655,10.4693110129021,3.60111990961694,3.34088126433514,5.71828919404645,21.5342891248079,9.00188825777596
