"","V1","V2","V3","V4","V5"
"Lypla1",1.07291211483051,1.1799654345726,0.233759097182214,0.370826791929841,2.79191077336967
"Tcea1",4.0858371887689,0.437309363409194,2.22044604925031e-16,2.22044604925031e-16,0.677485105174058
"Atp6v1h",4.68630490710586,2.22044604925031e-16,2.06408943665128,8.41358708915443,4.69321227809136
"Rb1cc1",9.9428594401257,12.7841112998365,8.13087674277238,11.6756806928708,1.42156225085013
"4732440D04Rik",0.905393991503544,2.93762125518432,2.22044604925031e-16,1.41866265854826,2.22044604925031e-16
"Pcmtd1",5.6912444722956,4.46931259604013,5.31674839515506,14.9047842557127,3.02802703542661
"Gm26901",1.35765206772896,2.22044604925031e-16,0.079167630564025,2.66846897824732,2.22044604925031e-16
"Sntg1",0.541515259973792,2.22044604925031e-16,2.22044604925031e-16,0.267549130919344,2.22044604925031e-16
"Vcpip1",2.22044604925031e-16,1.67037532582047,1.34588151143203,1.75427683854358,3.67441670809628
"Sgk3",2.14863299431077,3.35012970653763,6.01520113301169,0.535728142259278,3.4798845477951
"Ppp1r42",2.22044604925031e-16,0.997969180353433,2.22044604925031e-16,2.22044604925031e-16,1.34090061623474
"Cops5",2.22044604925031e-16,2.18704399260334e-11,2.22044604925031e-16,0.575056993064339,1.24599317003254
"Cspp1",2.22044604925031e-16,2.22044604925031e-16,4.50363200642457,2.22044604925031e-16,2.0821489940372
"Arfgef1",4.70269612958789,7.6552503218331,4.37935574560536,12.5899341154045,8.38679867025561
"Prex2",2.22044604925031e-16,0.508272403400214,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ncoa2",6.64697425200402,7.49409393821629,8.4796565956577,9.95830021044906,4.64799770027796
"Tram1",2.22044604925031e-16,2.22044604925031e-16,0.315882508820779,0.896438852086108,3.90192131078072
"Lactb2",0.575770387419974,0.0502320826813996,2.22044604925031e-16,0.234573283787598,0.953603378817466
"Terf1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.72173001626181
"Rpl7",2.22044604925031e-16,0.00593626122749812,1.02421552058918,2.22044604925031e-16,7.97223891416487
"Rdh10",2.22044604925031e-16,2.22044604925031e-16,0.141568190693183,0.324643542334782,1.32974080622164
"Ube2w",2.22044604925031e-16,1.78718835955042,0.264102027141655,2.21904864589746,3.21976526420684
"Tceb1",5.0894714146596,8.02494331589395,0.926913399795642,6.11542582014694,3.50056681095933
"Ly96",1.56028496400308,3.99120810712866,1.47584118319749,1.47370889065631,2.22044604925031e-16
"Tram2",2.22044604925031e-16,2.22044604925031e-16,0.39835438881644,2.22044604925031e-16,0.95235151689964
"Ogfrl1",10.8196474490913,15.2762366200015,11.4638104681888,6.4215065375597,7.0984045645832
"Smap1",1.1293272175284,3.3970224850293,2.37742458258571,1.17696826269216,1.93046562731908
"Lmbrd1",7.03894836399677,7.53352249553078,3.46617433953362,16.593223810496,1.64914449856343
"Phf3",0.00884195354846541,1.79627453464689,2.83147237423278,1.50878772779635,5.63780035449594
"Ptp4a1",23.5229656902442,22.3668604464941,20.9568320695235,19.8681206246956,5.69013152652696
"Zfp451",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.54708037500928
"Ccdc115",0.423509281945712,0.218886635004626,2.22044604925031e-16,0.752478678802127,0.549684610187579
"Imp4",2.22044604925031e-16,0.235221160917984,2.22044604925031e-16,1.91382446913034,0.292840374266865
"Ptpn18",2.99290106290857,9.11063136090166,8.27032186506834,4.24204786018561,4.27563499245162
"Fam168b",3.41934011803225,0.398535652711017,2.04205553974542,6.07287151289843,5.16014916480004
"Plekhb2",0.827573519782864,0.234788625558173,2.22044604925031e-16,0.529097682366658,0.986655650704449
"Uggt1",0.25603119258859,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.2902615982202
"Neurl3",30.8534953482156,15.8759647662057,8.15011592501033,14.429978769904,0.888835008957889
"Arid5a",4.70300730335475,6.71713508948159,7.04518808457151,8.19903912732444,2.22044604925031e-16
"4930403P22Rik",0.676406014803353,0.479588129047045,2.22044604925031e-16,2.50863725309653e-14,2.22044604925031e-16
"Kansl3",0.202692875142084,1.03998477872136,0.274161491149384,3.60898828479282,0.584411094172045
"Lman2l",0.398454972695966,1.3080625540699,0.458910837585574,2.22044604925031e-16,0.123390734254287
"Cnnm4",0.906932837059474,0.432475871383211,0.946416861033048,1.02510621355242,0.977849943970041
"Cnnm3",0.52675463477579,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.505273007208917
"Cox5b",5.07506005389542,3.68330086343647,4.43210476475463,4.98079802991214,8.56672224301807
"Actr1b",5.93741091998841e-12,0.623116014824368,1.07360104869287,1.02933777790044,0.227078658546603
"Tmem131",2.22044604925031e-16,0.24642150406974,2.1593234164313,2.22044604925031e-16,3.86897726594159
"Inpp4a",3.17044392456331,10.0182296536081,6.050585887379,5.23397910388084,1.58194706408337
"Coa5",1.64601273472618,1.22497100524227,0.284016773549224,2.13258845266501,2.22044604925031e-16
"Unc50",1.31757312482613,1.28363245324952,1.13215100733703,2.35857054590296,0.824359008300376
"Mgat4a",5.03714984160478,15.182272544166,9.00712213555199,4.43355761767682,7.28768922632311e-16
"Tsga10",2.22044604925031e-16,0.490108148027699,0.362532672425038,0.602597193759524,0.70673694067128
"Mitd1",2.22044604925031e-16,2.22044604925031e-16,0.273620946294586,0.713041130233179,0.985125198944389
"Mrpl30",0.756104533204308,0.110883514923455,0.48371220905569,0.500692481650351,2.12960650624735
"Txndc9",0.799756980435763,1.97757671822613,0.385878408951714,1.74366952459155,2.68060269268358
"Eif5b",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.77620731074457
"Rev1",0.000896135157207834,2.22044604925031e-16,0.147639015518186,0.644116836178648,1.25663887294287e-10
"Pdcl3",1.20901539180509,1.45169942571252,0.457564265318713,1.68763073236625,2.99140843372063
"Rpl31",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.55924407188298
"Tbc1d8",3.48089786084888,3.71788701896494,1.12742274057066,2.22044604925031e-16,3.10765335468604
"Cnot11",0.316046126502067,0.879750242838067,0.106587245892646,2.22044604925031e-16,0.86482547184491
"Rnf149",75.8760678647435,51.2908968109161,41.9347911626855,56.4576466699203,2.22044604925031e-16
"Map4k4",17.4609547964972,4.33587767718636e-11,2.22044604925031e-16,7.63710861451986,8.48398285991581
