"","V1","V2","V3","V4","V5","V6","V7"
"Lypla1",0.953417379955664,0.643655850047484,0.689441109871534,1.03961132682272,1.58261449760541,2.83198125782822,3.20358797476136
"Tcea1",1.01174177833194,0.0204823904914735,2.08113911014977,1.38526476517706,0.59536877731901,2.86386036667314,1.83947583580194
"Atp6v1h",3.08766316571048,7.95321727605076,1.94836194639204,3.57148961773354,0.688443071336263,4.18780152855899,2.29307960880017
"Rb1cc1",14.2364023672609,5.1965315981743,8.98764062199484,22.5961343529057,8.51919711091398,8.93082515160696,3.97845935281468
"4732440D04Rik",1.18181157233408,0.174856877141579,0.271125395600141,0.904887659695575,2.22044604925031e-16,0.682481126730593,0.185495919577587
"Pcmtd1",2.68527996232833,4.70121843955505,2.65159960362881,10.1760052166812,1.38106879200911,8.55837774159172,1.29283777955295
"Vcpip1",2.06613210168202,1.06579756899813,0.882576702157145,4.85986166562853,1.72277336327242,2.09139685018636,1.24852318860981
"Sgk3",1.28020486629115,0.782477709691751,1.78235437336049,14.6649633762987,11.5914530602513,1.6722857593253,5.38010347857389
"Mcmdc2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.35051196942563,0.380041549401473,1.3886011538508,2.22044604925031e-16
"Ppp1r42",0.212311509380046,0.0956396284482833,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.72842703015558
"Cops5",0.44382244483454,2.22044604925031e-16,2.22044604925031e-16,0.667423849987605,0.35538852884185,2.4397213203122,2.2543504995561
"Cspp1",1.44907360105346,0.683929439142164,1.19120859536651,11.1675529104227,2.64198805113006,7.36469256707128,0.785365349769842
"Arfgef1",6.71972525281487,3.50710326634978,3.64103420593213,13.1066260253875,0.440833013975407,4.58767551001845,5.99528495673139
"Cpa6",2.22044604925031e-16,0.0732471490240429,0.142299294060294,2.22044604925031e-16,2.22044604925031e-16,0.0676158696838811,1.4887206918443
"Ncoa2",6.82311477460871,4.93522421269239,5.16783724335943,17.6716945357996,8.8646214147936,7.13425953576814,3.07905065577572
"Tram1",1.07652737212981,0.966899031423453,0.648112798624559,3.30833426024463,2.84947048789307,4.62069356604087,2.78952302471824
"Terf1",2.26786714655535e-11,0.465994122651614,0.215688401788345,1.79492311749407,1.08733256514443,2.40477059964064,0.947908311563146
"Rpl7",14.1560721063863,3.21363265876005,2.45929080754918,2.22044604925031e-16,28.4900662295673,21.7707777326997,28.0478392971657
"Rdh10",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.29207331666145,0.883217460014081,1.56333348640608,0.415871647420803
"Ube2w",2.79019802801284,1.40900048054593,0.123646816836919,6.85916664412179,6.03869362979018,4.91661109524772,1.99387305379795
"Tceb1",8.39578987870981,4.41618157828113,4.38918014194033,3.61821577621396e-15,7.5054142854066,12.1217617708697,5.41428216260899
"Ly96",1.17408719021438,1.37595263646695,1.16222326292401,0.266312998016735,2.82443463129399,3.05567487602721,1.95772466370314
"Tram2",2.22044604925031e-16,0.347657178010299,2.22044604925031e-16,1.2822995836931,0.798446673028262,0.612225163048241,0.464900604745918
"Ogfrl1",6.75371085481386,4.99868812705145,3.65319628410399,8.08251752864196,27.4325405314878,11.7279471219162,7.3215866173165
"Smap1",3.75836079042494,2.41439951617205,0.632339403240496,3.96619372287125,2.4849270907089,6.50856494752728,6.28380811549973
"Lmbrd1",9.86705037264012,8.39309304164275,6.06250697749586,11.0611337209681,3.65887723067902,1.76932619710716,5.47349654004238
"Phf3",2.97482503755911,5.29621887166123,3.84404109505005,12.9166733478127,5.01894105420187,6.99784097573101,2.02230029510629
"Ptp4a1",20.76278310821,14.045674959951,18.2103399179289,11.5878147780276,21.5650128502233,21.199351898041,3.82084942205969
"Khdrbs2",2.22044604925031e-16,0.0153168774085381,0.911649288623678,0.279281489880226,2.22044604925031e-16,1.17996900863432,2.22044604925031e-16
