"","V1","V2","V3","V4","V5","V6"
"Lypla1",0.531495205514874,1.00742994870277,1.69583676618544,1.20940965842157,1.07836451299807,2.22044604925031e-16
"Tcea1",0.456884550203127,2.94829277359972,0.640694366414786,1.9228600951207,2.22044604925031e-16,2.22044604925031e-16
"Atp6v1h",2.22044604925031e-16,2.22044604925031e-16,7.12047822399943,4.76952640132462,3.39806722535254,3.78467611690934
"Rb1cc1",4.71605113615787,9.96049086735195,7.87820152736882,4.86147690233239,13.0825792332386,16.5909376058747
"4732440D04Rik",0.166220737675074,1.46581657488268,0.731278492884797,2.22044604925031e-16,2.22044604925031e-16,2.30091810108499
"Pcmtd1",2.22044604925031e-16,4.10370190903983,9.46030370601692,6.18248490132018,6.01189132536317,10.4435513554446
"Gm26901",2.22044604925031e-16,2.22044604925031e-16,3.73157236697859,2.22044604925031e-16,2.22044604925031e-16,1.36969988751286
"Sntg1",2.22044604925031e-16,0.180595619315677,0.696163207501538,0.0227548029834216,0.00682632073825918,0.146102589802997
"Vcpip1",0.395658125268581,2.22044604925031e-16,0.143596062976017,4.50083436120425,0.861622750219239,1.97510069409737
"Sgk3",4.722992776432,3.00294747483343,2.57632594453652,3.98777863240311,9.45010565966305,3.07837076785641
"Mcmdc2",2.22044604925031e-16,0.244404608741037,2.22044604925031e-16,2.22044604925031e-16,0.473636380963931,0.383367441766607
"Ppp1r42",1.41206268414318,2.22044604925031e-16,2.22044604925031e-16,0.11672716187608,0.199030674623073,2.22044604925031e-16
"Cops5",0.934140870767217,2.22044604925031e-16,2.22044604925031e-16,1.47466686326014,2.22044604925031e-16,2.22044604925031e-16
"Cspp1",1.37927697319717,0.311626273744301,1.82529454535612,3.14791339748825,4.14250261981398,2.22044604925031e-16
"Arfgef1",4.66538259377844,2.55949522850163,1.46356692171423,11.5353048140984,3.78167592376609,5.60621510080523
"Cpa6",0.125329139543858,0.199246231277887,0.141200019467973,1.18587601084101,2.22044604925031e-16,2.22044604925031e-16
