"","V1","V2","V3","V4","V5","V6","V7","V8"
"Lypla1",1.05780695974204,0.310028883430323,3.58614161990405,1.0052052402669,2.95399228822554,2.5151244949868,0.592596485751719,0.498233819172518
"Tcea1",2.28254267261199,1.16870143316666,2.98036944510302,1.38176226701907,1.69773060342941,0.68873700917557,1.11419196988617,2.22044604925031e-16
"Atp6v1h",4.35850366060656e-11,6.98996595838961,1.55869104342752,2.61242384050637,2.61437572116745,2.22044604925031e-16,4.10467410786201,8.24528724243527
"Rb1cc1",6.66285811828189,12.5053832918908,6.9417317344291,23.1121191526269,4.12846421341466,3.61772571183522,17.6796063285844,5.86445748138068
"4732440D04Rik",0.465689620186948,4.07157001183321e-06,1.06308341851586,0.724549909735236,0.172041522616693,1.75656239339644e-08,1.37529445308908,1.03196281569007e-09
"Pcmtd1",2.08786275708717,3.64267453410382,10.0100024682372,9.05850198042671,1.14981100856126,0.248626070619086,3.63005689099938,5.09319220538693
"Vcpip1",0.895791336703418,0.919237366160771,2.77614687809702,4.76279279586628,1.20994060562622,1.31805514677218,2.42000889479545,1.14708828429407
"Sgk3",1.4555810480952,6.42465426174185,0.434333487954076,18.2329499739987,5.44509411308204,7.15147750879659,1.21336736659212,1.00580760490383
"Mcmdc2",2.22044604925031e-16,1.54931513268268,0.802472274417169,1.22659818673199,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ppp1r42",2.22044604925031e-16,2.22044604925031e-16,0.0844844706601666,0.0840283114605608,3.09057038487826,2.22044604925031e-16,0.219196945824337,0.0171255847594321
"Cops5",1.71796830560154e-07,2.22044604925031e-16,3.13898081814038,0.37835187149114,1.997893654921,1.10712984243213,0.413239142013815,2.22044604925031e-16
"Cspp1",0.65238259466965,5.58851543184576,6.97832665242395,11.0702702432398,0.75126517420536,6.10778908043402e-14,2.30875836719374,0.778299998012246
"Arfgef1",4.03390108301131,1.22318582197592,6.28705432144655,12.2213074325206,5.99843204278929,4.80688014180146e-13,8.45780773207534,3.6859871871635
"Cpa6",0.163757782913381,2.22044604925031e-16,0.0915404960702171,0.000578176301697383,1.72313229627555,2.22044604925031e-16,2.22044604925031e-16,0.113395992951772
"Ncoa2",3.79324651856705,9.31357276564304,5.85866859598409,19.2061916745348,3.2121933877949,4.34698527386556,8.4564327627847,5.56781808806413
"Tram1",1.11200040000095,0.826222615266162,5.64674166621922,3.65257191305327,2.64699287541103,3.14198755515732,0.617759587253645,0.86579522044004
"Terf1",0.340048374572884,0.790399202361238,2.69146281406249,1.94550317109908,0.890496144486653,0.813949211086257,2.22044604925031e-16,0.412544872457871
"Rpl7",5.42978184947599,7.15630881445599,24.9754768385477,2.22044604925031e-16,26.6259216507018,39.9191773413442,7.85960152336304,2.10497993722433
"Rdh10",2.22044604925031e-16,0.273629471873168,1.70151015484696,0.839868185371821,0.389521266237214,0.525798200698106,2.22044604925031e-16,2.22044604925031e-16
"Ube2w",0.00203268201645295,3.57061105461121,4.7375806913556,7.85347958085096,1.83734848049773,5.0642987812412,2.60553191378718,1.49503922042316
"Tceb1",2.73172195471548,11.4587797487095,8.56717458975816,4.0474128841165e-13,5.64882755122926,7.56214960804855,8.50274089217479,4.64634426892586
"Ly96",1.83518852084938,2.22044604925031e-16,4.25231584144633,0.0908143288532366,1.57527191492405,4.32975425872868,0.328538002366772,1.22632588170102
"Tram2",2.22044604925031e-16,0.146167567820331,0.840791260309125,1.61425506032906,0.435376406841361,0.502969639141319,2.22044604925031e-16,0.325963432750413
"Ogfrl1",3.86182762054611,10.4619776789309,10.9971115996133,13.331658386351,6.55923809418896,27.0161611671327,3.30552534725932,4.81349287148103
"Smap1",1.21447237228246,1.14578162735801,7.9483060553971,3.3852168384826,6.12947090369983,3.8273509920591,3.68786634940371,2.28372925167676
"Lmbrd1",5.3724390403331,2.0085243916082,3.06711063747008,10.8242239392672,5.30140399984018,3.54218471307947,11.9239611348896,8.92384314438353
"Phf3",3.29249293501531,5.81653650534142,7.00796228977307,13.4533288897668,1.95020428717256,2.28439994853164,3.90975936288,5.73680248219708
"Ptp4a1",13.8517150588191,27.3629262786288,13.2556613182612,14.0276841982569,4.07028208625932,16.8084819189002,22.4843987299642,15.2974240993908
"Khdrbs2",0.943434280132694,0.455749019500954,1.15146817738928,0.208634676706151,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.0500611068921574
"Rab23",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.47049824615978,1.34397236798951,1.2656750995735,2.22044604925031e-16,2.22044604925031e-16
"Zfp451",0.00709193580671048,0.542695212033393,1.76418896008897,2.22412711938596,0.105097245559481,2.22044604925031e-16,0.132197942193923,0.807251768617147
"Ccdc115",2.22044604925031e-16,2.22044604925031e-16,4.96885603967973,2.22044604925031e-16,0.462662444487831,1.18238700655031,2.22044604925031e-16,2.01814737524239
