"","V1","V2","V3","V4","V5"
"Lypla1",0.682928408971036,2.36382252464641,1.32504733637274,0.999021678494292,0.219346739316583
"Tcea1",2.40370012658888,1.62908227146464,1.03007674372537,0.161563689447321,2.22044604925031e-16
"Atp6v1h",1.43570616061114,4.89686495590816,0.346366095116682,2.141686955118,6.4610206022599
"Rb1cc1",6.99756314668584,9.73362150080641,6.40663460484708,12.6991492711179,12.6520307763358
"4732440D04Rik",0.957505939220517,2.22044604925031e-16,0.829982483296592,2.22044604925031e-16,0.987600577555792
"Pcmtd1",2.8867766060918,7.5651637399097,1.33063696492665,5.34515339444553,9.6185802034573
"Gm26901",0.882946533239391,0.67887973661058,2.22044604925031e-16,2.22044604925031e-16,0.789175633119302
"Sntg1",2.22044604925031e-16,0.540006625309621,0.0962042721368695,0.43845070915287,0.104501572147262
"Vcpip1",2.01604438034349,4.24247262676339,1.19283426367028,1.64044779590431,3.15643778207516
"Sgk3",4.16804113307815,2.31417045483613,5.4086575816879,11.2730212049778,3.10549340183873
"Mcmdc2",0.341564293367011,0.0591103835710938,2.22044604925031e-16,0.870768182144888,2.22044604925031e-16
"Ppp1r42",2.22044604925031e-16,2.22044604925031e-16,1.81859023987066,0.0804629211188844,0.397205796589384
"Cops5",2.22044604925031e-16,5.11846161058445e-10,1.56565557067952,0.269846701781465,2.22044604925031e-16
"Cspp1",4.80360362687205e-14,4.99256324812862,1.34284108672595,5.2937714090095,0.328223804856731
"Arfgef1",2.9270617374988,8.2096884383371,6.21560229951256,2.69727585568604,7.74569548926704
"Ncoa2",0.637915328981854,9.32719808461035,4.19986496914114,15.5977087054545,11.124693384021
"Tram1",2.22044604925031e-16,2.46915192920499,2.82452102349909,0.511596623694033,0.630442838483443
"Lactb2",2.22044604925031e-16,0.476168925513034,0.131881228513177,2.22044604925031e-16,1.0495195692774
"Terf1",0.133896278378481,1.15597525111653,0.17194933142243,0.831206313536228,2.22044604925031e-16
"Rpl7",2.22044604925031e-16,12.2585371708055,15.5479768335193,2.22044604925031e-16,2.22044604925031e-16
"Rdh10",0.690000858992254,0.355308261875737,2.22044604925031e-16,0.623545270231418,0.295050365682791
"Ube2w",2.22044604925031e-16,4.15427722606794,1.76301839860891,6.16343813179196,1.8478814646276
"Tceb1",7.56860620279593,6.97701228947816,1.5105405856113,9.24992300814493,9.06378921052014
"Ly96",1.4977231524315,1.40076877486019,3.30232682481828,2.96527090832587,2.74580320758406
"Tram2",2.22044604925031e-16,0.809495308954786,0.304594408584687,0.684529192268212,2.22044604925031e-16
"Ogfrl1",9.94142275513179,3.77525514921176,8.60458303937607,20.1790455202762,15.6147219660245
"Smap1",0.52108657639801,3.76956589872974,4.82109463393167,1.60074696842157,2.90482920070937
"Lmbrd1",5.32651319850694,3.73369155280814,4.4892076650263,3.5040991345713,14.4422161111988
"Phf3",0.733365174077577,3.85001238197893,1.70642067002914,6.69922764129384,3.64292153096444
"Ptp4a1",13.8344193294718,8.30269938201903,3.87932925251256,22.53199398075,29.0931154354246
"Khdrbs2",0.789291374097444,0.520080003775323,2.22044604925031e-16,2.22044604925031e-16,0.119414186003652
"Prim2",2.22044604925031e-16,0.376232978165992,2.22044604925031e-16,0.41801867686811,2.22044604925031e-16
"Rab23",2.22044604925031e-16,2.22044604925031e-16,0.422698284731768,0.733897034916767,2.22044604925031e-16
"Zfp451",0.145432727262941,1.45215134966587,0.028745444053825,2.22044604925031e-16,0.142995582345392
"Ccdc115",2.22044604925031e-16,0.566160636302958,0.426064250448016,2.22044604925031e-16,0.0247901468094238
"Imp4",2.22044604925031e-16,1.43966979537138,2.22044604925031e-16,2.22044604925031e-16,0.809181879204637
"Ptpn18",3.67475601835379,6.18620179332397,9.8439349780356,3.68126154896823,0.30400334007297
"Fam168b",1.6258288331252,6.4683828893521,2.99122733537453,2.20150911265973,1.84201224142853
"Plekhb2",0.160351376021435,1.79311115279598,0.326681204766709,2.22044604925031e-16,0.350177331188779
"Uggt1",2.22044604925031e-16,1.28119864496944,0.0521148756858068,1.03563052924788,2.22044604925031e-16
"Neurl3",20.5109922158537,12.9023993318931,1.34879093580904e-10,7.6622411285188,9.03158250429682
"Arid5a",8.1539084799149,3.49615164146369,1.90154861889509,17.2142669540073,7.31002795363145
"4930403P22Rik",8.39167045913044e-07,0.635250171973131,2.22044604925031e-16,0.137040473432104,0.468387552726021
"Kansl3",2.22044604925031e-16,1.68679681068465,0.286170613154783,0.722613160129114,1.921417194876
"Lman2l",2.22044604925031e-16,0.353161203509943,1.3176872078102,1.452688063926,0.121018052337603
"Cnnm4",0.5568582982732,1.05362018276221,0.424496059414149,0.608901123233737,2.02006613397668
"Cnnm3",0.0951402370090425,0.454117030674644,0.252073944017271,0.406537409679582,2.22044604925031e-16
"Cox5b",3.9281329985371,8.88761323980322,10.9353711940001,3.13049795213611,4.19664379435434
"Actr1b",0.336315631305929,0.915493547986053,0.864761900768235,0.411544438893256,0.0676238146409809
"Tmem131",0.00123942546293983,2.91225725162545,4.36168907217395,6.37680095519754,0.162766201138265
"Cnga3",0.829789621104501,2.22044604925031e-16,0.674821747655445,2.22044604925031e-16,0.324349541957576
"Inpp4a",2.22044604925031e-16,2.32236380184789,7.25036500625753,7.32698969727924,8.5823547996863
"Coa5",1.41916528381564,2.15350827102163,1.69752313571507,0.359216805499702,0.132308343411854
"Unc50",0.713513457324136,0.365942818203375,1.8864201494315,1.5128654192379,1.35845263007367
"Mgat4a",5.02799269878042,0.740130443001764,3.75304693508595,7.58641437768861,10.0731040401943
"Tsga10",2.22044604925031e-16,0.875900452963658,0.144479952954982,0.0944902905248461,0.397464435562872
"Mitd1",1.69807477726219,1.69118873255073,0.87578564041885,0.174933445074448,0.284454799471107
"Mrpl30",3.28292691249467,1.14571408606708,2.13937892845822,0.592148657076507,2.22044604925031e-16
"Txndc9",0.501451758381606,1.88072564853836,1.7373508366442,2.22044604925031e-16,0.938867004380107
"Eif5b",2.22044604925031e-16,1.98673768486239,0.356136296529612,2.22044604925031e-16,2.22044604925031e-16
"Rev1",2.22044604925031e-16,0.821741910546756,0.198980892193859,2.22044604925031e-16,0.156366389249921
"Pdcl3",0.424731358224898,2.24958449766897,2.57605603621209,0.488017153536557,1.33429557945044
"Rpl31",1.59778224225097,4.64505750087146,3.6857224096966,2.22044604925031e-16,2.22044604925031e-16
"Tbc1d8",0.512133795216402,1.29158010049405,5.00832390686756,2.22044604925031e-16,2.43671414870155
"Cnot11",0.181028153024761,0.552791345475694,0.238631452089533,1.27685068396548,0.312157117575635
"Rnf149",49.9734623879245,9.27707274314384,12.1205829706967,66.9022894991488,66.4202739476487
"Creg2",0.0680403358928936,0.237192004599402,2.22044604925031e-16,0.27525712542429,0.272937283900368
"Map4k4",11.7070141159077,1.55193281387935,7.16642948966876,2.22044604925031e-16,3.09066635503052
"Il1r2",39.7829780296531,28.0607238212766,8.54682276962769,69.2015625453036,76.4344574909273
"Gm16894",0.593299853991349,1.19109732971801,0.0749099829615974,1.76514449553789,2.22044604925031e-16
"Il1rl1",2.22044604925031e-16,0.0294644102374713,0.667198341243885,2.22044604925031e-16,0.385896510391342
"Il18r1",1.47662777915286,2.22044604925031e-16,1.17764804779486,0.0853327895653207,0.375675871552017
"Il18rap",14.1792379435619,0.89623221155985,7.74192735739451,25.2199341324026,23.4392907779286
"Uxs1",2.22044604925031e-16,0.461035273531857,0.116822309336776,1.22090696478223,2.22044604925031e-16
"Tpp2",1.14495702784635,5.72520565809365,1.0150918447911,1.61920416906394,0.166855246848314
"Tex30",2.22044604925031e-16,1.08408642826932,0.0357934769725524,0.210909167436279,0.150781898692094
"Ercc5",2.22044604925031e-16,0.562719088252327,0.131263749009154,2.22044604925031e-16,0.0552070794520394
"Slc40a1",1.05447876558667,7.88492223112432,0.636863466633288,32.3212693459483,12.1614420011711
"Gm28321",0.315620451844457,2.22044604925031e-16,0.038503909176016,2.22044604925031e-16,1.07846305853712
"Nabp1",5.78373441523054,2.94317804664067,9.89249784351,8.25884888037149,17.2753732207409
"Stat4",3.53324328737277,2.12803664816929,3.95496627515193e-16,2.22044604925031e-16,4.7080999340753
"Stat1",19.4093205890752,8.2692906358814,4.48460080746228,3.82598364442825,10.6901049482932
"Gls",11.1110893255916,16.0374348969269,5.97925932373548e-16,14.3485025534042,15.9043983326166
"Nab1",20.1953966831409,5.30444912133783,7.63876613111239,2.22044604925031e-16,20.063855038348
"Tmem194b",0.0774703794737106,0.856141819842503,2.22044604925031e-16,1.75273086822336,0.243369839654762
"Mfsd6",3.11033766326486,5.78602626805441,3.9070094015481,13.5203788717459,3.26235307902708
"Inpp1",3.77799409585368,2.22044604925031e-16,3.07789755104568,1.74065996054639,1.37212122965792
"Hibch",0.100320027620819,2.22044604925031e-16,1.04750072382728,2.22044604925031e-16,0.171250537255684
"Ormdl1",0.547245405790271,2.22044604925031e-16,0.808672646764251,0.296584580400113,0.097538513253231
"Asnsd1",2.22044604925031e-16,0.36272220701428,5.56478859245006,0.615860242473936,0.384105287830605
"Dnah7a",0.42789289373205,0.534314016441555,2.22044604925031e-16,0.149725453268086,2.22044604925031e-16
"Stk17b",17.0060574806135,12.5241069155277,19.6272922364395,66.9237035926085,40.449224725484
"Hecw2",0.222526250755202,0.0798562012319162,0.186233610206441,0.648083029303254,0.296124733243728
"Ankrd44",8.79169738662774,14.5804845848127,8.4027543304936,26.0594295159144,12.422957094855
"4930444A19Rik",0.0139309692362757,0.646973160480163,0.62726298084369,0.612031355585551,0.175392788009075
"Sf3b1",18.7319800671056,12.3429705406743,6.64998336591233,23.7436069407092,24.2316401695946
"Coq10b",21.4045332142171,9.00445109057716,2.34579303976188,43.4659918806633,28.8909208830535
"Mob4",2.1542571313118,8.4719441668465,4.08647274560844,4.68779544939041,12.5469385362098
"Kctd18",2.22044604925031e-16,0.319939591174953,0.118064361801391,0.66861209272275,0.393980413068949
"Bzw1",2.38441415323393,8.28887545884752,5.42672719114642,0.119176975394782,1.44952445969105
"Clk1",17.8287920401709,12.8098108737907,5.9809280548096,35.8954593973753,29.5608938619143
"Ndufb3",1.41614556781549,1.42332580651531,2.70165996896456,1.28013310129087e-12,2.22044604925031e-16
"Cflar",14.0187816678053,1.97274193655142,7.45936751070117,1.17302758853482,2.6966887501908
"Casp8",3.21522489139574,2.10892200964803,1.85600910589328,2.22044604925031e-16,7.96748065615322e-16
"Trak2",0.840851578578883,1.17568545793,2.91449322026374,0.901318461900534,7.35394463612994e-16
