"","V1","V2","V3","V4","V5","V6","V7"
"Lypla1",0.756938806723905,0.530674958839588,1.31770289905133,2.22044604925031e-16,3.7823403458553,1.14909482463208,0.0775781509892091
"Tcea1",0.47403309810751,2.22044604925031e-16,0.100513791700495,2.22044604925031e-16,1.03504848103288,5.48583580170338,2.22044604925031e-16
"Atp6v1h",2.22044604925031e-16,10.080187196562,2.78999057884956,10.055502231874,5.73393724998411,0.867862696458826,2.22044604925031e-16
"Rb1cc1",10.8523957079235,10.8857132197984,12.8671632125362,11.8055287610878,0.325811189626231,9.3781169695138,7.24987320900584
"4732440D04Rik",3.852363017501,2.22044604925031e-16,2.117850021876,0.523412394318297,2.22044604925031e-16,0.91404095507084,2.22044604925031e-16
"Pcmtd1",11.699384171564,9.34858352780832,5.09051676730658,11.0517855315413,4.50701014622797,3.40606442697324,4.37500936456568
"Gm26901",1.41805065463289,2.49784517246066,2.22044604925031e-16,1.09251569245028,0.670508738552174,0.659564054396667,2.22044604925031e-16
"Sntg1",0.550217289811133,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.550538341968635,2.22044604925031e-16
"Vcpip1",1.68969361671886,1.08349197560154,1.99707765616615,0.669244311140887,4.61772381809928,2.22044604925031e-16,1.58260848594664
"Sgk3",0.820332735110647,2.42547533271346,3.81428649005795,0.914883246638902,2.80605798027755,2.88604451135479,7.47452190479709
"Ppp1r42",2.22044604925031e-16,2.22044604925031e-16,1.74790342386633,2.22044604925031e-16,0.657507768025639,2.22044604925031e-16,0.266917521635377
"Cops5",0.799664520421897,2.22044604925031e-16,0.0108703992436986,2.22044604925031e-16,1.61382343727416,2.22044604925031e-16,2.22044604925031e-16
"Cspp1",2.22044604925031e-16,0.00933998049475156,2.22044604925031e-16,2.12380335303819,9.76317746151687e-15,2.22044604925031e-16,6.84588474123071
"Arfgef1",10.2907775794716,7.92344412232084,9.12213405071117,10.5831178094838,9.07167553065357,2.99259224727205,3.81160949438027
"Prex2",0.188579398552819,2.22044604925031e-16,0.511961954238296,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ncoa2",6.57208223926041,8.93930003412367,8.34127632044063,14.0903765857277,3.68732849547391,4.94366686880606,7.55875742738551
"Tram1",1.15423333749205,2.22044604925031e-16,2.22044604925031e-16,0.0696644859687819,4.15150820163901,2.22044604925031e-16,1.23973869294105
"Lactb2",2.22044604925031e-16,0.59918061894238,0.298338995671875,7.064471969314e-05,0.953286913124055,0.446309465512865,2.22044604925031e-16
"Terf1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.319752676215136,1.83940451831807,2.22044604925031e-16,1.26949965500939e-05
"Rpl7",2.22044604925031e-16,2.22044604925031e-16,0.0655517018035381,2.22044604925031e-16,11.28365942186,2.22044604925031e-16,0.927398490061081
"Rdh10",2.22044604925031e-16,0.179082153897045,2.22044604925031e-16,0.78933562123409,0.975469153148294,2.22044604925031e-16,0.394912300246044
"Ube2w",2.4483182791254,2.22044604925031e-16,1.77142402450721,3.08234107524508,2.07588341996826,2.22044604925031e-16,0.804284733330056
"Tceb1",9.36789803435091,4.81821976035661,7.5160546027447,2.22044604925031e-16,4.95507297426402,4.85934303006397,1.19470195248201
"Ly96",0.777439043190813,3.08498689254853,5.06799378690414,0.65810377587991,2.22044604925031e-16,1.46828924014339,0.745563646501204
"Tram2",2.22044604925031e-16,0.242688038333345,2.22044604925031e-16,2.22044604925031e-16,1.02101218232078,2.22044604925031e-16,0.461293188263753
"Ogfrl1",9.51828852336817,13.2489068596958,15.8819787283804,1.31118511973533,7.77520026574542,11.137909552537,11.0219397406832
"Smap1",0.748011896674794,2.87456583176502,4.5794648577809,0.61100575887605,3.01293945728572,0.923422254280824,1.09589766843809
"Lmbrd1",9.97795886143074,14.3988049750072,9.35511880426798,12.9851761031446,4.2207549815509,3.29483643719997,2.22044604925031e-16
"Phf3",2.91419227761032,0.0616547245755112,0.818976120008822,1.92876100792784,6.12620574359118,2.22044604925031e-16,4.52945961457772
"Ptp4a1",15.6825087174149,32.1337047010134,26.4497628139713,9.15986899456541,9.64454564547891,22.8021723209522,13.9340348823566
"Zfp451",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.52012245184197,2.22044604925031e-16,0.367626511167589
"Ccdc115",1.32107054296711,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.07402735847671,0.413452364651145,2.22044604925031e-16
"Imp4",1.21141654417962,0.85182206145263,0.107064873196923,1.12960083090519,0.473011255150453,2.22044604925031e-16,2.22044604925031e-16
"Ptpn18",3.28434096614091,10.0591193462616,12.2302958713223,2.22044604925031e-16,7.45775201860071,1.57410692323628,5.45562263601703
"Fam168b",6.30120184965228,3.55090425291631,0.000551461597366695,1.18659266458389,6.8196863184788,3.45836154054592,2.52993929011904
"Plekhb2",0.764421733300605,8.74316101178084e-09,0.376358920870475,2.22044604925031e-16,1.72549816030812,0.802800017624643,8.30065427288617e-07
"Uggt1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.45489031387278,0.199627445199338,0.368377994074632
"Neurl3",18.04663663935,10.1107559590016,13.1351904278942,14.9441971059782,9.02558845838966e-15,36.0591790261392,8.0902633019883
"Arid5a",9.56889926949733,9.83220977749548,5.67311765837337,3.50651048350326,2.22044604925031e-16,3.45948551497732,5.84804206495082
"4930403P22Rik",0.0296035941396812,2.22044604925031e-16,0.469438212985492,0.359092610623433,2.22044604925031e-16,0.823528664150104,2.22044604925031e-16
"Kansl3",5.5170858829266,0.210827661585749,2.22044604925031e-16,1.84536821518464,2.22044604925031e-16,2.22044604925031e-16,0.57802262195347
"Lman2l",2.22044604925031e-16,2.22044604925031e-16,1.63296320453367,2.22044604925031e-16,8.30885579684716e-09,0.802537811792119,0.691907333695069
"Cnnm4",0.784939730059528,1.18637315137097,0.146431249463286,1.40521136323913,0.779232875260086,0.837652050032907,0.928457727141487
"Cnnm3",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.753071551144418,0.665273136280137,2.22044604925031e-16
"Cox5b",6.5944132973031,5.80795342854446,3.41368851291268,2.22044604925031e-16,10.1170221495991,4.96675316466063,5.2668942188414
"Actr1b",1.22920875881624,1.06183686414635,0.601099682630944,2.22044604925031e-16,0.389873900454033,2.22044604925031e-16,0.817333520718391
"Tmem131",2.22044604925031e-16,0.0498200061788506,0.614739244136181,2.01962285776794e-07,3.03033698504512,2.22044604925031e-16,4.34172231986943
"Inpp4a",6.58011559491123,4.70955702614048,10.516308455682,3.1774454389701,1.10247318831713e-10,4.13155246042648,7.18842273655054
"Coa5",1.40019635727094,2.52025114590917,1.23146212539813,1.10235401421632,2.22044604925031e-16,1.34437057631901,2.22044604925031e-16
"Unc50",1.8420849625826,2.08679172497526,1.52750172320425,1.89267855942719,0.543072857985195,1.07548757025205,0.799744295273509
"Mgat4a",11.2017866469155,1.51690136229715e-10,12.818662812774,4.69867470331149,2.22044604925031e-16,7.29921926803272,12.9230771818983
"Tsga10",1.09242379238881,0.208777827469261,0.409640432667696,2.22044604925031e-16,0.411609436040788,2.22044604925031e-16,0.66899344606167
"Mitd1",0.801895606581816,0.463728527683716,2.22044604925031e-16,2.22044604925031e-16,0.92880230434402,2.22044604925031e-16,0.330442914593859
"Mrpl30",1.05100180689403,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.59647059257595,0.672688067863586,1.08310196378989
"Txndc9",3.67215222667332,0.723634196699453,1.64551176124295,0.0588211285706769,1.36768797788342,0.802066950404784,1.28007902609186
"Eif5b",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.274233622561966,1.97169405861008,2.22044604925031e-16,2.22044604925031e-16
"Rev1",2.22044604925031e-16,0.346781171222415,2.22044604925031e-16,1.03528327487141,0.000121582797772748,2.22044604925031e-16,2.22044604925031e-16
"Pdcl3",2.10990827371726,1.40245136469506,1.55570714923867,2.22044604925031e-16,3.54688509009562,1.14167681083406,0.719784218012087
"Rpl31",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.36695902599906,2.22044604925031e-16,2.22044604925031e-16
"Tbc1d8",1.49221414602409e-13,1.84975624738835e-11,4.68645875299572,2.22044604925031e-16,4.36861745332902,5.08639979463666,1.59806998650374
"Cnot11",2.22044604925031e-16,2.22044604925031e-16,1.18164139759054,2.22044604925031e-16,0.813471520873616,0.590574148124603,0.212369811392029
"Rnf149",49.7623353249618,63.4055616074677,49.8227742974973,47.1588785253799,2.22044604925031e-16,81.2259665407093,32.305269125848
"Map4k4",6.64408086813564,2.34507955557409e-16,0.000134153919793799,13.334946025485,8.36737179337915,19.6083103630963,2.22044604925031e-16
"Il1r2",65.6485161331681,87.5024568494087,60.4482612302326,55.7242587802215,0.493443368644119,49.4225890750931,39.9989556432132
"Gm16894",0.0405605450291148,1.77472309460699,0.270268879830482,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.17216961398612
"Il1rl1",1.30161816741619,2.22044604925031e-16,2.22044604925031e-16,3.5667928514361,0.326827814094434,1.2678352291392,2.22044604925031e-16
"Il18r1",2.22044604925031e-16,2.22044604925031e-16,1.57121895505325,1.73499551689717,0.572342198032426,2.22044604925031e-16,1.3418350036727
"Il18rap",20.2569184011913,14.7764140831105,19.9950925541861,17.7893037339299,2.22044604925031e-16,18.783228768584,15.976044788601
"Tgfbrap1",0.421808683052956,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.956098626510542
"Tpp2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.11106968378172,3.07218691729086,0.187393602311094,0.664583132404892
"Tex30",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.06926515101552,0.244526496180495,2.22044604925031e-16
"Ercc5",0.132866557625088,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.549299855665324,2.22044604925031e-16,0.307514463158775
"Slc40a1",7.84915600978593,11.955589253837,2.77992047738486,7.1925593937877,2.22044604925031e-16,2.22044604925031e-16,19.1965340515706
"Nabp1",28.2053703530662,8.88628298797301,17.9498897032997,12.3408343515436,2.22044604925031e-16,4.06429099348634,3.00019745472565
"Stat4",1.22661832371273e-11,4.89705098731011,6.63801831350583,9.46092392255875,1.40010000569383,6.99016737257641,3.22681630732897
"Stat1",6.50031117524995,3.13357914241228,0.793575894739756,3.46231350533624,2.00602912449687,4.37669492750394,6.15399905154947
"Gls",10.3805468418077,13.6432746096133,3.8789211730172,12.1726120336375,6.179834828368,9.42446236671019,11.3376064479443
"Nab1",23.4533145953913,8.94566785959714,16.7195056751739,15.6915325081266,4.72198683372007,34.2576678166113,2.22044604925031e-16
"Gm553",2.84235730257778e-12,2.22044604925031e-16,0.419765749614472,0.452861818120347,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Tmem194b",2.40881637881337e-16,2.22044604925031e-16,0.38852804585641,1.19532644586114,1.08224232866747,2.22044604925031e-16,2.22044604925031e-16
"Mfsd6",6.02933284326948,7.62508857377674,4.52839164285577,6.70589614383914,7.48692150475996,6.30787044262965,9.23259440669374
"Inpp1",4.45773224568776,2.22044604925031e-16,6.60120437544122,2.22044604925031e-16,6.79783532232212e-09,4.56191729558404,2.80179265477066
"Hibch",2.22044604925031e-16,2.22044604925031e-16,0.521133879844521,2.22044604925031e-16,0.160757639886718,0.117249548477587,0.149981127319136
"Ormdl1",0.333195226181728,0.210350432870938,0.590660082195679,2.22044604925031e-16,0.520394104778386,0.654999711275947,2.22044604925031e-16
"Asnsd1",2.22044604925031e-16,0.128323608734742,1.51072132007812,2.22044604925031e-16,1.41634059914296,2.22044604925031e-16,0.555060999124349
"Dnah7a",0.210497853897971,2.22044604925031e-16,2.22044604925031e-16,0.398425397791264,2.22044604925031e-16,1.47182020919159,0.1517106712551
"Stk17b",44.1839198667359,47.8033956271856,42.9577528104774,25.2205468719744,3.99940082234523,20.4825822840453,39.9307617170836
"Hecw2",0.0549663025630273,0.985320900103737,1.19485698901962,0.576996586932798,0.482538412740036,2.22044604925031e-16,0.374771450602452
"Ankrd44",12.103903183903,12.8733654385102,23.6509030982606,20.4254472975074,7.62825942559438,20.6908529235163,20.4987889085076
"4930444A19Rik",2.22044604925031e-16,1.12964227572036,2.22044604925031e-16,0.600710878883684,2.22044604925031e-16,0.732882495546316,0.32394117953687
"Sf3b1",20.2520896231886,18.9964594393823,18.8749529219619,24.00519491962,1.28076986252749,23.1177710878552,10.633715095038
"Coq10b",23.0844216058785,51.9056257068288,24.6093919128475,19.9587562301146,2.22044604925031e-16,32.70569910405,17.3396384876113
"Mob4",14.8321821106519,10.2277972840023,10.9275009543819,6.07704794409081,4.72815152283752,4.70721925034599,3.15748618954447
"Rftn2",1.09264138881709,2.22044604925031e-16,0.771998221787013,0.587174611728163,2.8097648257952e-14,2.22044604925031e-16,2.22044604925031e-16
"Mars2",2.22044604925031e-16,0.653049396489651,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Kctd18",2.22044604925031e-16,0.384260003154222,2.22044604925031e-16,2.22044604925031e-16,2.52825436889556,2.22044604925031e-16,0.461711338182915
"Bzw1",8.14307737136394,4.95141779474568,1.25874488065074,2.22044604925031e-16,5.27998500187527,3.47007229465613,2.22044604925031e-16
"Clk1",17.6468183079001,24.8269709762753,21.6502228896092,20.3861768369286,8.18038222715434,12.0124017076868,14.5866998435044
"Ndufb3",2.22044604925031e-16,2.22044604925031e-16,1.38728836230016,1.13050266573568,4.10293517560348,1.13826103610207,0.696258283710961
"Cflar",5.92422545202748,2.22044604925031e-16,6.62371369941011,0.0303279130524922,7.0282215293188,26.3747446828473,1.64985548579222
"Casp8",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.366567362953548,2.10375997252273,0.387607767852991,0.22634871503565
"Trak2",0.191068605283013,2.22044604925031e-16,0.356213206130859,1.13914512357178,0.436592761412225,2.22044604925031e-16,1.13634822627103
"Sumo1",6.4157658478176,3.74427967598383,6.88613041456908,2.22044604925031e-16,4.45024405304525,11.4452262431991,4.64523229687742
"Bmpr2",6.39295754435722,3.93014596648054,3.44388214568775,1.7949187809682,0.806435900360676,7.04426929061135,5.83954896285928
"Fam117b",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.937677683982368,2.22044604925031e-16,1.0572382058681
"Nbeal1",3.63465295289005,1.08303182253453,2.22044604925031e-16,5.15994406877254,1.96338954971291,0.896897257864827,2.22044604925031e-16
"Ino80d",2.89696145075246,0.0686832649813531,0.000769111915309016,4.63874825457379,4.52684349023663,4.50026132696226,0.880512347282261
"Ino80dos",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.426187223190313,1.50979539285753,1.44847847926066,0.244081539585299
"Gm20342",2.22044604925031e-16,2.22044604925031e-16,0.275019811910729,0.863687562052707,0.759993476736967,0.905922189934126,2.22044604925031e-16
"Ndufs1",0.3747885704749,2.22044604925031e-16,1.12960138525106,2.22044604925031e-16,1.16928401759516,0.104542885549082,0.939487293730735
"Eef1b2",2.22044604925031e-16,4.08184225094936,0.331608095253271,2.22044604925031e-16,17.1562513120933,2.22044604925031e-16,4.66935083910373
"Klf7",21.1165281317397,13.9100867017786,16.25131944625,10.5170517530453,6.79989275181402,13.6079717714575,1.67116302296051
"Gm13748",0.41222064856785,2.22044604925031e-16,2.22044604925031e-16,0.00211740538054922,2.22044604925031e-16,0.525770399958109,2.22044604925031e-16
"Gm28981",1.85816623576706,1.87945214641376,2.22044604925031e-16,3.07021778287338,1.2758372899638,4.29430211325611,2.22044604925031e-16
"Creb1",0.048195235346592,1.92058951482572,1.85704093294853,4.8118300928652,4.68504842124627,31.6609882263184,2.66584953539785
"Ccnyl1",0.709103434070381,2.33820110317459,2.22044604925031e-16,2.01656867926217e-11,1.60853314110826,0.332339465072078,2.22044604925031e-16
"Fzd5",2.22044604925031e-16,0.273074347328081,0.289812938128788,1.31996978080624,0.64849342770315,2.22044604925031e-16,2.22044604925031e-16
"Plekhm3",9.7115248624721,11.1048838577386,3.01471164617215,11.4601026070082,0.473433678978227,14.788198812242,9.25752426178117
"Pikfyve",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.21217195403542,1.31364188859448,2.22044604925031e-16,0.87716177778184
"Rpe",2.28897894335635,2.22044604925031e-16,0.563561374171008,0.547365867321991,1.51503652175551,2.22044604925031e-16,2.82771185155829e-16
"Kansl1l",17.7997286466657,18.6940877663051,8.61177114692016,24.1801104676796,1.30486835279264,11.641350040591,2.22044604925031e-16
"Acadl",2.22044604925031e-16,2.22044604925031e-16,0.593439252589605,2.22044604925031e-16,0.940436787174355,2.22044604925031e-16,0.464206870436246
"Mreg",2.22044604925031e-16,3.34182693943828,2.22044604925031e-16,2.76915095623112,1.55667370580998,6.6743350017316,0.093091886880311
"Rpl37a",1.56679581144999,8.89330474442521,3.51365133225057,2.22044604925031e-16,38.7032229323356,3.1983849970658,6.58495899414746
"Tns1",2.03485140586321,6.86471906431378,0.482306034846839,2.85848223066143,0.410374282354821,2.22044604925031e-16,1.02245617935633
"Rufy4",0.54679697902963,0.312081054574933,0.576797978519024,2.22044604925031e-16,2.17493295533088,1.57296894122347,3.40532442219163
"Cxcr2",28.6160578969532,15.6151103061102,27.1844563290366,10.8442646027636,2.22044604925031e-16,16.7059068857447,38.9015202852884
"Cxcr1",2.22044604925031e-16,0.303686166440899,0.230757498620643,2.22044604925031e-16,1.39958236837629,0.179892879868194,1.78541803440814
"Arpc2",48.7468514516429,26.418354421821,49.3701822173479,15.0604024357524,16.1065005137491,32.6160553318553,20.3896271426219
"Aamp",1.34828973993774,2.17227516352178,2.46404075187308,2.22044604925031e-16,2.71956287703515,0.462851788904153,3.07486395730092
"Pnkd",2.22044604925031e-16,2.22044604925031e-16,8.0911864929313e-14,0.116426524360816,1.20720943886109,2.22044604925031e-16,0.244992799261772
"Tmbim1",0.487989236205524,2.22044604925031e-16,2.22044604925031e-16,0.246490568341365,1.20386020425568,0.68306930970929,2.22044604925031e-16
"Catip",3.26605835268368,0.646596484606651,0.936985917124066,1.24936907751759,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Slc11a1",35.8883364893897,18.1320310401819,28.6696517033643,21.7752382646108,2.22044604925031e-16,27.1765135104182,3.57544409802066
"Ctdsp1",3.99419560310677,5.40307218569727,7.56617442645,2.22044604925031e-16,4.85388239726374,0.417588955053234,2.22044604925031e-16
"Usp37",1.47337054390598,4.35223222424709,2.22044604925031e-16,3.64983000001451,1.2754528463321,2.22044604925031e-16,2.22044604925031e-16
"Zfp142",2.22044604925031e-16,0.0806944666717557,0.264099377551167,2.22044604925031e-16,0.358160486961599,2.22044604925031e-16,0.156062061791612
"Rnf25",2.22044604925031e-16,2.22044604925031e-16,0.557476184511769,0.160437886929639,2.22044604925031e-16,0.250760898237295,1.06476912574282
"Nhej1",2.22044604925031e-16,0.708460786818856,0.63513778066728,0.503804987706508,2.22044604925031e-16,2.22044604925031e-16,0.533415978495186
"Cnppd1",2.94271173658038,6.33476009640442,0.776275003866387,2.22044604925031e-16,2.5576421737214,2.84589564821147,2.76198948687484
"Fam134a",0.785868608332892,3.65044107301128,0.564024251557735,2.22044604925031e-16,1.67454755516994,2.22044604925031e-16,0.688482968155464
"Zfand2b",0.769320773359722,0.396037020196334,2.44387917623255,2.22044604925031e-16,0.485742295393012,2.26404755161657,1.51757740208866
"Atg9a",2.22044604925031e-16,2.22044604925031e-16,2.60409597607094,0.904752021012492,3.3087150060232,4.5805047024856,0.0447454880303643
"Ankzf1",2.22044604925031e-16,8.20218946197994e-06,2.22044604925031e-16,2.22044604925031e-16,1.90306253827315e-06,0.277272716467569,0.887436999678994
"Glb1l",0.355062342074614,2.22044604925031e-16,0.0366098250408283,2.22044604925031e-16,2.22044604925031e-16,0.819707956499168,2.22044604925031e-16
"Stk16",1.0720516786186,2.22044604925031e-16,1.19588142802767,2.22044604925031e-16,0.388782820437695,0.542465290329742,0.775863793414342
"Tuba4a",1.69440674476243,1.59208815693043,2.47962837553286,0.164151005079673,2.93739862592968,4.05252728911416,0.681775584284637
"Dnajb2",3.26557791172064,3.11868183156798,2.28406510136529,2.00361358966014,4.69843137505381,2.05939099555067,2.22044604925031e-16
"Ptprn",0.26745608033629,0.32320102084429,2.22044604925031e-16,0.249747046399697,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Dnpep",0.513655075800388,2.22044604925031e-16,0.44385229828389,0.00240768612325807,2.22044604925031e-16,0.00618423312837889,1.20475307410761
"Gmppa",7.64021138889657e-09,2.22044604925031e-16,0.570219923502496,0.563331383255184,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Stk11ip",7.12536388147761e-10,0.424097439345579,0.240556376335134,1.5562789533566,1.01981468410202,2.22044604925031e-16,2.22044604925031e-16
"Acsl3",0.759753452049552,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.501616571743435,2.22044604925031e-16,2.22044604925031e-16
"Utp14b",2.22044604925031e-16,2.22044604925031e-16,0.466053878175267,1.68560169248559e-07,0.412483404232645,2.22044604925031e-16,2.22044604925031e-16
"Wdfy1",2.22044604925031e-16,1.32385724235083,2.22044604925031e-16,1.80572630898424,2.02239293805885,2.22044604925031e-16,2.22044604925031e-16
"Cul3",18.6810528155659,2.32380000724556,9.29206536293802,13.7841156609387,10.2967369543006,2.22044604925031e-16,5.39437702308
"Dock10",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.75775316089022,29.0259953622099,2.22044604925031e-16
"Rhbdd1",3.33813633665495,0.305514190070585,7.36836611072262e-12,2.24365208610288,1.11394985718128,2.22044604925031e-16,2.22044604925031e-16
"Mff",3.00591391753803,2.85652968403653,5.0996366381381,2.22044604925031e-16,3.79327817717164,2.22044604925031e-16,2.47856497165358
"Agfg1",3.17730461413604,2.22044604925031e-16,2.25563591537042,3.38724106171985,2.54663304095357,1.83390288944309,1.65475287693097
"Pid1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.78539776095534,2.22044604925031e-16,2.22044604925031e-16
"Trip12",11.3897237888122,4.53935858735289,13.3950671106252,7.81639031445384,9.0743244007359,7.12402109975526,4.14863100052232
"Slc16a14",2.22044604925031e-16,0.313023947177763,0.281744827431685,2.22044604925031e-16,0.270741727574653,2.22044604925031e-16,2.22044604925031e-16
"C130026I21Rik",25.2292122534171,6.51699570279216,21.6477446586484,18.4432842395196,5.25948383946625,9.40889941204803,2.22044604925031e-16
"A530032D15Rik",5.36807654872215,2.70457527892827,7.45194535661677,2.22044604925031e-16,3.58807299858953,2.22044604925031e-16,2.22044604925031e-16
"A530040E14Rik",3.5094374067327,2.86545170121316,3.30779187239164,0.131885220068103,2.90344679291035,2.02563690051473,5.97957151572124e-12
"Gm16028",0.380172822620549,0.375020739946291,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Sp110",11.8309214860555,3.28547796240245,7.60298275157939,9.19916837853742,5.55918011893445,3.72161799013992,1.53668913478775
"Gm16094",1.58375690276577,2.22044604925031e-16,1.75544013661261,0.117295233093781,2.22044604925031e-16,0.344228979289366,2.22044604925031e-16
"Sp140",36.6768723667966,37.4737236638931,42.9399525771058,36.707746968747,4.84922644227431,24.8783127304194,2.22044604925031e-16
"Gm10552",0.334086758109034,2.64509390148939,4.16900907815083,2.7991902545568,0.30525249518463,1.99386755977072,2.32687803520262
"Gm17017",0.302683691960331,2.22044604925031e-16,0.171154413441904,2.22044604925031e-16,0.32322159262473,0.151607513988698,2.22044604925031e-16
"Sp100",31.4475395855243,24.8126996807646,19.9481877072502,22.3264654819751,1.24417630749683,20.4031964738003,11.1325487501899
"A630001G21Rik",2.22044604925031e-16,2.22044604925031e-16,1.20376948932945,2.22044604925031e-16,0.822459484724359,2.22044604925031e-16,2.22044604925031e-16
"Cab39",21.1846612055162,6.54967897169087,9.86661315805716,9.42574535192939,6.69936883332084,1.88233944326465,4.08269821911077
"Itm2c",1.0811647860525,1.18272395446208,2.22044604925031e-16,2.22044604925031e-16,1.82232884366257,0.781169678811484,0.977508876594436
"Gpr55",0.82100572266264,1.33822674802267,0.106297733764437,2.22044604925031e-16,0.904139299231172,2.22044604925031e-16,0.263289220858992
"Ncl",3.72862141526149,4.7099232552226,1.42745112341382,2.22044604925031e-16,4.48656695138311,2.22044604925031e-16,4.64592971899364
"Ptma",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.04067402015159,2.22044604925031e-16,2.22044604925031e-16
"Pde6d",1.94696122389095e-13,0.069112571767601,0.672405593173165,0.0216974965308894,1.51686968208886,0.783135980234836,2.22044604925031e-16
"Eif4e2",1.86209856498343,1.97521207791785,2.45998887605678,0.872468470658854,1.5443981752956,1.54760539712456,0.167417209841706
"Gigyf2",3.85913498256923,0.171207399813762,2.22044604925031e-16,2.14113999270118,8.11037545352992,1.92421331629832,3.46939999114659
"Inpp5d",46.4573862343587,47.3863972075284,20.1433526128766,38.1826969388113,2.97227298151862,15.8860309135202,17.1309331311034
