"","V1","V2","V3","V4","V5","V6"
"Lypla1",2.22044604925031e-16,3.24869575039859,2.22044604925031e-16,1.34490632673266,1.38083863315513,0.617229479550172
"Tcea1",1.01416417918116e-10,0.880286646227573,2.22044604925031e-16,0.124792195628356,0.387243928312234,5.03227574152631
"Atp6v1h",6.77384612578626,3.48761593329129,1.76784757414225,8.18769260980427,2.22044604925031e-16,3.87758679703816
"Rb1cc1",13.2700875178965,1.31778927792996,8.47381117994827,8.78090268615791,12.5819957743703,9.5890165857785
"4732440D04Rik",2.31352679058276,2.22044604925031e-16,2.22044604925031e-16,0.289987767996626,2.80535315090059,0.888654335140601
"Pcmtd1",15.1904531381386,3.20626297194999,5.40582376401921,9.65559685703304,4.52510554976645,3.83408334640769
"Gm26901",1.57700524182289,2.22044604925031e-16,2.22044604925031e-16,3.12565348610313,2.22044604925031e-16,0.62021783410334
"Sntg1",0.339964202091935,2.22044604925031e-16,2.22044604925031e-16,2.30648526538145e-06,2.22044604925031e-16,0.685238615277024
"Vcpip1",1.07947649064771,2.83687273489116,1.60645435695409,2.21325906738187,1.80246556858802,2.22044604925031e-16
"Sgk3",0.269448636378306,3.26479630825681,6.86661629405779,2.32029926163945,3.43415896054072,2.45755794910983
"Ppp1r42",2.22044604925031e-16,1.56024037422004,0.109522612615024,2.22044604925031e-16,1.00753667130057,2.22044604925031e-16
"Cops5",0.685089675731006,1.41627066864137,2.22044604925031e-16,0.0671618909398877,2.22044604925031e-16,2.22044604925031e-16
"Cspp1",2.22044604925031e-16,1.46345969697597,6.64953284267484,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Arfgef1",14.9755401923991,8.13074271479169,4.88789218581574,6.77135829623037,6.87113165756258,4.09129390346476
"Prex2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.558664037218436,2.22044604925031e-16
"Ncoa2",14.1549406219618,2.85415781324561,10.2843142168178,5.63165922515575,5.19815207236337,7.45203795774126
"Tram1",0.838831273008597,4.42924016012565,0.841891974580391,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Lactb2",2.22044604925031e-16,0.669103794165803,2.22044604925031e-16,0.730754277471592,0.133145860318632,0.45531623465912
"Terf1",2.22044604925031e-16,1.61122689365273,0.249862667168425,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Rpl7",2.22044604925031e-16,9.3937674578278,0.741841813204974,0.333893473935098,2.22044604925031e-16,2.22044604925031e-16
"Rdh10",0.471423967184815,1.04094621726001,0.466633137797686,1.28498992313441e-09,2.22044604925031e-16,2.22044604925031e-16
"Ube2w",3.99492273332518,2.45943462037589,0.762047590425875,2.22044604925031e-16,1.34482360188338,2.22044604925031e-16
"Tceb1",2.368521159103,4.13601002779926,2.22044604925031e-16,8.07137441721417,10.3611409999243,3.12002955763773
"Ly96",0.546737424949766,2.22044604925031e-16,1.03070885204427,2.4773069069513,4.84766013200183,1.09697256980568
"Tram2",2.22044604925031e-16,0.772464701034262,0.422509948324842,0.271177377610584,2.22044604925031e-16,2.22044604925031e-16
"Ogfrl1",3.43750619965336,8.50168201589416,8.98948440464808,14.5628433694159,17.72233727176,7.87706694130052
"Smap1",2.58640532144414e-13,1.85432643047784,1.61566714000266,3.24123726533666,4.42422399781776,0.38746350166707
"Lmbrd1",14.9231985860198,2.15408091166897,1.92310907165255,13.0082424910568,8.58614599596019,4.39260687321346
"Phf3",3.97532675704577,6.06597013270892,4.25078937324625,3.52641436680667e-07,2.22044604925031e-16,0.18070298767003
"Ptp4a1",9.90655735119933,6.34110438187128,16.3115553378372,30.5229693569446,29.7319770627537,18.7243626442241
"Zfp451",2.22044604925031e-16,1.16926739465382,0.273645470605398,0.122690084363131,2.22044604925031e-16,2.22044604925031e-16
