"","logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","sub_celltype","sub_celltype_fraction","nh_size"
"227",-0.692516780281248,10.9223052895222,3.30168543251641,0.0850688663091423,0.22363486752641,227,0.22308327225801,"Treg",0.283582089552239,67
"228",0.176553760226684,11.1199616626952,0.341595280353299,0.607231077262155,0.758662224138341,228,0.77689733877359,"CD8 Effector Memory",0.512820512820513,78
"229",-0.705821436261868,10.8432420385676,2.92200799881816,0.0891082997965986,0.225777471263774,229,0.226283077378744,"CD4+ Helper T Lymphocytes",1,63
"230",0.602855232122199,11.6127905632665,5.61352031135997,0.0303399388040254,0.108959954139674,230,0.101472087005634,"Naive-Stem-Like",1,113
"231",0.54900214087831,11.2484317255108,3.83501720135916,0.0857923917624238,0.22363486752641,231,0.22308327225801,"CD8 T Cells",0.930232558139535,86
"232",1.1503467644083,11.9704858221753,29.8790711115991,1.59710210428401e-06,3.66446205038498e-05,232,2.20944839414522e-05,"CD4/8 NaiveLike",0.993197278911565,147
"233",-0.0811299637989011,11.0686610983488,0.0649979284566666,0.820508484546684,0.893496754766617,233,0.898898134246322,"Treg",0.586666666666667,75
"234",-0.306740878938259,11.6123797930288,1.26714713384423,0.303571944755835,0.511735564016979,234,0.521021269372679,"Treg",0.752212389380531,113
"235",-0.0513512734368373,11.3083421865808,0.0316993517913096,0.874807531348604,0.924029438483309,235,0.92906479165736,"CD8 Effector Memory",0.944444444444444,90
"236",-1.18009623949402,10.6241787718895,4.41017976643852,0.0360278157217425,0.125037713387224,236,0.117485531097201,"CD4+ Helper T Lymphocytes",0.962264150943396,53
"237",0.740842126199808,11.3232813761762,7.35423730888489,0.0161198709012744,0.0700790177076454,237,0.0634435922070663,"CD8 Tex",0.901098901098901,91
"238",-0.30360111118284,11.3229054864619,1.06394857955017,0.360165265914168,0.56344035917633,238,0.574424493831807,"CD8 Tex",0.989010989010989,91
"239",0.173583555598573,11.1694310627778,0.346394238975257,0.606707636453641,0.758662224138341,239,0.77689733877359,"CD8 T Cells",1,81
"240",0.115410226666855,11.5010558843242,0.179244830130343,0.699799269289441,0.828129221250829,240,0.845495343962786,"Naive-Stem-Like",0.788461538461538,104
"241",0.374764097285208,11.1856206714618,1.68194449005041,0.256870815242053,0.445746414684738,241,0.452483143113565,"Treg",0.439024390243902,82
"242",0.128947547895502,10.8229631817214,0.109760452813597,0.740501054108633,0.854520447462023,242,0.86463498477191,"CD8 T Cells",0.983870967741935,62
"243",-0.274425168953964,10.8021086916087,0.443111154830936,0.505810483412861,0.701484824111452,243,0.718929207044509,"CD4+ Helper T Lymphocytes",0.918032786885246,61
"244",0.299876047158925,11.1855950858179,1.06637449156399,0.36663433008459,0.569248038815547,244,0.580778736819562,"Treg",0.475609756097561,82
"245",0.0476433065357979,11.3375183883548,0.028057232089618,0.881565071434107,0.928791771689506,245,0.933854960840563,"CD8 Tex",0.380434782608696,92
"246",-0.193236617367788,11.3517879619853,0.445028181846494,0.551868072880169,0.730476813288071,246,0.748768408276713,"Naive-Stem-Like",0.881720430107527,93
"247",-0.457452018621314,11.7595258568419,3.0980646432745,0.110759938247521,0.257559375859989,247,0.26086548112439,"CD4/8 NaiveLike",0.880952380952381,126
"248",-0.301383565674579,11.152991687835,0.948005768324573,0.393912614137671,0.591585125959483,248,0.605734030389233,"CD8 Effector Memory",0.8875,80
"249",1.3994522690232,11.601202005281,31.3050237088733,3.14155882745992e-07,8.10914872338091e-06,249,4.91850052600395e-06,"CD4/8 NaiveLike",0.964285714285714,112
"250",0.432099031614334,11.1532186272987,2.19055145458206,0.194975332172963,0.366021873579245,250,0.371011659116339,"Naive-Stem-Like",0.975,80
"251",-0.046565041369162,11.3518342606751,0.0265278829215063,0.884503122444043,0.929516003993358,251,0.934313900462649,"Treg",0.795698924731183,93
"252",0.0946201242580492,11.1694056942714,0.101688620672942,0.780304645834769,0.873205027131148,252,0.880938360655816,"Treg",0.987654320987654,81
"253",-0.171326960023616,11.337445129786,0.349353453398259,0.599064093140029,0.758662224138341,253,0.77689733877359,"CD8 T Cells",1,92
"254",-0.964022881674565,10.6003690807489,2.93503685237379,0.0870519241613693,0.22363486752641,254,0.22308327225801,"CD4+ Helper T Lymphocytes",1,52
"255",-0.629888768628535,11.1853200444695,3.97371063984386,0.0814105313981583,0.222665890512844,255,0.219453298095142,"CD4+ Helper T Lymphocytes",1,82
"256",-0.240896720140764,11.8432713603718,0.973637468236474,0.376219078751534,0.570699668204062,256,0.584059102867976,"CD8 T Cells",0.865671641791045,134
"257",0.143312731216287,11.278663831696,0.251602833875662,0.658665665362471,0.797738767726394,257,0.815155204339367,"CD8 T Cells",0.977272727272727,88
"258",-0.190544554839126,11.2481737201483,0.414192839956473,0.572385718132236,0.745726503434111,258,0.765386536232029,"CD8 Effector Memory",0.872093023255814,86
"259",0.0946346008517057,11.1694058431293,0.101718395056719,0.780304645849325,0.873205027131148,259,0.880938360655816,"CD8 Tex",0.901234567901235,81
"260",-0.52962990822653,11.3081861764701,3.07307459436558,0.120871569366556,0.271304120371671,260,0.275636127930328,"Treg",0.755555555555556,90
"261",0.155512342922128,10.9790875289605,0.216674911618415,0.668250161374838,0.806980458034526,261,0.82521862263701,"CD8 T Cells",0.814285714285714,70
"262",-0.0886081270119956,11.0155522949938,0.0717134676163064,0.808248080541775,0.890150552703342,262,0.897170321378479,"CD8 T Cells",0.958333333333333,72
"263",1.04841314274648,11.8439886414404,21.599581922682,3.07528799438978e-05,0.000441740639266688,263,0.000305485752616571,"CD8 Tex",0.985074626865672,134
"264",0.461645685533966,11.1367415276478,2.46912167350536,0.168064023944442,0.332107377459591,264,0.338684898322797,"CD8 Effector Memory",1,79
"265",0.07173800447485,11.366092465315,0.064550424785006,0.820268591539564,0.893496754766617,265,0.898898134246322,"Treg",0.819148936170213,94
"266",0.410380655550114,11.4352769157083,2.28056435375931,0.171970606916516,0.336339232004068,266,0.342482973474198,"CD4/8 NaiveLike",0.818181818181818,99
"267",0.994472533873582,10.8231942874774,7.15456710552111,0.00762520227448455,0.0408697164757187,267,0.0360552964955904,"Naive-Stem-Like",1,62
"268",-1.01256302455965,11.1528055817017,9.12201861497841,0.00818053302046435,0.0417106189808861,268,0.0376271431068351,"CD8 Tex",0.4875,80
"269",0.543286357731075,11.4620520725596,4.11280890964193,0.0657213289070693,0.19215765380596,269,0.187186995916397,"CD8 Effector Memory",1,101
"270",0.782269495872709,11.4883951958923,8.84598854136811,0.00680889839182533,0.0375704540162573,270,0.0332915650039059,"Treg",0.54368932038835,103
"271",1.40288130801296,11.8941536805856,41.1318926656783,1.14873495325463e-08,4.31297759721965e-07,271,2.47821172995585e-07,"CD4/8 NaiveLike",0.971223021582734,139
"272",1.12421119509009,11.1697695953162,15.9097717823908,0.000485277639029125,0.00488828451022021,272,0.00374990371923348,"CD4/8 NaiveLike",0.962962962962963,81
"273",-0.487124026853383,11.4483547549345,2.7777345789112,0.131087024960034,0.283449954494733,273,0.287924862085832,"CD4+ Helper T Lymphocytes",0.76,100
"274",0.522965046120528,12.1616003136838,7.33795523706979,0.0223425823323632,0.0878808238406285,274,0.0807294016026533,"CD4/8 NaiveLike",0.911242603550296,169
"275",-0.300245404214334,11.56389234847,1.17381198237757,0.322242873406319,0.534483159512105,275,0.541969911285415,"CD8 T Cells",0.954128440366973,109
"276",-0.583579033651667,11.1529126942383,3.35200638005772,0.108904328268905,0.257014214726217,276,0.26086548112439,"CD4+ Helper T Lymphocytes",0.9875,80
"277",-1.00612249864108,11.2325237525176,9.57257964740794,0.00673425206684255,0.0375704540162573,277,0.0332915650039059,"CD8 Tex",0.647058823529412,85
"278",0.897822888049081,11.3087016514213,10.8675397051036,0.00352800305195173,0.0231280200073809,278,0.0199093285353811,"CD8 Tex",0.866666666666667,90
"279",0.601013798722215,11.2937851404519,4.72090292520928,0.0551020021645226,0.171029659345302,279,0.163300384836387,"CD8 Effector Memory",1,89
"280",-0.0420409516809562,11.1530680068445,0.0193455794828454,0.903072340315015,0.93710773002538,280,0.941458718250738,"CD8 Effector Memory",1,80
"281",-1.59248344358277,11.3079272445226,21.2697540357621,4.49813350690927e-05,0.000619243046117843,281,0.000437185818924621,"Treg",0.433333333333333,90
"282",-0.225786963042763,11.7596344056874,0.790391015596361,0.420463198211983,0.622970479772256,282,0.636984161551815,"CD8 T Cells",0.968253968253968,126
"283",-0.767954427708741,11.3516152386827,6.22779462380561,0.0260480026131648,0.0986956429302023,283,0.0913234819626051,"Naive-Stem-Like",0.720430107526882,93
"284",-0.46091783615571,11.0685628124912,1.949882172513,0.213966835512843,0.396471523418933,284,0.403781681196113,"CD8 Effector Memory",0.786666666666667,75
"285",0.469376917218493,11.3662515258648,2.91957712785766,0.126508011230342,0.276443431947785,285,0.27956369900098,"CD8 Tex",0.787234042553192,94
"286",0.674450994719131,10.6938060613929,2.39980792620803,0.121733186807805,0.271761114333099,286,0.276197942525589,"Naive-Stem-Like",0.982142857142857,56
"287",0.348750578410799,11.4352527194692,1.6342192283346,0.247592315559262,0.435130324791384,287,0.441401190747827,"CD8 T Cells",1,99
"288",-0.317686534449684,11.1029517209914,0.995780313959277,0.378623992948942,0.570699668204062,288,0.584059102867976,"CD8 T Cells",0.493506493506494,77
"289",0.0701437325215689,11.2786366541308,0.0595899440943226,0.829774816919858,0.897112563842674,289,0.903012809002166,"CD8 T Cells",1,88
"290",-0.166829547978684,11.2327530993799,0.316187238097715,0.622358720435961,0.774199251626662,290,0.793182636134422,"CD8 Tex",0.941176470588235,85
"291",0.804880307569532,11.5888311670723,10.0093978619695,0.00382832383126877,0.023956026398697,291,0.0205977246746995,"CD4/8 NaiveLike",0.981981981981982,111
"292",-0.465939139708397,11.3228510747758,2.42478311279905,0.167148051433586,0.331885313663803,292,0.338277315818237,"Treg",0.956043956043956,91
"293",0.464543011162892,11.2173673719203,2.67144890018863,0.15271594029518,0.314214279208346,293,0.320810951495151,"CD8 Effector Memory",0.880952380952381,84
"294",-1.37419645282928,11.136250350233,15.0450807800813,0.000667716510845616,0.00612815375509421,294,0.0047752175441957,"CD8 T Cells",0.89873417721519,79
"295",-0.517347939277697,11.8019327022171,4.07484810843835,0.0687244007231679,0.195746051714954,295,0.191079473129375,"CD8 T Cells",0.838461538461538,130
"296",-0.829263335461489,11.1028225703654,6.06794085311871,0.029745798385682,0.107763287134094,296,0.100304844705676,"Treg",1,77
"297",0.834120968084099,10.9418152601418,6.3051417525009,0.0185273134964989,0.0779083655179714,297,0.0712126479588191,"Naive-Stem-Like",1,68
"298",-0.269520818310905,10.9415045858079,0.566403840728195,0.480264153461408,0.676959369896114,298,0.692380050087934,"Treg",0.955882352941177,68
"299",0.855246688314179,11.0514750367359,7.92858428455515,0.0117583389936727,0.0548374771315471,299,0.048802158871123,"CD8 Effector Memory",0.581081081081081,74
"300",1.41684382394753,11.9233250373831,43.2836925160157,5.69001500869994e-09,2.34997619859307e-07,300,1.33993440749097e-07,"CD4/8 NaiveLike",1,142
"301",0.879706222209149,10.960689583696,7.276830474005,0.0122245906232848,0.0560972880824069,301,0.0499884516750524,"CD8 T Cells",1,69
"302",-0.119167704058961,11.3518204218054,0.171545733486405,0.711851966349995,0.835212676427693,302,0.852263146922536,"CD8 T Cells",0.967741935483871,93
"303",0.137585630721004,11.4485826643436,0.248470915871393,0.651538670427873,0.791427855549151,303,0.808862658363342,"Treg",0.93,100
"304",-0.317666092597977,11.1029478103134,0.995647459879337,0.378623992934686,0.570699668204062,304,0.584059102867976,"Naive-Stem-Like",0.597402597402597,77
