"","V1","V2","V3","V4","V5"
"Kctd18",0.249502561311703,6.77609250550239e-09,1.31306276972863,0.464633726971637,0.563627876114528
"Bzw1",4.0596339994268,5.66840939200806,8.17329994475872,2.02769861619481,5.60753400881511
"Clk1",15.6525758207018,24.1513983454519,20.2163824449248,24.5942429004785,3.84427640432405
"Ndufb3",0.533275410181016,0.897406203268536,4.42191543127737,0.310960912923165,4.11316136597618
"Cflar",8.7264791596552,7.00305290247111,0.470765476033343,4.08045113756853,7.65847458261826
"Casp8",2.27267553035242,9.31538995135941e-12,0.978868264258579,1.530686621578,1.55878072075413
"Trak2",0.427148973863818,0.734830743834558,2.83381998838621,1.72996424549064,7.03758645479465
"Stradb",2.22044604925031e-16,2.22044604925031e-16,0.691473902605589,0.216112465705539,2.20073571061379
"Als2",1.23758022969251,0.276252941963327,1.23280164078475,0.200722002790062,0.0232152254636117
"Sumo1",5.7723672279676,8.29608358010287,10.2685855219745,7.64387565230865,8.68840295222742
"Bmpr2",0.449587314118079,3.36572788525208,5.21289510787879,5.53531600671952,2.75794859874489
"Fam117b",0.324789014503129,0.107029447281956,2.10077465220195,3.02490842139291,5.24878640653896
"Nbeal1",1.78296548851886,1.52397359622919,3.61627523040297,2.22044604925031e-16,0.859292147427194
"Ino80d",1.50586129317527,0.690612654080548,3.80959767170224,2.07105935700308,2.39877539570544
"Ino80dos",0.131560426670356,0.0978211256299045,1.5130226201214,0.38396895848994,0.449202147308673
"Gm20342",0.46375616444025,0.271427325686243,2.34845129332987,0.770071744604926,0.0207561917985109
"Ndufs1",0.200714191023651,0.883290374887757,1.8338148877078,1.68346518387172,1.30559338624179
"Eef1b2",4.54162165729609,8.50735441804625,12.8080365399568,9.58568950815246,8.413832940639
"Klf7",6.86675016360797,15.8142660242374,10.1716365312543,13.8144114770788,11.2453942849842
"Gm28981",4.77861735386227,0.129128165136923,1.68466832895151,0.0505186659097483,2.22044604925031e-16
"Creb1",4.55584737791919,3.0600098586591,7.23908100626068,5.74208049867696,2.35174146907889
"Ccnyl1",1.47656938359849,0.336870195332911,1.93888671295504,0.642570850110917,0.17247373692338
"Plekhm3",4.83032507932443,2.67363168914634,13.9666821450274,8.84294929127126,0.0346267715830233
"Idh1",2.22044604925031e-16,2.22044604925031e-16,0.620282155225764,0.703849876517915,2.39222631653936
"Pikfyve",0.849915888529443,0.0867058552373152,2.62012319244921,1.27106381143966,0.908786286865108
"Rpe",1.26447806184429,0.506106656534104,1.12174985986403,1.0774203308256,2.33248413216743
"Kansl1l",4.3577830598039,3.17641119143409,3.81769305195026,5.23645252254192,0.254657263888558
"Acadl",4.33426081168609,1.84090438802546,2.99102988420607,7.66708268529987,6.87126454504073
"Mreg",4.15461242032886,9.15063402590272e-16,0.174061785200957,6.17208705626363e-08,0.256275736046954
"Rpl37a",9.32783308036943,17.6494491553052,25.1567900374611,22.2148397851704,25.5949583559481
"Tns1",1.18103353815295,0.546791057098841,2.81818342642157,2.90455596666057,2.22044604925031e-16
"Rufy4",0.634296175765331,1.48412215564788,1.89643571460554,7.64537197249747,2.22044604925031e-16
"Cxcr2",4.76307048638399,25.9053537802709,23.6234731992678,51.8848277969919,12.5173534769517
"Cxcr1",1.15647716808143,2.09002172328445,1.98215477819238,5.48635255342946,2.22044604925031e-16
"Arpc2",12.8965173404948,30.1167154943446,21.3276252406091,36.1420537967787,33.0164765976203
"Aamp",1.06707688229529,1.92469464883361,3.76762407865315,2.54115839064657,3.01957178524443
"Pnkd",0.0823107589162189,0.381451938059496,1.65364680560498,0.607754062292014,1.04803288806434
"Slc11a1",1.43235224670021,19.6829062676637,5.75534422892276,9.53410116797101,5.97798407546604
"Ctdsp1",0.235904472140608,3.80818967781924,4.8054221947042,4.75655873770843,3.72149803269351
"Usp37",4.80282821732715,2.44575270140355,3.50701693640672,0.992228484240134,2.22044604925031e-16
"Rnf25",0.154356139749721,0.296062926593139,0.791663603169379,0.0223490151452767,2.48878177635762
"Nhej1",0.343831897494798,0.179904918707409,1.40262421983105,0.979451715856425,0.771761348882555
"Cnppd1",3.02252829758663,4.28413888325129,7.79716302199068,6.07981116922178,2.85404357557875
"Fam134a",1.7243720377339,1.00735294613434,3.72044102597171,3.00171683241924,1.22337175156619
"Zfand2b",1.48787873709249,2.0743194879155,3.48313600952709,2.13951565407338,4.25856559167894
"Atg9a",3.43616184552519,3.48038864665464,1.71444393261922,1.65172859999472,2.2661209648623
"Ankzf1",0.24538738856406,0.184036983459901,0.220797093764407,0.836254404783403,0.757749364551342
"Glb1l",0.225789416092771,0.0907263902877326,0.536073538642752,0.325800919470585,0.275148265369098
"Stk16",2.22044604925031e-16,0.537208287337863,1.61569624407428,1.02054794469164,3.38103391389667
"Tuba4a",1.19696360384675,1.63367939641674,5.67822623654517,2.1461889708625,4.36519297753261
"Dnajb2",0.659642788399814,1.73171272737118,0.650374729793211,2.22044604925031e-16,0.226166276879656
"Dnpep",0.0424929945127416,0.376909716087261,1.18313039844337,0.954936847706041,1.0332571586
"Stk11ip",0.336964806492078,0.382734461152558,0.804307484142896,0.915235796363863,0.313892361525331
"Ap1s3",2.22044604925031e-16,0.0635362377497628,0.867448709764005,4.36489634372293e-13,1.42490656282768
"Wdfy1",2.09686783659623,1.42551873257931,3.30999818869966,0.930474032740037,3.01917421292057
"Cul3",5.46146895797401,7.0288402783907,8.5730888837018,7.60034689952268,6.21644607863286
"Dock10",6.90991615864795,0.181073500347334,0.915375448828758,2.22044604925031e-16,2.22044604925031e-16
"Rhbdd1",1.32496896674012,1.30330975699885,2.21534396315096,0.206400199272302,1.4264523580864
"Mff",1.30260231157033,4.75429865196393,4.39751774738778,5.13870094088256,7.07601002996306
"Agfg1",1.34822687239517,2.91935278105999,4.11072281497039,4.03237841863788,3.97849603462224
"Trip12",5.14957693551415,7.90172127737229,9.52514836982483,8.29333512159713,4.42558034753945
"C130026I21Rik",1.74889134542045,5.32184886316592,0.702602984604253,0.296398271477662,5.2375203793284
"A530032D15Rik",0.291101224519834,1.45463238381966,2.22044604925031e-16,2.22044604925031e-16,2.83535484592518
"Sp110",1.72277557488255,2.58246439173962,0.572545141491358,0.3871465564894,4.249455041351
"Sp140",8.18615851423104,19.9478324861295,8.26814532964329e-09,3.10509810578532,14.7081155193241
"Gm10552",1.4481914410979,2.29328799010286,1.48524237745749,1.42008987743992,1.88274859213048
"Sp100",7.22495091928317,10.116989383461,5.07777433936693,9.04610213330704,6.53226303134562
"A630001G21Rik",0.075548113499686,0.192596090848891,0.736551754522403,2.22044604925031e-16,1.14052012228111
"Cab39",5.67829360583379,9.6796560756948,15.0307850872363,7.36865228961666,4.17906982376885
"Itm2c",0.377484497781317,0.828252676483183,3.54239451918177,1.11558762630307,2.22044604925031e-16
"Gpr55",1.43827244917484,0.621017953528988,1.16539148645851,2.22044604925031e-16,2.22044604925031e-16
"Psmd1",6.32376491258626e-08,2.22044604925031e-16,1.23998252281806,2.22044604925031e-16,1.84388717316671
"Ncl",6.19387561105716,2.48263767126834,9.35790045628638,4.12653445674507,1.76040855897336
"Ptma",10.8436921978266,11.4148508290452,37.4980717237798,16.0157252075477,2.50996992939216e-09
"Pde6d",0.472301023520548,2.22044604925031e-16,1.29571314808625,0.0846582351960451,1.81612006252725
"Eif4e2",1.43460404530011,2.78094430453846,4.5269728862748,2.6688723428363,4.99693825194404
"Gigyf2",1.82649575371523,1.96032382915701,6.79749629300083,2.80292420160801,1.25903823269687
"Inpp5d",12.8947431947964,10.0260277560691,21.3586629687767,8.85591854942578,3.59061119640926
"Atg16l1",1.76159503314617,2.20989001806032,4.47178763191444,3.07022344784835,1.09935545058436
"Sag",1.46393449276745,2.22044604925031e-16,2.15194533193073,0.153401085148497,0.139688134724456
"Dgkd",2.61451006336656,1.71129508392159,7.31662781737547,2.22044604925031e-16,1.41658748536952
"Usp40",0.114194131941352,0.121502313188242,0.441770018673501,0.0919360295774728,0.657161292855729
"Ugt1a7c",0.278114959562598,0.377857407409605,0.226304831293925,1.13424092225451,0.202122093871727
"Hjurp",1.69641928800141,0.911586987096778,0.626964700094293,1.70061710121653,4.91629581528888
"Arl4c",0.395536098983843,0.354001310679321,2.15381542926876,2.22044604925031e-16,2.22044604925031e-16
"Agap1",0.600779798167993,2.21061652660548,3.50135423422645,5.35472698530518,3.40754362235216
"Cops8",0.1437867362717,2.22044604925031e-16,1.60077918731929,0.372580580221639,2.48179084959122
"Lrrfip1",7.31323604189855,23.5308166186502,4.12633224749709,15.978772062462,13.976582408129
"Ube2f",2.72778347482793,1.48785986597432,4.32505372201168,2.22044604925031e-16,2.77518639793289
"Ilkap",1.91427524985828,1.52361413816926,4.55428339022392,0.513650072175992,2.72722266229836
"Hes6",2.22044604925031e-16,2.22044604925031e-16,0.466752236336123,0.830053006953814,1.35024332743201
"Per2",1.02290830674595,0.735326366447617,2.28255420285943,5.01278073486214,2.35899181695148
"Hdac4",1.22106917221737,9.27696582855816,10.8073826865681,24.0119900089445,2.97004764882324
"Gm26720",0.129053433017881,0.616365196137757,1.63930708478464,4.13607987687076,0.444752057901666
"Ndufa10",0.280419307991677,2.22044604925031e-16,1.55569910577371,2.22044604925031e-16,1.86301724118692
"Myeov2",0.362344659184812,1.19602619030449,4.33953421354043,2.11143839772724,8.9379931535965
"Rnpepl1",0.146257650334804,0.456208129276341,2.68837099966546,1.45408288098976,2.36986093608648
"Capn10",0.0367908442497278,0.057179322011639,0.677439320949577,0.250374949315988,0.530694536385753
"Gpr35",2.72698638986939,8.08128049969625,3.17006855788535,2.22044604925031e-16,2.22044604925031e-16
"Sned1",2.22044604925031e-16,0.661451194495981,0.100906621040389,0.57277414480697,0.548227963610697
"Mterf4",0.0319473742897824,0.163181303765665,0.0669086375355993,0.217841188237258,1.16393686104529
"Ppp1r7",0.201881545236527,0.608349760476149,1.19455345494275,2.22044604925031e-16,0.59536912542778
"Hdlbp",4.09062282809889,5.13644410602251,4.27950253723355,2.46113404643427,3.09240746547172
"Sept2",1.10065734782364,3.26989598417251,4.31877005125676,1.20294629960752,2.56536352967561
"Stk25",0.394978371414105,0.000861358199756465,0.968598221190493,0.116310262068948,0.539268049855192
"Thap4",0.321745679346067,0.000313292543525327,0.283420785924052,0.0292090473143407,1.20284509732022
"Atg4b",0.940379603310557,1.52322416229825,2.33483924570769,0.199148374982539,2.26950680110775
"Ing5",0.518241956475987,0.480190330154158,1.44997132846263,1.01392710345918,2.67732084370854
"D2hgdh",0.130116931118129,2.22044604925031e-16,0.35674279552291,0.856643908559484,0.725621703892691
"Fam174a",2.42902735496616,6.39334241381577,10.3304795493287,11.652417204347,1.41224743118447
"St8sia4",1.04843282552881,0.573380526986974,2.83110724872857,17.9904861005409,2.22044604925031e-16
"Slco4c1",0.0339213582964415,2.22044604925031e-16,1.41955638971701,4.76804513083216,3.17667564149968
"Panct2",0.086623877391695,2.22044604925031e-16,0.234662379380992,0.33075999925255,0.820998620966782
"D1Ertd622e",0.720882910983553,2.22044604925031e-16,5.38478817547049,20.3598572006359,7.05974002179594
"Pam",2.22044604925031e-16,4.65957920415023,6.94183073155389,23.8372550392091,8.24973653390017
"Pign",2.22044604925031e-16,8.59174589788857e-15,2.52976284542178,2.14269030519646,1.30209225969842
"2310035C23Rik",1.92124126442032,0.0345265128502378,7.00955304792039,5.00920694883646,2.27108785445468
"Gm7160",1.09505941241709,1.37898661690158,0.35615908513101,0.5171210219216,0.289743398175561
"Zcchc2",2.85821807171255,5.98826412118362,1.89785232892582,1.91384418393483,1.62980801238468
"Phlpp1",1.08103536336669,1.2519338160934,4.91068601955191,4.23085993651414e-07,2.22044604925031e-16
"Vps4b",9.14210466595806,19.5387656358624,6.34610713694038,5.27877110393688,5.51339426012275
"Tsn",0.512710786038333,0.204725054660977,2.24397059546975,0.528787669333336,1.45136312536737
"Clasp1",2.22044604925031e-16,5.79099659689777,0.760324649474079,2.5752269899699,8.39833736050053
"2900060B14Rik",2.22044604925031e-16,0.869417549881044,0.589399172919568,0.41574291403789,0.937169785288618
"Ralb",2.81441703024077,3.67279730601473,3.01207982505888,3.32114926609297,7.04330090106161
"Tmem185b",0.376050248128444,0.456724692547984,1.62669142424123,1.10981275692745,0.658768262881663
"Ptpn4",2.22044604925031e-16,0.0359908886856509,1.27842335083938,1.45258456915603e-07,0.0681984915869319
"Dbi",2.22044604925031e-16,8.27013513364595,4.49756526213575,15.7896632803879,17.2151205858532
"Insig2",0.849345764529854,0.39035192640168,0.74706946211152,0.485994257091601,1.15557180416762
"Ccdc93",0.103453078048529,0.2949143381084,1.43946187959966,1.28566591655241,0.550491620348929
"Actr3",9.88124816976113,30.5395241797139,14.1207630991193,34.4377570220228,28.629660380118
"Slc35f5",2.22044604925031e-16,0.355884011336712,1.28225741014934,2.48441014245132,0.769947448004934
"Mgat5",2.21884433469926,0.0753856824212865,3.64236511330196,2.7659094818267,1.32631802111063
"Ccnt2",1.77271411745831,1.94177425966053,4.7767788197988,3.00599497267217,1.34094869821817
"Rab3gap1",1.160814760432,2.18693342001482,1.78425556914577,2.22044604925031e-16,1.33696450737592
"R3hdm1",1.01138440792907,0.233085341127952,2.74508249912705,2.88979227030905,0.936872933443134
"Ubxn4",7.17874413605882,8.93004633373604,9.45062256640966,4.99442919824898,6.63600494005191
"Cxcr4",11.7079562420587,3.66844332230359,18.9452436449153,2.22044604925031e-16,0.846154467484436
"Cd55",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.76595852907635
"Yod1",2.22044604925031e-16,2.22044604925031e-16,0.745121900177199,0.314500591560438,0.511551639470191
"Mapkapk2",27.7931605116998,16.0448722392167,16.873815141988,10.2726619497105,6.58435725851603
"Rassf5",2.22044604925031e-16,3.81100232626892,8.66964336543845,23.1653464085409,7.95530741321642
"Ikbke",1.65408558960898,0.361408745961971,2.22044604925031e-16,2.22044604925031e-16,0.078120402130107
"Srgap2",0.739520919794455,0.0724436145241938,5.25608017081623,2.34221892189322,1.50030612640373
"Ctse",2.30255575913223,2.56273773424846,7.01772507819165,8.29567016985217,8.24916566280274
"Slc41a1",0.395147509735507,0.142865155613192,1.73334497678933,0.953381937063017,2.22044604925031e-16
"Rab29",2.22044604925031e-16,2.22044604925031e-16,0.588147583468087,1.08965329990523,0.572824139374485
"Nucks1",2.22044604925031e-16,2.22044604925031e-16,1.24752739613419,2.22044604925031e-16,0.214087337238579
"Elk4",1.03228234371868,4.42167213946141,4.38922942126195,3.31334205928499,1.39181686409673
"Mfsd4",0.679371492526759,0.942641065140408,1.0460767391066,0.713871943159181,0.280639009430319
"Nuak2",1.93140670188408,0.419157383367792,6.87625537554971,6.29278195340589,0.348285612825514
"Dstyk",0.223891658187171,2.22044604925031e-16,2.26377702156976,2.00181602921466,0.959206015770323
"Rbbp5",2.22044604925031e-16,0.205484048199059,0.799742656735417,0.451205565913514,0.336911980746384
"Mdm4",0.676187665892247,1.83941434473093,3.91502153249077,2.36877196439971,4.12448129174006
"Ppp1r15b",2.29796331282948,5.28191768575165,2.83192201440975,9.59136266188865,7.40575733488433
"Snrpe",1.03784368555018,0.126518225181877,5.72221402556363,2.22044604925031e-16,2.46771048901749
"Btg2",22.9969774585232,31.3486558252256,34.7743000199092,49.5972648879367,8.42268634327697
"Chil1",7.30443149084422,14.3778964791303,13.9247341619456,29.2174841323912,15.5869342778699
"Tmem183a",1.43049606764566,0.668568004352171,2.3975730775397,1.04032581602233,1.54657730711688
"Cyb5r1",0.251625854912483,0.502648733819032,2.3386316745014,1.51315369164962,2.05783741073367
"Adipor1",9.78663699464573,16.797703815975,12.9586074362847,25.622406013675,10.6612232529689
"Klhl12",1.18451307509147,0.0728811878281433,2.56145533202383,2.51461509357787,1.0699354708333
"Rabif",0.172356559294132,0.239465175298154,1.9450935760775,1.57117199069613,2.44034927509675
"Kdm5b",3.36639655206592,4.94914116396067,3.90288085286485,7.12279782338401,4.16196516093085
"Ppp1r12b",2.22044604925031e-16,2.22044604925031e-16,1.62075346200377,0.374305331361089,0.260012304781793
"Ptpn7",0.151151113624623,0.415177573408033,0.0329196714240935,2.22044604925031e-16,0.892317540194997
"Arl8a",2.33328541840078,1.58270758340027,4.2776878461061,2.9332994957946,3.08490592859178
"Rnpep",0.738634970453528,0.7683382374163,6.3099124044025,11.5325380972297,5.7278205808516
"Timm17a",0.249264266877663,2.22044604925031e-16,1.38686534765182,0.00880007653109387,0.632719484761175
"Ipo9",0.218208627204785,0.353278872125379,0.304481012332998,2.22044604925031e-16,0.940930128778029
"Kif21b",0.091654712782537,2.22044604925031e-16,1.26821194088094,2.3932513851386,3.6879067812779
"Zfp281",2.92991527838695,2.70404996647073,1.76894125562545,2.68806792950955,1.78732426586131
"Gm19705",4.51633649884394,0.64569342210065,1.01443345053575,1.66203688697303,2.78029246593171
"Ptprc",12.3564352500888,31.6929856280326,35.3616713634738,50.0582386678166,17.0275868150106
"Nek7",0.238820530779414,0.371012296075529,5.760869615232,3.28909403033587,2.70067034065223
"2310009B15Rik",0.638342813224353,0.173828370772598,0.676244065394909,0.257456428424891,0.535394361551776
"Dennd1b",7.05882200205826,5.58630052209132,8.02767658117257,7.30936668229043,4.50303298906416
"Zbtb41",0.278428495931584,2.22044604925031e-16,1.20732694917363,0.667818810893834,0.125900622495997
"Cdc73",2.91712399456052,1.79499532022111,6.14793612611984,1.72402143674308,1.41816710000316
"Glrx2",0.417731205157999,0.335439730685414,3.20574270077699,0.505813806553356,2.29828729741333
"Trove2",0.366516890755853,2.22044604925031e-16,0.971317108960205,0.153683183786034,0.114512841066552
"Uchl5",1.25650953814726,0.803274280353189,4.2649624970307,1.66470451488004,1.33668644634612
"Rgs2",5.48118715424887,0.780663898439861,20.3470082851954,21.9531974663308,2.59082379435439
"Rgs18",2.22044604925031e-16,2.22044604925031e-16,0.461416737127278,2.55739339106559,6.1493842870201
"Pla2g4a",1.02862436998679,0.0495955315755086,1.29034588793157,0.398331903014624,1.12610318722896
"Ptgs2",32.4476757905588,3.61500503057711,4.33863696178057,2.22044604925031e-16,2.22044604925031e-16
"Ptgs2os2",6.05806613271315,3.58445775801257,0.000423138726612071,2.22044604925031e-16,2.22044604925031e-16
"BC003331",0.609477317355306,2.22044604925031e-16,1.8000444076496,0.222079129024527,0.446439761125778
"Tpr",1.02382578283426,2.04311907478639,8.21119134335514,2.25381198726879,4.83489410514762
"Ivns1abp",1.98268110316248,0.737988717430849,2.74240825142688,0.970040041677611,2.22044604925031e-16
"Swt1",3.65186565511285,3.55109753037738,7.20837585114118,4.04486960233387,1.49972831915095
