"","logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","celltype","celltype_fraction","nh_size"
"1",0.0598601939665595,10.6769994060109,0.0272018304000788,0.869568485860093,0.915536863967235,1,0.912673975773337,"CD4/8 Naive/Stemlike",0.986111111111111,72
"2",0.590125877666204,11.494434462665,6.75428233688722,0.0269621209212517,0.059391215669854,2,0.0595505688799182,"Mucosal-associated Invariant T Cells",0.932330827067669,133
"3",-1.13009141402902,11.041876767385,15.4668627577636,0.000225310586770702,0.00108786323713531,3,0.00108706316655955,"CD4/8 Naive/Stemlike",1,95
"4",0.345201859653726,10.9843541744225,1.25654033909286,0.274454731781702,0.368523240070605,4,0.375547908148663,"CD8 Effector Memory",0.989010989010989,91
"5",0.282453554793762,11.2253666046717,1.33358826887059,0.326051340418453,0.425826613989127,5,0.432372341501227,"Mucosal-associated Invariant T Cells",0.89908256880734,109
"6",-0.19736683211328,11.6219480238056,0.958872328970459,0.415297221360997,0.52167846392857,6,0.527687825057014,"CD8 Effector Memory",0.993150684931507,146
"7",0.3219405654776,11.3549792442905,1.87139367494165,0.241694577218868,0.33334995507233,7,0.340123089306206,"Mucosal-associated Invariant T Cells",0.95,120
"8",1.67057946375608,10.9986050780174,22.5487345734085,1.36941995201179e-05,9.76989159793489e-05,8,0.000100829712942885,"CD8 Activated/differentiating",0.739130434782609,92
"9",0.602987519047008,10.7979090455203,2.90056830879618,0.0938621230317088,0.164344669630611,9,0.164630493818303,"CD8 Effector Memory",0.89873417721519,79
"10",0.620406682924174,11.5147391871018,7.57585881524344,0.0194470215612214,0.0453447624695798,10,0.0452621773330658,"Mucosal-associated Invariant T Cells",0.948148148148148,135
"11",3.90382040484275,11.1618531736484,85.2707709605247,5.09384992992381e-13,2.92133373080913e-11,11,3.83372071014534e-11,"Natural Killer T Cells",0.855769230769231,104
"12",-0.792653405828744,11.6221903637876,15.9879432101479,0.000902222881890083,0.00342271855193222,12,0.00345764191393312,"CD4/8 Naive/Stemlike",1,146
"13",0.342117062050747,11.1878729142024,1.7202929978456,0.242689925450148,0.33334995507233,13,0.340123089306206,"CD4/8 Naive/Stemlike",1,106
"14",1.56302942406598,10.7298585517755,14.3383970257648,0.000362642632587677,0.00165088741311342,14,0.00167226541196485,"T Helper",0.986666666666667,75
"15",0.0600462630146753,11.3550582539092,0.0666077420730487,0.824318649366343,0.875609587549138,15,0.873724125077112,"CD4/8 Naive/Stemlike",0.991666666666667,120
"16",0.423801391979797,10.8941433957676,1.70749042420447,0.19714371191283,0.287629362057872,16,0.292505964856647,"CD8 Activated/differentiating",0.658823529411765,85
"17",0.0884359200975235,11.2130382206003,0.130045938389746,0.756641603299174,0.818268521214943,17,0.817725766812063,"CD4/8 Naive/Stemlike",1,108
"18",4.78037160241893,11.0824248868282,81.4813649090018,1.12198438228017e-12,4.69290761655502e-11,18,6.19060490410225e-11,"Natural Killer T Cells",0.989795918367347,98
"19",1.83182191209101,10.463370281596,18.2876026080004,7.12148018137421e-05,0.000440718178001888,19,0.000444064677380246,"Mucosal-associated Invariant T Cells",1,61
"20",0.401564280469808,11.2253338611495,2.67739685392083,0.166240935639448,0.254689638575821,20,0.256997335424399,"Mucosal-associated Invariant T Cells",0.981651376146789,109
"21",0.82438500246589,11.0553275040382,7.14871742002162,0.0100262736055747,0.0264782253230093,21,0.0266945603679645,"Mucosal-associated Invariant T Cells",0.947916666666667,96
"22",-1.29675697130103,10.8789449609628,18.0604092155802,7.79898090085464e-05,0.000453515784149222,22,0.000455919303154411,"CD8 Effector Memory",1,84
"23",0.669594020775217,11.2375359751584,7.09023277754247,0.0232717586428997,0.0519808440715237,23,0.0519253005869557,"Mucosal-associated Invariant T Cells",0.963636363636364,110
"24",0.34064303691486,11.2974963530949,2.03631984124079,0.225767150772199,0.316471255334637,24,0.321712119856105,"Mucosal-associated Invariant T Cells",0.956521739130435,115
"25",-0.535953245088639,11.7982747707149,8.41394125685193,0.0171520180653887,0.0405874486893851,25,0.0405303221775593,"CD4/8 Naive/Stemlike",1,166
"26",-0.638847108512891,12.2921436268539,15.5089692285784,0.000678266461544828,0.00274755397134261,26,0.00274574295725278,"CD4/8 Naive/Stemlike",0.970464135021097,237
"27",0.00681752217338927,10.9096634454562,0.000493878707210041,0.982918062621557,0.989125966174956,27,0.989604167117392,"CD4/8 Naive/Stemlike",1,86
"28",1.54738608410687,10.8142355111367,15.724554671669,0.000202362703672944,0.000997210024285231,28,0.000996184587295478,"T Helper",0.95,80
"29",-0.858338179842523,11.2257028684487,13.0814311019252,0.00186909238435561,0.0064275263289351,29,0.0063623021213194,"CD4/8 Naive/Stemlike",0.990825688073395,109
"30",0.301700798185893,11.200482463348,1.39848404535005,0.299268367873922,0.397361888454819,30,0.402856968601995,"CD4/8 Naive/Stemlike",0.953271028037383,107
"31",-0.771838938107868,10.925121476618,6.83637714327002,0.0124034247934602,0.0312044055330209,31,0.0314768783121603,"Mucosal-associated Invariant T Cells",0.689655172413793,87
"32",-0.397603650835626,11.886660809107,4.73550383211545,0.0689209346616724,0.128688307688591,32,0.129422014433165,"CD4/8 Naive/Stemlike",1,177
"33",-0.89419252984678,10.9846603916938,9.24252766232186,0.00353521915498001,0.0110446716083689,33,0.0108947386080887,"CD4/8 Naive/Stemlike",1,91
"34",0.721294050070084,10.4842556716451,3.54424117350761,0.0667758161555655,0.125664724891182,34,0.126862898174283,"T Helper",0.580645161290323,62
