"","logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","celltype","celltype_fraction","nh_size"
"1",0.176576518710626,12.2188413971318,0.880184678714232,0.44586052968479,0.543978704502154,1,0.53485242979238,"CD4/8 Naive/Stemlike",1,172
"2",-1.2221423316961,11.6452901846665,22.6436804940835,0.000677948120986863,0.00238865833282287,2,0.00206644032596121,"CD4/8 Naive/Stemlike",0.991150442477876,113
"3",0.13505351397407,11.6217361881756,0.368004954433604,0.64000861350729,0.709656609683084,3,0.701280003005214,"CD4/8 Naive/Stemlike",1,111
"4",-1.72333626184062,12.4263150459551,82.6315017235708,2.87163583970779e-06,7.64539549696608e-05,4,5.58612663267792e-05,"CD4/8 Naive/Stemlike",0.995,200
"5",-2.03733783860435,11.992848743752,64.9726494920007,8.6811729470348e-06,0.000101437726154915,5,7.84060592842737e-05,"CD4/8 Naive/Stemlike",1,146
"6",-2.11963608419607,10.6334495961342,9.09458058195403,0.0125933092986452,0.0286841473171041,6,0.0257384642723298,"T Helper",0.673076923076923,52
"7",-0.274401282692924,10.8967246414378,0.313838450422878,0.587318142734209,0.660952059136707,7,0.654481046510391,"Other T Cells",0.84375,64
"8",-1.27155387866597,12.5963305242391,62.5694416423935,1.09132585535541e-05,0.000111197256072699,8,8.76874382579166e-05,"CD4/8 Naive/Stemlike",0.995575221238938,226
"9",-0.350904296118392,11.2659110266569,1.50324015153345,0.307505104393734,0.421561543114319,9,0.407070830486894,"CD4/8 Naive/Stemlike",0.964705882352941,85
"10",-0.54544790672394,11.399105772629,3.44026055409629,0.102249382492274,0.170566447785785,10,0.161320219093584,"Mucosal-associated Invariant T Cells",0.478723404255319,94
"11",-1.54060694175398,12.2179216365705,45.7760483941563,4.29087612942083e-05,0.000280112863415264,11,0.00022491063513173,"CD4/8 Naive/Stemlike",0.988372093023256,172
"12",-0.242862686244363,11.2503478033925,0.581730609920289,0.477980822213256,0.570249272085203,12,0.560237410963568,"CD4/8 Naive/Stemlike",0.892857142857143,84
"13",1.2416052279241,11.5087477868548,26.730480504658,0.000355834386052351,0.00135504609638117,13,0.00115142852711424,"CD4/8 Naive/Stemlike",1,102
"14",-2.490192846946,11.9643882534042,49.9715285903371,2.94101870962185e-05,0.000205911713900276,14,0.000167364842431174,"CD4/8 Naive/Stemlike",0.965034965034965,143
"15",-1.00781032047249,11.1695534780119,7.11983425833233,0.0230222774304743,0.0484882602865298,15,0.0438330869731625,"CD4/8 Naive/Stemlike",1,79
