"","logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","celltype","celltype_fraction","nh_size"
"1",2.09955938274367,10.0331076843114,51.8562000708158,7.53247691564047e-13,1.55678173805866e-12,1,1.42019039508494e-12,"Granulocytes 2",0.717105263157895,152
"2",9.07174981056958,9.90910301409092,151.419428200714,5.61915054850321e-34,2.36193817443588e-32,2,1.81143992419351e-32,"Granulocytes 2",1,139
"3",6.11418064805771,9.36943823341632,86.8030900798049,2.26458668981405e-20,8.60658777765646e-20,3,7.7434333372853e-20,"Granulocytes 2",1,93
"4",6.23409767219521,9.47907056903097,100.159854404279,3.26247568604633e-23,1.85039651506292e-22,4,1.59951013089953e-22,"Granulocytes 2",1,101
"5",6.08243030177308,9.34060601153239,84.3070649453448,7.72406823256968e-20,2.70706730981098e-19,5,2.44399501679657e-19,"Granulocytes 2",1,91
"6",8.41381695211223,9.29623918929865,90.3663992695637,3.93845133416709e-21,1.72727581324751e-20,6,1.51777777260171e-20,"Granulocytes 6",1,88
"7",8.99730009818652,9.83893162611196,144.623729604334,1.46115675604388e-32,4.93472486245729e-31,7,3.82419380194618e-31,"Granulocytes 2",1,132
"8",3.15250674338267,9.68843052073895,67.6646214776824,2.86416925614087e-16,7.18945188281307e-16,8,6.55241067391004e-16,"Granulocytes 1",0.991525423728814,118
"9",-0.0715615782228366,9.45628597508544,0.0481699387568337,0.826293947593807,0.833586426425253,9,0.83243533907695,"Monocytes Apobec3b",0.96969696969697,99
"10",-3.43553551047981,9.50081611600126,71.5034765596288,4.27647276233574e-17,1.13276979052244e-16,10,1.03250244924084e-16,"Granulocytes 3",1,102
"11",2.25569008019471,9.45388260732275,35.5982859163066,2.71142456870131e-09,4.58381900920381e-09,11,4.2577601006117e-09,"Granulocytes 1",0.626262626262626,99
"12",-1.09310159318688,9.03758845357163,8.72967476059325,0.00315530942181545,0.00383384284613063,12,0.00370910337225557,"Monocytes CD14",0.986111111111111,72
"13",-0.126120578115272,9.65758835687858,0.178100123219344,0.673041598724975,0.688801525967847,13,0.687583107235698,"Monocytes Apobec3b",0.982608695652174,115
"14",0.0414502145698527,9.73666451916396,0.0202824287679816,0.886760768843172,0.890355744933077,14,0.889769450768003,"Monocytes Apobec3b",0.975409836065574,122
"15",-0.0276793515339156,9.70321694082896,0.00876091663139685,0.925433402842008,0.928557755991373,15,0.928308972654524,"Monocytes Apobec3b",0.991596638655462,119
"16",-0.548075807594288,9.74903760607756,3.56038375681406,0.0592714411656141,0.0663233144368242,16,0.0655152807505807,"Monocytes Apobec3b",0.975609756097561,123
"17",6.48453279375849,9.71023086694058,120.522107255458,1.62988600118404e-27,1.60398052831753e-26,17,1.36255041540711e-26,"Monocytes Apobec3b",0.975,120
"18",-2.29883195788345,9.87850474617052,54.001187446732,2.57612611149013e-13,5.41460169968082e-13,18,4.92337503656059e-13,"Granulocytes 5",0.940740740740741,135
"19",-2.19333183639962,10.3123393045774,79.6294511954853,7.72844558048486e-19,2.33899595368646e-18,19,2.12072860314961e-18,"Granulocytes 4",0.978378378378378,185
"20",-0.819228215592723,9.54848800645959,7.15202423609327,0.00752894341479933,0.00890765120572596,20,0.00868517511589306,"Granulocytes 3",0.528301886792453,106
"21",-0.63554336232884,9.71660292223427,4.60746562742724,0.0319137620155864,0.0363679834011974,21,0.0357229192097706,"Granulocytes 4",0.591666666666667,120
"22",1.59513715580438,9.65471088339065,24.2852084166553,8.76267801074987e-07,1.29308237576706e-06,22,1.22720191486494e-06,"Granulocytes 1",0.695652173913043,115
"23",0.592939734392854,10.035530129106,5.20744764945501,0.0225607120331289,0.0259282429089169,23,0.0253874771154828,"Granulocytes 4",0.651315789473684,152
"24",-0.636554242217623,9.51006211145889,4.09559842309777,0.0430843203172947,0.0487239725962708,24,0.047961154724099,"Monocytes Apobec3b",0.941747572815534,103
"25",-0.401261622361831,9.41590544167603,1.42145406386446,0.233259404799473,0.250631580283454,25,0.249258782107198,"Monocytes Apobec3b",0.979166666666667,96
"26",-3.79609226376379,10.4097846011842,183.437844730122,1.34506779476412e-40,1.33251382867966e-38,26,9.84974592659372e-39,"Granulocytes 3",0.833333333333333,198
"27",-1.7387722943898,9.34630127347018,21.8004764243433,3.15936346718962e-06,4.52730386908754e-06,27,4.29421461986098e-06,"Granulocytes 4",0.956043956043956,91
"28",-4.65080679269529,9.16199623526437,74.2467993177489,1.10120648421555e-17,3.04728647214955e-17,28,2.77266394848329e-17,"Granulocytes 4",0.392405063291139,79
"29",-1.9571689775379,9.82677490076311,40.6584826238144,2.09488827645192e-10,3.77333815613036e-10,29,3.48401587570664e-10,"Monocytes Apobec3b",1,130
"30",2.65048669152656,9.01662758991474,36.4023807799929,1.80354106890898e-09,3.06643252677201e-09,30,2.84882267919786e-09,"Granulocytes 1",1,71
"31",5.71436738622464,9.79741426793648,123.461977679461,3.9264368167007e-28,4.42021599213427e-27,31,3.73246739060235e-27,"Granulocytes 2",1,128
"32",8.64028199073536,9.50514633683503,114.000825893885,3.85396767112226e-26,3.07903008563854e-25,32,2.61680396984885e-25,"Granulocytes 2",0.864077669902913,103
"33",4.95626327596216,9.96699462906411,128.848689201245,2.90512213321462e-29,4.93711913390575e-28,33,4.04326712123003e-28,"Granulocytes 1",0.979310344827586,145
