"","V1","V2","V3","V4","V5","V6","V7"
"Lypla1",2.7070458209223,1.4464938749295,0.452687789264483,0.765684722040844,1.47382983477952,0.773634103816491,2.22044604925031e-16
"Tcea1",2.30013069001853,0.792558985294549,3.30536306259847,2.22044604925031e-16,0.50532597737016,0.0287486880585591,2.22044604925031e-16
"Atp6v1h",4.04141319119711,0.789485177180883,1.06737618924819,1.81280738340793,7.27359678960745,0.309039680143816,6.24443427814901
"Rb1cc1",9.21098658326845,5.51469366413455,8.59380680568666,4.27893284478369,8.65552334307477,15.6898328266328,15.2830225059034
"4732440D04Rik",1.47961025558776e-14,1.03907861207925,0.627064364491749,1.17732156866693,3.92864521346115e-15,2.22044604925031e-16,1.25065139781743
"Pcmtd1",7.60304423175101,0.000299523321764095,2.64896730070698,3.55087195641678,4.959429733433,6.99697743356766,12.1516950318597
"Gm26901",0.21639686522735,2.22044604925031e-16,0.511165950130492,1.33584262059824,0.62617591077959,2.22044604925031e-16,0.801179707094563
"Sntg1",0.708800793269908,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.31075332387353,0.525965274104881,0.0834804888559849
"Vcpip1",5.19170176960682,0.239382122550373,2.22044604925031e-16,5.71983459775269,3.99842134351191e-06,2.85767378741695,4.62253994657812
"Sgk3",3.83013365178607,5.67421050305502,1.75482627704931,9.174032539386,2.59230603182393,13.7187908682575,2.47854953955633
"Mcmdc2",2.22044604925031e-16,2.22044604925031e-16,0.246631030320569,0.280631840253266,0.354559403552783,0.950425167242464,2.22044604925031e-16
"Ppp1r42",0.435105556565941,2.09963350876369,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.75404096723883e-06,0.465946353508439
"Cops5",0.537729540843683,1.73061310859617,0.00364267596297123,2.22044604925031e-16,2.22044604925031e-16,0.147378388117079,2.22044604925031e-16
"Cspp1",5.83281016925555,0.689631881508811,0.167703307446232,2.22044604925031e-16,1.9257975856887,7.19967322906109,0.396443345157873
"Arfgef1",10.7747268904311,4.16116699670279,3.12036083038599,2.45047216788473,1.6655365270119,4.83723695257705,11.3150812546469
"Ncoa2",9.12603377858243,1.56814332255907,4.22961845925746,2.22044604925031e-16,6.84419190065439,20.453423737996,14.1737534904922
"Tram1",3.46334119150675,3.18303042547175,0.0210048521156659,2.22044604925031e-16,1.16311367422161,0.345058923636722,0.335958636965698
"Lactb2",0.720515958715011,2.22044604925031e-16,2.22044604925031e-16,0.273469420341849,0.13592668325239,2.22044604925031e-16,1.35800392913071
"Terf1",1.53543362258213,0.0129946295086242,2.22044604925031e-16,0.475587874866098,2.22044604925031e-16,1.30007411099255,2.22044604925031e-16
"Rpl7",20.0606783328253,15.9909686245738,0.669953849103765,2.22044604925031e-16,0.0239310216238593,2.22044604925031e-16,2.22044604925031e-16
"Rdh10",2.22044604925031e-16,4.52097818618024e-11,1.0683410153856,0.0856267457956972,0.719033276819392,0.536734660168969,0.228874452635795
"Ube2w",4.70133086596719,1.41275345145869,2.22044604925031e-16,2.22044604925031e-16,4.31671885542154,6.88027695995063,1.71117221961647
"Tceb1",4.84773864834115,4.47027236877479,7.92610722035928,5.86391124572517,16.3043870036646,4.70193049944265,5.01496799309314
"Ly96",1.22655431145125,4.54919107632447,1.70572316647648,1.41901815807136,2.55264349493183,2.66117722314846,2.43780708930941
"Tram2",1.38911833808691,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.13377342030239,2.22044604925031e-16
"Ogfrl1",2.00536321516306,12.7337551345122,9.38334026593771,10.9541446415114,15.4523306680051,19.3127692358603,13.8448934797595
"Smap1",4.48701883189219,4.73762681571965,1.04127896319624,0.0413497198186915,1.58719089829875,2.30107734683404,3.78551442131087
"Lmbrd1",3.35719770883533,4.73528248937054,5.05288199554726,4.50430359851047,6.59537324544895,2.9721939885536,17.4627835325858
"Phf3",3.48283234721489,1.46007747637746,2.1380505711786,2.22044604925031e-16,4.18864461174166,7.78371145192244,3.78944516245398
"Ptp4a1",0.00613728239513194,11.5471851480988,18.0391961387551,6.00824923721322,37.6501306066823,12.512065983481,23.3937771268597
"Khdrbs2",0.450241419804308,2.22044604925031e-16,0.0326164939305086,2.10931647660772,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Prim2",0.536273611469391,2.22044604925031e-16,0.0220511826897365,2.22044604925031e-16,2.22044604925031e-16,0.578422286891236,2.22044604925031e-16
"Rab23",2.22044604925031e-16,0.254213769845992,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.25016738517551,2.22044604925031e-16
"Zfp451",1.54981957450984,2.22044604925031e-16,2.22044604925031e-16,0.617341733205466,0.396664999378459,2.22044604925031e-16,0.00156263250716702
"Ccdc115",0.793025555835294,0.462546407390778,0.0345105216980358,2.22044604925031e-16,2.09925563560367e-14,2.22044604925031e-16,0.0599549759850458
"Imp4",1.41734900515618,2.22044604925031e-16,2.22044604925031e-16,0.492999942950337,0.29423462318092,2.22044604925031e-16,1.03825405759506
"Ptpn18",6.97136445813612,11.5135945319708,4.63649692271033,1.24033448751499,4.42346331086831,2.21033030216349,2.22044604925031e-16
"Fam168b",7.70287703883807,2.2556118500813,1.3715871081646,2.23134071881528,2.09969163693602,3.08143121264206,2.17696343531055
"Plekhb2",2.53479277894006,2.22044604925031e-16,2.22044604925031e-16,0.87934339295102,2.22044604925031e-16,0.106871058420294,0.446426408763141
