"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"Ino80d",2.22044604925031e-16,0.037872472587463,2.99534386720305,2.22044604925031e-16,1.84641122547553,5.60341946660682,5.08795518964723,1.52904375067896,0.273637603895613
"Ino80dos",2.22044604925031e-16,0.760856515735553,0.728789065890227,0.609634899612212,2.22044604925031e-16,1.78684901121552,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Gm20342",2.22044604925031e-16,1.89715646933651,2.22044604925031e-16,0.217788593879459,2.22044604925031e-16,1.81857917578064,2.22044604925031e-16,2.22044604925031e-16,0.708245482107195
"Ndufs1",2.22044604925031e-16,1.87844857904918,0.652742593229125,1.4376361370476,2.22044604925031e-16,2.22044604925031e-16,0.31955928862029,0.12678646498409,0.120663815111767
"Eef1b2",2.22044604925031e-16,2.22044604925031e-16,10.7987529509631,10.8611443360238,1.65353858015003,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Klf7",6.96098440287936,9.20312898927301,2.67445731124494,5.36134736170953,9.34260464709091,15.061204024174,11.3667769826319,6.39907898783893,18.8060020824541
"Gm28981",0.617904923535193,0.997437380060178,1.67484277102486,0.51956792593316,0.824869968674833,1.11931978663848,3.66193902689164,2.22044604925031e-16,0.366568965646484
"Creb1",5.25157504471986,7.93877872500872,2.81798915879178,2.47340176563682,5.20125545565294,5.9380663728526,27.6434219580596,2.22044604925031e-16,3.3183941663635
"Ccnyl1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.99407738464003,1.0807928222761,0.935460632336554,2.22044604925031e-16,2.22044604925031e-16,0.53595784304537
"Fzd5",2.22044604925031e-16,2.22044604925031e-16,0.891169314178666,0.702615936777426,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Plekhm3",8.6408397383577,2.22044604925031e-16,8.07011564766058,4.11807621349632,12.4885242817603,14.8972327717502,8.82579870196466,11.603102549485,7.2681675649638
"Idh1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.91547972923488,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Pikfyve",2.22044604925031e-16,0.233813580090084,1.97188777153909,1.5510472819519,1.28272381448035,0.73601562475001,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Rpe",1.15872333904875,2.22044604925031e-16,2.22044604925031e-16,1.66292848463684,0.687611297504639,1.12917682078022,0.452937183475004,2.22044604925031e-16,0.912078213609361
"Kansl1l",23.6262272549715,12.4110873892367,6.57102000483319,2.22044604925031e-16,2.22044604925031e-16,19.5823242830891,8.45447072796831,7.98243703942142,12.6387250864339
"Acadl",2.22044604925031e-16,0.583068124514096,2.22044604925031e-16,1.91399254150286,0.78093611119161,2.22044604925031e-16,1.81966078341959,0.78333142058575,2.22044604925031e-16
"Mreg",1.34354566350816,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.300987627161328,5.09872161382145,8.38135757888463,2.22044604925031e-16,2.22044604925031e-16
"Rpl37a",4.20980369106893,2.43205880131444,33.3359094438552,26.5769135042303,6.59597063674979,2.22044604925031e-16,2.78880879520349,10.4697117666557,2.44251486018096
"Tns1",0.593055726728766,4.2126260342343,2.22044604925031e-16,0.0915485939691783,1.20517732345588,2.22044604925031e-16,1.39890147515992,0.906556907557616,2.22044604925031e-16
"Rufy4",0.66196426528026,3.44814373194711,2.22044604925031e-16,2.22044604925031e-16,0.737508749747861,2.22044604925031e-16,2.22044604925031e-16,3.48175403550888,3.55352719876649e-15
"Cxcr2",12.7879993970243,10.9266069516805,15.5894203505733,2.22044604925031e-16,41.7853112824655,20.6748547117555,11.5812058146132,25.156120395656,22.0023827433103
"Cxcr1",2.22044604925031e-16,2.87789165511036,2.22044604925031e-16,2.22044604925031e-16,0.753604535552521,2.22044604925031e-16,0.373648865468571,1.87240813710955,2.22044604925031e-16
"Arpc2",28.6702127626099,20.1577720131986,34.1033438459222,12.239581648475,21.3808898665227,32.4556928559984,32.5177043893602,29.9819920763472,45.6588927251798
"Aamp",2.08207426376315,2.61610033062758,3.81974025985724,1.40292132466918,3.18697314819394,3.29500456167166,2.22044604925031e-16,5.10091657127367,1.29440574641773
"Tmbim1",0.75185994108223,2.22044604925031e-16,0.642197731913644,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.80894841318332,2.22044604925031e-16,1.18456489720339
"Catip",2.22044604925031e-16,0.232764187621941,1.32528028306299,1.40006759425003,2.22044604925031e-16,2.24526655604514,2.22044604925031e-16,0.166931474791565,3.19100079225063
"Slc11a1",21.1138698203787,7.87688363099401,20.1915052009311,6.29994941152467,2.60249427898449,31.6542116745752,20.8012319367426,16.6428697503618,24.0355730697551
