"","V1","V2","V3","V4","V5","V6","V7","V8"
"Plekhb2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.657526113031695,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Uggt1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.550920376224857,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Neurl3",12.6930074519421,50.9284786902779,11.9139730383548,4.44452442713687,13.719492806329,21.2322603569446,18.2089769204096,13.6003182622976
"Arid5a",7.00047590327511,9.83084707173185,7.48756122434764,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.7577440818585,7.09578389405925
"4930403P22Rik",2.22044604925031e-16,0.916891171382957,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.00811368321238,2.22044604925031e-16
"Kansl3",0.337221306474732,2.22044604925031e-16,2.22044604925031e-16,1.23094997023638,0.500916010535148,2.22044604925031e-16,2.22044604925031e-16,0.992802023775462
"Lman2l",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.40481090194067,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Cnnm4",2.77171290694266,2.22044604925031e-16,2.38823502322827,1.56082531834381,2.24431857485842,1.33800125183093,2.22044604925031e-16,2.22044604925031e-16
"Cox5b",1.46960990552335,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.82299594131794,1.84957891538714,7.82193631894828,2.20906952032239
"Zap70",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.356147185019797,2.22044604925031e-16
"Tmem131",0.398624912429113,2.22044604925031e-16,2.22044604925031e-16,0.692341501950439,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Cnga3",0.784672121672045,1.36255185923368,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Inpp4a",6.30312832815898,2.22044604925031e-16,10.778496644307,5.15332607918436,4.16666972416698,2.22044604925031e-16,9.75726400048089,4.53956467673538
"Coa5",3.01066644576726,2.22044604925031e-16,2.22044604925031e-16,1.59371784268702,4.20940786501376,2.22044604925031e-16,0.465012585970817,1.44054572203897
"Unc50",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.31952544472873,6.5090094934974,1.16874245992441
"Mgat4a",10.4120886411304,15.3508005058279,17.9155016309068,4.77698199167638,5.02902611928075,7.85282462160271,14.2554009296936,5.89916680090749
"Pdcl3",1.09206783071082,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.24919033382615,2.22044604925031e-16,3.216227372157,2.22044604925031e-16
"Tbc1d8",2.22044604925031e-16,6.72888771047411,2.22044604925031e-16,0.251360861582918,2.22044604925031e-16,1.4895834951967,0.55776865662504,4.32516350058328
"Cnot11",2.22044604925031e-16,0.828431828599257,2.22044604925031e-16,2.22044604925031e-16,0.456448624878395,2.22044604925031e-16,1.29871204810394,0.37141811959431
"Rnf149",35.9302856258645,89.536289965748,51.6305326717944,8.64490698951978,22.5319552446909,81.2680538186106,48.3651493634693,46.1922358834188
"Map4k4",8.94898353240754,36.0114740450188,2.22044604925031e-16,3.47262192910582,4.75765513650076,2.22044604925031e-16,2.22044604925031e-16,0.000158709498663786
"Il1r2",38.2573832825242,63.6443131068076,80.5356791419982,11.0265262110676,35.3018606784338,100.253583556657,78.9948372930002,55.259599580349
"Gm16894",0.505501860934642,2.22044604925031e-16,0.272427512869494,2.22044604925031e-16,2.22044604925031e-16,1.35400986389966,2.07692830367539,2.22044604925031e-16
"Il1rl1",1.35623515601843,1.48743246201183,1.37543281954791,2.22044604925031e-16,0.550506044363485,1.31658208870476,1.17306286422801,2.22044604925031e-16
"Il18r1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.08304357674976,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Il18rap",12.4527003951001,21.5512085887012,20.4687713085494,7.96639414293241,8.65761796115527,24.544809632305,5.88603286577571,16.9919501099944
"Nck2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.25523992948131,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Tpp2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.55820087108345,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Slc40a1",5.46119615240153,5.36380587607299,0.464136428638401,3.83433584975327,2.78539964679624,9.27024121703379,6.96349134893071,23.3251596838665
"Dnah7b",0.420057421199056,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"4933411E06Rik",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.72020256760707,2.22044604925031e-16
"Gm28321",2.22044604925031e-16,0.446409736980631,0.507061620703567,2.22044604925031e-16,2.22044604925031e-16,4.48303240538864e-06,2.22044604925031e-16,2.22044604925031e-16
"Sdpr",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.703237942626851,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Nabp1",17.1093129665578,13.6682575705456,17.0442618051542,5.78268540278972,6.95562345987757,10.0494595506885,18.9584337123864,2.22044604925031e-16
"Gm17767",0.437792734740816,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Stat4",2.18419538672375,12.7077568484407,12.4267528389216,5.3433616905452,2.30862360221534,2.22044604925031e-16,1.88544107801213,5.57456693123269e-13
"Stat1",1.9916801681379,2.22044604925031e-16,2.22044604925031e-16,0.406375321322391,1.02696452161282,2.22044604925031e-16,1.33478225648229,2.72402405957877
"Gls",4.36601829807431,5.52928710569408,5.74671147736774,8.84168597422136,6.36029032170811,2.22044604925031e-16,6.8172503609807,1.95179132396698
"Nab1",24.2302360211202,49.1620423836555,12.80062175275,4.67538702206678,9.33471424203232,14.8506989209348,11.2918434094209,2.22044604925031e-16
"Tmem194b",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.22732956008328,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Mfsd6",5.2008722926174,3.58916210034167,6.98449600934205,2.22044604925031e-16,10.9258204395325,8.98520099934426,14.364558020089,13.0057995674643
"Inpp1",5.63776609494741,2.82506797768671,3.417341312883,0.902148724256622,0.841847676957678,8.49579618087188,0.351906903366947,3.21991163877234
"Hibch",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.566650609283924,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ormdl1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.452039107288628,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Dnah7a",1.06843369028936,0.907543679962686,8.33288263558579e-11,0.534965499276417,0.919406594275039,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Stk17b",34.3246661716552,12.139442007431,37.1077898038287,11.6255436933239,19.840236211027,49.2441208071596,26.1838342461668,49.3943248180777
"Hecw2",2.17883709713048,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.04790237979237,1.76924888118173,2.22044604925031e-16
"Ankrd44",14.9242949865789,16.985606354722,15.6468692058581,15.9825920351138,2.22044604925031e-16,2.22044604925031e-16,2.0741711451701,14.4136493794656
"4930444A19Rik",0.528662639183116,2.22044604925031e-16,2.22044604925031e-16,1.39823566037705,2.44660956248621,2.22044604925031e-16,2.22044604925031e-16,0.234196028452723
"Sf3b1",19.0636721209265,35.1642733621488,21.5074740635218,8.27773993892559,8.40242140333562,28.3699957418585,29.4769818798315,12.4038957497799
"Coq10b",13.7499832540199,47.1742917783818,26.4087342789448,2.71251771229,23.0545583526989,58.0066084399935,44.4384568997299,26.9843574699901
"Mob4",13.510556708728,6.23985898871888,12.195818833086,2.55311177360156,6.87886834214659,4.20748236565949,13.4923466632031,1.70418885617516
"Rftn2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.46363177054254,2.22044604925031e-16,2.22044604925031e-16,0.561333772735296,0.447597683657622
"Mars2",0.804549798492916,2.22044604925031e-16,0.697505690646218,0.768968924064161,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Bzw1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.49692931202121,2.22044604925031e-16,2.22044604925031e-16,0.931726276563274,2.22044604925031e-16
"Clk1",25.3495818646757,21.9582819061261,28.8528831811372,8.09471819266357,13.9946933869458,16.5989835285069,22.6390461353845,21.5172787594166
"Cflar",5.26752314115572,31.8461784896528,2.36418926080268,2.53357783782455,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.65284696169666
"Casp8",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.550920376224857,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Trak2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.477238633151658,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Stradb",0.0025303033867002,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.496132648526677,2.22044604925031e-16,2.22044604925031e-16,0.413826848346494
"Sumo1",3.49431743009929,6.98321405775275,2.22044604925031e-16,8.20729610555487,7.13154990505295,2.22044604925031e-16,2.22044604925031e-16,1.36106516462204
"Bmpr2",12.9300568322665,1.94570282381887,10.2965153600787,0.740701832606924,2.22044604925031e-16,4.01661358620399,2.23236598567977e-16,6.25684929852985
"Nbeal1",5.90859016804501,2.22044604925031e-16,2.22044604925031e-16,3.08665409006341,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Gm29084",0.848882923357575,0.435194965884176,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ino80d",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.35738997571761,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.05812985457672
"Ino80dos",2.22044604925031e-16,2.05952881566161,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.62908484741323,0.672669275787347
"Gm20342",2.22044604925031e-16,2.78324136367848,2.22044604925031e-16,0.89025674469222,9.23390630872127e-08,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ndufs1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.731766624111744,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Eef1b2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.802929805563984,2.81546632388156,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Klf7",10.0261430873102,22.7168611182816,18.4987116396205,2.22044604925031e-16,3.72407196601926,14.573684223522,22.2346923846078,7.18688812655829
"Gm13748",0.942004603853671,0.39125327674852,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Gm28981",2.53133271235712,3.63337594964038,3.63195598076793,0.942616841107365,0.700001690230876,0.862485056928351,2.22044604925031e-16,2.22044604925031e-16
"Creb1",2.22044604925031e-16,29.895929598617,2.88450742558413,10.9714879344509,0.864039683303247,2.22044604925031e-16,2.22044604925031e-16,2.17996758510396
"Ccnyl1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.81135571054766,2.22044604925031e-16,2.22044604925031e-16,6.97792386042797,2.22044604925031e-16
"Fzd5",1.55256972053421,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.26230075606779e-10,0.76618372712317
"Plekhm3",4.10804532876725,10.1074887198532,18.1488116209223,5.65100084598704,4.14116282787092,2.22044604925031e-16,14.8776884798226,17.7892218292373
"Unc80",2.22044604925031e-16,2.22044604925031e-16,1.09494329474384,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Rpe",2.4771463098894,2.22044604925031e-16,2.22044604925031e-16,1.57274366007955,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.636198146347409
"Kansl1l",15.144098886045,23.7614846697503,17.0337780524912,3.19792836889592,6.80953170648472,4.10113285204985,19.5520849959888,3.12324763473383
"Cps1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.566650609283924,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Erbb4",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.401209946523742,2.22044604925031e-16
"Spag16",0.837121965309117,0.000780020047767221,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.52274258631319e-11,2.22044604925031e-16
"Mreg",1.26145128438619,9.16818363678983,2.22044604925031e-16,2.22044604925031e-16,7.99161747945399,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"D230017M19Rik",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.566682062077232,0.745264908213147,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Smarcal1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.550920376224857,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Rpl37a",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.27320315812101,29.4630603005585,1.34905016753107,6.96143336503743,8.23526899002391
"Tns1",1.21021259427954,3.50116155738276,0.000513043884257917,2.06745883969965,2.22044604925031e-16,3.24354485687433,3.42485647140322,3.9546021994173
"Rufy4",1.66277206584519,1.42818369548552,2.22044604925031e-16,2.22044604925031e-16,1.5488573824986,2.22044604925031e-16,2.22044604925031e-16,4.02820246891328
"Cxcr2",17.3235286682472,29.1596105632908,2.22044604925031e-16,0.140671057512055,6.817115259459,45.7603759031363,20.2936680724912,44.0872183811066
"Cxcr1",2.22044604925031e-16,2.58149435483392e-13,0.680065092087367,0.837773996312854,2.22044604925031e-16,1.05406559222466,2.22044604925031e-16,1.5711420656985
"Arpc2",37.4041756282964,39.5453354835837,3.99232052292225,5.91420151764297,22.8470409303404,58.5701124060123,40.8889179300666,29.8348697049329
"Aamp",0.660005081377427,2.22044604925031e-16,0.666928039145003,1.49657310455023,2.22044604925031e-16,2.22044604925031e-16,2.13049929724588,2.22044604925031e-16
"Tmbim1",0.972652987692668,2.22044604925031e-16,0.427943947561768,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Catip",2.57081441502257,2.22044604925031e-16,3.95710839629524,1.13051583729097,2.22044604925031e-16,3.19394668501293,5.11690813629135,2.22044604925031e-16
"Slc11a1",30.6217818347938,31.8244275023453,21.4797078556474,2.22044604925031e-16,5.5551933230838,45.5923074441661,31.0102119810613,10.9381070797944
"Ctdsp1",5.9817297398772,1.99439654161045,1.16242833116928,1.3442199233228,7.30566832138055,6.43451900318403,2.27469996127828,5.80849631037082
"Vil1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.825745858008135,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Usp37",5.20297379836386,2.22044604925031e-16,2.8164156586909,0.714129534158994,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.15427373293184
"Zfp142",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.657526113031695,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Nhej1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.86377524238905,1.60579739163315,2.22044604925031e-16,2.22044604925031e-16,0.575497252300249
"Slc23a3",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.611976242667429,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Cnppd1",2.68954705433221,7.38742530180189,2.22044604925031e-16,2.81325500315961,2.22044604925031e-16,3.42073244384915,11.0474220025399,4.28302078850621
"Fam134a",0.588192067869824,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.4318937966453,1.81206252525484
"Zfand2b",1.65055811180097,2.92277161764761,2.22044604925031e-16,2.22044604925031e-16,5.92540526619007,0.720217351286952,2.22044604925031e-16,2.22044604925031e-16
"Abcb6",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.569324185065189,2.22044604925031e-16,0.250459679409036
"Atg9a",1.92776181342111,6.71006079164476,2.22044604925031e-16,2.22044604925031e-16,2.29796819964721,0.793901456461648,2.22044604925031e-16,2.22044604925031e-16
"Ankzf1",1.48366963325668,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.18560997088318,2.22044604925031e-16
"Stk16",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.08372792694043,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Tuba4a",0.000635749826736074,1.81804579848039,2.22044604925031e-16,0.933226030579898,7.25049160150844,2.98838853461994,6.82532079885826,2.22044604925031e-16
"Dnajb2",2.22044604925031e-16,9.32750269513116,1.48507747467173,0.716093648066288,2.22044604925031e-16,5.03655660725399,5.09942561670147,2.22044604925031e-16
"Ptprn",0.92570462992727,2.22044604925031e-16,1.29405766599799e-10,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Dnpep",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.3192258590301,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Stk11ip",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.98518816515363,0.506224639612493
"5730419F03Rik",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.550920376224857,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Gm29536",0.461467354657583,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Wdfy1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.550920376224857,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Cul3",13.5326393952549,5.36659349453716,1.31391009987994,14.094610199648,2.22044604925031e-16,0.0262363893927693,15.7483883229011,2.59680990434579
"1700016L21Rik",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.825745858008135,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
