"","V1","V2","V3","V4","V5","V6"
"Lypla1",0.760180054989492,1.06619717287344,0.39570975000417,1.45171102684776,2.72870231787175,0.221940067902091
"Tcea1",2.22044604925031e-16,0.0651458035550097,2.96006133521254,1.03443109342115,1.94032184717418,2.22044604925031e-16
"Atp6v1h",1.56233246134238,2.18899929631828,1.53015213522305,0.343361896618576,5.3385736039469,7.0579712140355
"Rb1cc1",4.03910961956424,13.6660360776877,8.13475799339463,6.77811794665478,10.4407367847887,13.6451130896249
"4732440D04Rik",1.12691107008256,2.22044604925031e-16,0.604838177538077,0.802834087399156,2.22044604925031e-16,1.02471895431894
"Pcmtd1",3.48963714424497,5.574851356547,2.67835419301442,1.45831713693667,8.16563409022774,10.4278279978441
"Gm26901",1.16553332545929,2.22044604925031e-16,0.506427650456681,2.22044604925031e-16,0.621285648231237,0.794375179424095
"Sntg1",2.22044604925031e-16,0.487672345442534,2.22044604925031e-16,0.109993619580301,0.589358327723067,0.138792864325635
"Vcpip1",5.28137951300692,1.66091038099909,2.22044604925031e-16,1.40897656337435,4.30427835129424,3.17505568713858
"Sgk3",8.88028998962267,11.9347886299895,1.35412235157854,6.30838375270111,2.92544922849583,2.12122730499109
"Mcmdc2",0.246550427778633,0.952995252105524,0.258946148017819,2.22044604925031e-16,0.0724156402089722,2.22044604925031e-16
"Ppp1r42",2.22044604925031e-16,0.0808276842011787,0.0457898248396444,2.00134474534219,1.07834785025114e-09,0.45821037958037
"Cops5",2.22044604925031e-16,0.175789841176808,0.17787305685867,1.761968051867,2.22044604925031e-16,2.22044604925031e-16
"Cspp1",2.22044604925031e-16,5.7756066599507,0.309160495863621,1.46231714761832,5.6866934508459,0.361607449727182
"Arfgef1",2.22588382061417,2.83319217440285,2.97928632498932,6.69940553068249,8.99290646580251,8.60937330345996
"Ncoa2",2.22044604925031e-16,16.6730967651463,4.20494650292968,4.21462501106541,9.73110975333682,11.9187836556882
"Tram1",2.22044604925031e-16,0.592107179323382,0.0725564371681695,3.14406279518988,2.73580857082905,0.71604123324008
"Lactb2",0.162019398528551,2.22044604925031e-16,2.22044604925031e-16,0.171670266090207,0.458985405498297,1.1479891076608
"Terf1",0.394826652848164,0.927896758279862,2.22044604925031e-16,0.13243713520722,1.27096435500337,2.22044604925031e-16
"Rpl7",2.22044604925031e-16,2.22044604925031e-16,0.423476206080803,17.2531628841562,13.7335305713346,2.22044604925031e-16
"Rdh10",0.0355206059977647,0.653125552419579,0.965073414530983,2.22044604925031e-16,0.235896078332545,0.347637193596237
"Ube2w",2.22044604925031e-16,6.88437012360106,2.22044604925031e-16,1.8487649394758,4.75627053262065,2.22039649204962
"Tceb1",4.48870431246698,9.66623425244671,8.27324007879824,1.56790572584896,7.47951032527886,9.53031515906855
"Ly96",1.22790465843352,3.1810798430176,1.52557855082333,3.62542965377902,1.53937164247215,2.91200987038645
"Tram2",2.22044604925031e-16,0.770973916201592,2.22044604925031e-16,0.314500545947925,0.951062479998252,2.22044604925031e-16
"Ogfrl1",9.82760040070075,21.6722224068607,9.42275371383173,9.43360829178919,3.56893475786728,16.0617160521506
"Smap1",0.073175489322853,1.81808885009209,1.1015159915367,5.1982111092765,3.8582363560562,3.31174421338895
"Lmbrd1",4.20154649066504,3.44451469112597,5.49165081728991,4.88517308097839,3.83161334518119,15.6693604911224
"Phf3",2.22044604925031e-16,7.2771773609812,1.98645521590461,1.76372740764274,4.03868687862982,3.89528425953221
"Ptp4a1",4.65033405742954,23.8278436619104,17.9114526827074,3.76770627132284,8.78998063989689,31.619819312489
"Khdrbs2",1.82081756133832,2.22044604925031e-16,0.0599988924204728,2.22044604925031e-16,0.386011206968262,2.22044604925031e-16
"Prim2",2.22044604925031e-16,0.457484800317437,0.00470078685444792,2.22044604925031e-16,0.44296492704473,2.22044604925031e-16
"Rab23",2.22044604925031e-16,0.913935273506437,2.22044604925031e-16,0.350808820310455,2.22044604925031e-16,2.22044604925031e-16
"Zfp451",0.452636394828955,2.22044604925031e-16,2.22044604925031e-16,0.054621506673536,1.57950701905691,0.095510031289933
"Ccdc115",2.22044604925031e-16,2.22044604925031e-16,0.000598626838446439,0.460890114496113,0.647215475125977,0.0387997812183551
"Imp4",0.470048657193826,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.33701590288298,0.884446265874856
