"","V1","V2","V3","V4","V5","V6","V7","V8"
"Lypla1",2.22044604925031e-16,0.679772535460615,1.64327078314706,2.20565396758095,1.19847022624036,1.04304206372871,2.28984106533669,2.22044604925031e-16
"Tcea1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.55830375700745,0.963776737062287,2.48324476822673e-10,4.7767589508106,2.18670548739911
"Atp6v1h",7.54868113368792,5.06322570088469,6.43963447744795,0.778181831913865,4.93940518986551e-08,4.2591952577796,4.77540289845888,2.22044604925031e-16
"Rb1cc1",19.4926798484158,8.14243387509096,16.4060663836677,2.75065314393364,2.4416885794348,9.94189726862857,2.97932279667787,6.80824822848149
"4732440D04Rik",1.16163897909469,1.08304063629555,2.22044604925031e-16,0.544984621499049,2.22044604925031e-16,1.39051148323292,0.946856080287517,0.46032788312797
"Pcmtd1",5.93504850746487,5.13326870637336,5.87737110754114,0.409543840077789,0.00357252041397701,7.59258607714806,8.18897594701211,4.55069680899372
"Gm26901",2.22044604925031e-16,0.495721836377783,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.76802959173223,0.0285660671116999,0.197017223545802
"Vcpip1",3.12855479887135,3.01440223885651e-16,2.06289786494714,0.854046583199078,2.22044604925031e-16,0.299838817495516,2.26124167235087,4.37206475878494
"Sgk3",3.96456104956342,1.02432180612877,12.1467588968478,5.63075514323258,5.73066505514896,2.48756024020088,3.34002662473539,0.351577420527272
"Ppp1r42",0.421585872641074,2.22044604925031e-16,2.22044604925031e-16,4.68934281530932,0.530651497229926,2.22044604925031e-16,2.22044604925031e-16,0.332842272979677
"Cops5",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.53748978698815,1.38093384143751,2.22044604925031e-16,3.49396566654337,2.22044604925031e-16
"Cspp1",2.84873261561935,0.689352470326383,6.45688691951378,0.827039339056533,7.19891228078966e-05,3.22160476674844,3.68011829965826,0.225363269417916
"Arfgef1",10.5773554314404,3.64465457083225,3.62851209471656,4.66522980943769,2.22044604925031e-16,2.40309631751808,9.16550422108705,3.1780227235084
"Cpa6",0.192659675249363,0.194492356827421,2.22044604925031e-16,0.842789610637783,2.22044604925031e-16,0.125160595275349,2.22044604925031e-16,2.22044604925031e-16
"Ncoa2",15.2046410127614,7.06423206521029,18.7994497891253,1.08360726026758,2.22044604925031e-16,6.94229874114636,1.87792562319173,4.02806776693605
"Tram1",0.640236501256444,0.378242358027274,1.86770907729171,1.6856645514911,1.52257657342133,1.11587163503604,6.0470548710862,2.22044604925031e-16
"Lactb2",1.22101907875445,0.20773027625198,2.22044604925031e-16,0.666990426439539,2.22044604925031e-16,0.173636219740124,1.06372695460736,2.22044604925031e-16
"Terf1",0.706953788532364,1.0674363643477,2.22065854946579,0.261761770888239,8.30606450284824e-15,2.22044604925031e-16,1.2744349237832,0.00237116778327752
"Rpl7",2.22044604925031e-16,2.22044604925031e-16,2.1612683454878e-08,25.9543008442826,38.9816581304175,2.22044604925031e-16,26.598187780367,2.22044604925031e-16
"Rdh10",2.22044604925031e-16,2.22044604925031e-16,1.52510236649072,0.143148692645667,0.449231991221796,0.0001888543930066,0.49367407452516,0.259099405218316
"Ube2w",5.5201335880883,2.63123043382286,9.71803097816247,0.970382286249247,2.2606825556852,0.792104177546441,3.75835815129618,2.22044604925031e-16
"Tceb1",2.22044604925031e-16,5.84583108340364,0.0725687820826912,7.30827043213278,16.0914785448368,17.7086885421599,7.58145964533797,2.99824632733662
"Ly96",0.638203313266265,1.09052478242673,3.10969338388092,1.196655938069,6.79418395463684,1.20861595497267,3.84234086350377,2.53404509013135
"Tram2",0.122417729434859,0.725514047203245,1.27055000365298,0.654835852348516,2.22044604925031e-16,2.22044604925031e-16,0.484991992608219,2.22044604925031e-16
"Ogfrl1",2.52917670945806,5.50803119030682,13.0207679271409,7.65235908361553,29.4451561746264,10.2694462475533,6.01094078958604,4.67464352424761
"Smap1",4.77592197841823,4.41902426280679,4.37154531199517,5.54863169330375,2.80328528124209,1.28819425299149,5.10792103573995,0.450618844969721
"Sdhaf4",2.22044604925031e-16,2.22044604925031e-16,0.299481629005631,0.441073557135866,2.22044604925031e-16,2.22044604925031e-16,1.31114964825172,2.22044604925031e-16
"Lmbrd1",18.8014387516425,12.6823134282721,8.07253082102192,5.83427736296725,0.811461258972626,8.53348286153829,5.22631132283515,2.9523602577769
"Phf3",5.16824200391245,5.80487156383382,9.13275570757322,0.781665849762379,0.000367671617319622,3.13789359716393,5.63577532458484,0.367927125380524
"Ptp4a1",7.84776290540005,15.5099809230126,10.61021209381,3.02889157081811,25.5779909536483,27.1613418149585,9.58286234202492,6.92623989218725
"Rab23",2.22044604925031e-16,2.22044604925031e-16,0.881197430120806,0.719411635321899,0.260644951888228,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Zfp451",0.221529956779997,0.0687216114345223,0.609601159762382,2.22044604925031e-16,2.22044604925031e-16,0.377561316392931,1.32021817614365,2.22044604925031e-16
"Ccdc115",2.22044604925031e-16,1.92692788966972,2.22044604925031e-16,0.555981911996173,2.22044604925031e-16,1.10782387949552,3.05828273055136,2.22044604925031e-16
"Imp4",0.814334526261805,1.35179003294549,2.22044604925031e-16,0.274189276051598,0.15079527845868,0.59930447948635,2.8578862160516,2.22044604925031e-16
"Ptpn18",2.85421784192136e-11,2.22044604925031e-16,5.50473709175715,6.25341270347305,7.9879562905994,0.977245391460073,10.8014754840636,1.52224463521126
"Fam168b",4.17196295193579,4.7988078761265,4.82613855774579,2.56846283637605,0.505180080760321,3.09452674734374,8.88418270005356,2.04905281247611
"Plekhb2",0.659882001245544,1.46526153175988,0.490880075594069,0.509702618087371,2.22044604925031e-16,0.789932202962916,3.39153652710099,2.22044604925031e-16
"Uggt1",0.624841154061001,2.22044604925031e-16,2.02285834408528,0.604275506138544,2.22044604925031e-16,2.22044604925031e-16,2.98147420932474,0.156011745626038
"Neurl3",8.13249946836885,2.22044604925031e-16,3.40635322334109,2.22044604925031e-16,4.00516932711759,12.5139673034806,14.8762305582748,24.9821426097802
"Arid5a",3.0994939472388,1.86181504329413,17.3494003011104,1.21276489246626,9.43652000442999,8.40725372303333,1.71326779805238,2.98461586862032
"Kansl3",3.21510092827211,1.17025385380193,0.0277366033684955,0.0891051443445529,0.30016020606214,0.593722405317099,4.06874375990395,0.327642061869277
"Lman2l",0.270081513443243,0.27845577947823,0.843603136853773,1.18223316654714,0.982340618517048,2.22044604925031e-16,1.24671754273638,2.22044604925031e-16
"Cnnm4",2.12542416799005,1.11444286362621,1.35434850925782,0.249426966807505,0.667662697603087,1.44825823614091,7.82623183119498e-09,0.235442823392395
"Cox5b",2.22044604925031e-16,1.19404029596449,2.22044604925031e-16,10.6009890348383,14.445881180215,5.54069021107521,16.297101441964,5.85233124090293
"Actr1b",2.22044604925031e-16,2.22044604925031e-16,1.64520859426035,0.271528733730465,1.19934739673255,2.20697194055914e-12,1.83614057592941,0.0591786867917717
"Tmem131",2.84385918721239,3.52382583251991,7.88475863386019,4.32168773645591,1.49511004895186,2.22044604925031e-16,3.84239974140507,2.22044604925031e-16
"Cnga3",0.0863230317047754,0.551716074283679,0.297882383434401,1.92064208123237,0.150063338272462,0.0339479117938068,2.22044604925031e-16,1.09829965916179
