"","V1","V2","V3","V4","V5","V6","V7"
"Lypla1",2.5246457977239,2.22044604925031e-16,0.749650293857587,0.0119241492107739,1.31513438070981,2.22044604925031e-16,0.751509944791758
"Tcea1",0.567649881178447,1.06762786090054,1.45073705581925,1.68994086465704,0.336076464188504,2.22044604925031e-16,3.16734276578068
"Atp6v1h",5.82443066526011,1.78073431655581,1.68988009888381,0.778927793573654,5.22994249087985,2.756692023994,2.21033495765987
"Rb1cc1",15.1817855735488,8.53161149514287,4.34190290709339,4.47109233963621,2.01563768966924,9.57170582991617,15.0979854903326
"4732440D04Rik",0.392465353252387,1.73625597891925,4.85454459584801e-05,0.675255098865328,0.832728145447414,2.22044604925031e-16,1.22594411762963
"Pcmtd1",10.000729630599,6.43319150998121,5.0957647934891,1.59443592282059,7.80213642064743,4.61716358468831,5.18557200139363
"Gm26901",2.08503328373714,1.88934506333898,0.739903073827885,2.22044604925031e-16,1.59723578504506,2.22044604925031e-16,0.594981626845421
"Sntg1",2.22044604925031e-16,0.423061761655871,2.22044604925031e-16,0.279677168502819,2.22044604925031e-16,2.22044604925031e-16,1.06062057998804
"Vcpip1",2.68459270446601,2.22044604925031e-16,1.42200222089411,0.152204766809828,1.50195287454639,1.83378432709592,1.35652045274531
"Sgk3",2.99116156022111,0.116251781740842,4.79669922848597,2.98645988354103,2.84794328750817,3.31725041747695,2.65805605394229
"Ppp1r42",2.22044604925031e-16,0.73358868324452,2.22044604925031e-16,0.828341478910852,0.8968054413634,0.780395832387683,2.22044604925031e-16
"Cops5",1.18956065218379e-11,0.853842567022518,0.19852205663327,2.22044604925031e-16,2.22044604925031e-16,0.81453558095544,2.22044604925031e-16
"Cspp1",3.51484919872842,1.80806052158817e-11,1.87188785731186,0.900866471569937,1.02105026395406,2.22044604925031e-16,2.22044604925031e-16
"Arfgef1",2.59540665031364,8.3785362256476,6.81459365049995,7.18421030482074,7.46521573066878,9.56818432082818,5.59374587384431
"Prex2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.788375840859525,0.232424056404368,2.22044604925031e-16
"Ncoa2",7.2246764111658,8.71680537567787,7.0821393193754,2.90611924495439,4.11737246245629,14.0587531972832,8.93583898426966
"Tram1",2.45126083392815,2.22044604925031e-16,2.85916282543321,2.01104751063952,2.06940605926747,2.19243302856639,0.50624841529084
"Lactb2",2.22044604925031e-16,2.22044604925031e-16,0.339862073231686,0.184901540338291,0.306257252933391,2.22044604925031e-16,2.22044604925031e-16
"Terf1",2.22044604925031e-16,2.22044604925031e-16,1.1612003753016,2.22044604925031e-16,0.399990142868098,1.17912552470634,2.22044604925031e-16
"Rpl7",2.22044604925031e-16,2.22044604925031e-16,15.0384067277919,3.99159242894295,5.66976171833314,4.39621817822862,2.22044604925031e-16
"Rdh10",2.22044604925031e-16,2.22044604925031e-16,0.530192119655375,2.22044604925031e-16,0.694557284712343,2.22044604925031e-16,2.22044604925031e-16
"Ube2w",2.62350742050149,2.22044604925031e-16,1.44449225358549,3.15926911272367,2.46509776659052,2.22220235944601,0.774615334584924
"Tceb1",3.28711243845778,4.46989968598848e-10,3.36076302933983,6.41819937797516,2.91500740601872,3.33323221578592,8.04213508001436
"Ly96",1.30203196088055,2.07986830711528,2.98188027957273,2.54769336985163,1.62877217389668,1.27674358586551,2.22044604925031e-16
"Tram2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.257729081344737,0.640942339940427,0.0904761686233358,2.22044604925031e-16
"Kcnq5",2.22044604925031e-16,2.22044604925031e-16,1.39925098923685,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ogfrl1",5.47350085386506,7.60042825253162,2.22044604925031e-16,12.263243944133,11.8770953090028,12.4038686126653,11.2258861495141
"Smap1",4.66513271849347,1.88680360185314,1.69622475287551,0.512260094771726,4.55180049414018,2.1042032996313,0.795249840873739
"Lmbrd1",13.7327341199601,11.4857601517284,2.81847810859538,6.55776181780088,7.36054555695455,2.12083037732286,1.71883832474431
"Phf3",3.6117193696743,2.19406953007605,2.82185977193029,1.50534875603525e-07,1.50257198123196,6.99921608455102,3.6423997064207
"Ptp4a1",33.397242933934,21.5576796540001,4.64717642661437,15.3191107501416,13.1428002560851,2.49061447611999,22.0089191391152
"Prim2",0.866914513753144,2.22044604925031e-16,1.1442087772374,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Zfp451",2.22044604925031e-16,2.22044604925031e-16,1.5630920405955,0.389039406904564,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ccdc115",2.22044604925031e-16,2.22044604925031e-16,0.082496757741478,2.22044604925031e-16,1.54642419311042,2.22044604925031e-16,2.22044604925031e-16
