"","V1","V2","V3","V4","V5","V6"
"Lmbrd1",3.23628250537094,16.4969318314463,2.3226491564328,11.6598576990232,2.22044604925031e-16,3.56834792172876
"Adgrb3",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.299943446583788
"Phf3",1.4583970549431,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ptp4a1",5.79945010073944,21.1918714299352,15.5921694218551,11.6800645738462,26.4555798786306,39.0531949552836
"Zfp451",0.848635439748985,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Imp4",0.419185440756725,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ptpn18",3.19523870024132,4.14023198497823,4.80324525988597,2.22044604925031e-16,2.07628687135077,1.30570010131044
"Fam168b",3.65446935714716,0.803959974116778,1.65737035528584,5.26831498715046e-15,2.22044604925031e-16,0.804771279064633
"Plekhb2",0.499297108921506,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Uggt1",0.418345287956283,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Neurl3",5.82327274073218,14.7356257530325,13.6097213690525,16.5222304718828,43.1502976608988,19.7214198659099
"Arid5a",2.22044604925031e-16,4.30011955443011,5.74621236862695,11.7690971896307,4.89112687793646,3.31028352079572
"4930403P22Rik",2.22044604925031e-16,2.08994797476838e-09,2.22044604925031e-16,2.22044604925031e-16,0.882328632668943,0.564527845931262
"Kansl3",1.08216526649062,2.22044604925031e-16,0.825484086458413,0.515360374872863,2.22044604925031e-16,2.22044604925031e-16
"Lman2l",1.06675310382172,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Cnnm4",1.36217495294975,1.92458196355704,0.931464602791918,1.15162364085191,0.708786231368309,1.0225941660634
"Cox5b",2.76689998933331,8.42593744163741,2.27250784878619,2.22044604925031e-16,2.22044604925031e-16,2.27570863916848
"Zap70",2.22044604925031e-16,0.261625602878842,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Tmem131",0.525734420975082,0.268411534768692,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Cnga3",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.06321531816915,0.855972444570024,2.22044604925031e-16
"Inpp4a",3.40943284101946,10.2022130965199,5.95251339564059,5.23762034162148,2.22044604925031e-16,3.77689885412725
"Coa5",2.10520964196383,3.32286597822888,1.96479536495112,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Unc50",2.22044604925031e-16,4.23054125385433,1.41610208981898,2.22044604925031e-16,2.22044604925031e-16,1.23293155734505
"Mgat4a",5.39461184901385,11.2963112480883,5.23947914554931,12.3872869554532,12.3494487956259,14.4033263348607
"Pdcl3",2.22044604925031e-16,4.28172590921003,1.1021814624323,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Tbc1d8",2.22044604925031e-16,2.22044604925031e-16,3.29489124217626,0.620808124199797,5.6143502545025,1.19152990552842
"Cnot11",2.26373382048843e-16,1.2633823752318,0.184522395655165,2.22044604925031e-16,0.670787930156981,2.22044604925031e-16
"Rnf149",8.6256947984762,38.7490409081927,42.1585066686981,51.8955723978936,80.1085873974781,74.5169571516384
"Map4k4",3.40481204671553,2.83330645865569,0.883711726292535,1.01161475601604,32.3289383960671,2.22044604925031e-16
"Il1r2",13.0955340540521,55.8813907697101,51.6788704946117,56.9864769985133,62.8072301715597,108.127516590111
"Gm16894",2.22044604925031e-16,1.507637276391,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.58741877716383
"Il1rl1",2.22044604925031e-16,1.05520538817246,2.22044604925031e-16,0.150517015440129,1.94413036495785,1.88576320146158
"Il18r1",1.58177388702209,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Il18rap",8.09568381938626,8.44502533093119,14.9489844346506,12.4476156128678,21.1884401671989,24.3796834020803
"Nck2",0.95317532698909,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Tpp2",0.423873783269804,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Slc40a1",2.84530298262648,5.37165151024794,19.6858484641208,3.40252495914056,4.71435764576622,8.92948819303085
"Dnah7b",2.22044604925031e-16,0.282842977444933,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"4933411E06Rik",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.22156419924287
"Gm28321",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.294129748945377,0.343289927835976
"Sdpr",0.534008710343902,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Nabp1",7.27335794837125,19.2004088114449,0.106570502550348,14.1760236186785,12.3076942771179,13.7652343218559
"Gm17767",2.22044604925031e-16,0.294784937364964,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Stat4",7.54298959086098,2.01657024431263e-11,0.666023330827212,9.65631126750528,8.79541484006729,2.98849242986307
"Stat1",1.58252107979216,1.74394515344822,2.09299756840751,0.709369341303453,2.22044604925031e-16,8.74720788029334e-16
"Gls",12.022367015587,6.34633663129778,1.79618221432248,8.32255066258887,3.45668424713581,2.22044604925031e-16
"Nab1",7.08109080602851,17.2028574483815,2.22044604925031e-16,19.4250246020782,40.0365574738946,14.3726397090215
"Tmem194b",0.931981390393762,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Mfsd6",2.22044604925031e-16,10.4889132476485,14.2581483232435,3.95600636697177,5.60331936899946,11.1383767242475
"Inpp1",0.66198395184073,4.1917723021448,2.62042400651178,2.13586063635888,4.75153848368206,4.89973510161993
"Hibch",0.430290151792702,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ormdl1",0.432872298545294,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Dnah7a",0.284579795406471,0.484271441793404,2.22044604925031e-16,0.604529521904192,1.00883838977105,2.22044604925031e-16
"Stk17b",12.1644607010905,29.1306146539949,45.1645429081047,26.2576328892473,19.6733098115207,47.5425146543329
"Hecw2",2.22044604925031e-16,1.86625887426633,2.22044604925031e-16,0.767502646530131,2.22044604925031e-16,1.97641457339683
"Ankrd44",14.1230097365891,5.14621237729319,12.0318186384065,22.4240799954915,9.18605995391776,2.15719412305233
"4930444A19Rik",1.3583765200373,0.455383802152729,1.36175744377553,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Sf3b1",7.80714257859332,22.2780144801919,12.6817581765334,24.5751300914444,28.9498534877402,29.3714008219998
"Coq10b",4.39066879034904,28.8954989440987,25.0054748029448,23.393045613691,43.8597605735336,58.2184639755104
"Mob4",2.40524769745547,16.1717717489032,2.29965303723281,7.42937143745598,6.94118819724248,7.81248402621328
"Rftn2",2.22044604925031e-16,2.22044604925031e-16,0.424677835040404,0.694888895631429,2.22044604925031e-16,0.402520163727771
"Mars2",0.713346610798711,0.217973049951263,2.22044604925031e-16,0.886453896674653,2.22044604925031e-16,2.22044604925031e-16
"Bzw1",2.0163397257311,0.623299797157245,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Clk1",6.45210586802332,25.3408870637933,21.9286022733759,24.0410084373616,19.8518768990062,20.7799728291685
"Cflar",1.87704259188897,2.22044604925031e-16,5.70691011845107,9.06263796566326,23.6732451984298,2.22044604925031e-16
"Casp8",0.418345287956283,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Trak2",2.22044604925031e-16,2.22044604925031e-16,0.289400324926008,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Stradb",2.22044604925031e-16,2.22044604925031e-16,0.63833618280452,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Sumo1",9.69539065158146,2.22044604925031e-16,1.96322039823352,2.22044604925031e-16,8.76047525174363,2.22044604925031e-16
"Bmpr2",2.22044604925031e-16,6.70955350720286,5.44904907084576,11.9683713257083,3.17385657862768,0.5999296197459
"Nbeal1",1.52665294555212,3.22006297950111,2.22044604925031e-16,1.59559059105618,2.22044604925031e-16,2.22044604925031e-16
"Gm29084",2.22044604925031e-16,0.553714114117114,2.22044604925031e-16,2.22044604925031e-16,0.365982348526411,2.22044604925031e-16
"Ino80d",0.138625598982084,2.22044604925031e-16,0.638474303396949,0.855419666559839,2.22044604925031e-16,2.22044604925031e-16
"Ino80dos",2.22044604925031e-16,2.22044604925031e-16,0.714129695026699,0.947655600848422,1.04478671889934,0.979974801543833
"Gm20342",0.693574894342669,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22529135634876,2.22044604925031e-16
"Ndufs1",0.555672166599765,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Eef1b2",3.3057988003574,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Klf7",1.0079945982341,16.0228510018084,6.16514564039889,15.8278626417033,18.035204346694,18.6254048278867
"Gm13748",2.22044604925031e-16,0.398702518994979,2.22044604925031e-16,2.22044604925031e-16,0.534411269200805,2.22044604925031e-16
"Gm28981",1.49040761461562,2.22044604925031e-16,2.22044604925031e-16,4.10339413510927,2.8795173428499,1.39556661207857
"Creb1",8.42584355173494,2.22044604925031e-16,1.67201744053335,10.210341253148,18.9091510745115,2.22044604925031e-16
"Ccnyl1",2.60577285683951,3.2349606539748,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.59658395265528
"Fzd5",2.22044604925031e-16,1.18856327316006,0.442581197542437,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Plekhm3",4.33286729397212,10.0662833188863,16.7105906079881,14.3215393445829,6.77212927802325,4.76949628238087
"Unc80",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.415151044402984,2.22044604925031e-16,0.302952078889691
"Rpe",1.26981214479566,0.978050261244967,0.529979159986221,0.869828075996678,2.22044604925031e-16,2.22044604925031e-16
"Kansl1l",4.238475337254,18.4745786301673,3.35553258848353,18.7935625177813,17.5078749430937,8.41920711898536
"Cps1",0.430290151792702,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Erbb4",0.579753349412251,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Spag16",2.22044604925031e-16,0.436207287369824,2.22044604925031e-16,2.22044604925031e-16,0.119880692148584,2.22044604925031e-16
"Mreg",0.871666709602327,0.493472479388062,0.52228778954906,2.61087745433563,8.72661194933223,2.22044604925031e-16
"D230017M19Rik",5.88443220540593e-06,0.581560658951636,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Smarcal1",0.418345287956283,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Rpl37a",11.7677128383751,9.29041466991344,11.3558449971223,2.22044604925031e-16,1.22135580668476,2.20514637563075
"Tns1",1.5942032340892,1.4534345360221,2.9232802177146,0.13172271585997,3.51170144326198,3.818737475888
"Rufy4",2.22044604925031e-16,0.73841224150927,4.31353022703955,2.22044604925031e-16,1.42025230049335,2.22044604925031e-16
"Cxcr2",9.30943623641727e-07,15.7285849643526,38.2884881153958,7.86001201699555,31.3488597917835,34.8619856530706
"Cxcr1",0.322509732592958,2.22044604925031e-16,1.64001874672136,2.22044604925031e-16,0.32619828280256,0.754152285940793
"Arpc2",7.24579783185838,43.1315930774379,27.833744279251,4.18381802918876,49.2869019237545,46.5604669458199
"Aamp",1.3034695042608,1.78577296657033,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.498530356932908
"Tmbim1",2.22044604925031e-16,0.437948215073838,2.22044604925031e-16,0.623667512726225,2.22044604925031e-16,2.22044604925031e-16
"Catip",1.4557165699752,4.59386897226171,2.22044604925031e-16,1.62821353291676e-14,2.22044604925031e-16,5.3106791325799
"Slc11a1",2.22044604925031e-16,35.0464880848583,9.8452301543145,17.6363153389768,32.1110733821391,39.1022958158455
"Ctdsp1",0.703066708112872,6.18075640429776,6.16969262337773,1.39078100953057e-15,5.93818703619886,3.33621115384424
"Vil1",0.627035963189946,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Usp37",0.674656403821171,1.80779641609891,0.633455613694453,3.23521260429401,2.22044604925031e-16,1.04619006541386
"Zfp142",0.499297108921506,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Nhej1",0.490122525844044,2.22044604925031e-16,0.367431730995424,2.22044604925031e-16,0.884547400440074,2.22044604925031e-16
"Slc23a3",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.278732363497045,2.22044604925031e-16
"Cnppd1",2.66226075881038,6.26933429892395,4.0563839557656,2.19566206576541,4.97660059707014,5.00347203946809
"Fam134a",2.22044604925031e-16,2.71776654333002,1.71678669922243,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Zfand2b",2.22044604925031e-16,1.65378482512528,0.760280832506661,2.22044604925031e-16,4.42351477978072,0.108089947007156
"Abcb6",2.22044604925031e-16,2.22044604925031e-16,0.371467713333532,2.22044604925031e-16,2.22044604925031e-16,0.328422785055509
"Atg9a",2.22044604925031e-16,0.0100966592940188,2.22044604925031e-16,2.21150891619247,6.73415204164149,4.54849301665956e-16
"Ankzf1",2.22044604925031e-16,0.949692292351945,2.22044604925031e-16,1.25086159100819,2.22044604925031e-16,2.22044604925031e-16
"Stk16",0.488127391740626,2.22044604925031e-16,0.348069184691335,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Tuba4a",1.82361677442289,4.9841429482103,2.22044604925031e-16,2.22044604925031e-16,2.98371575052696,3.72822171147476
"Dnajb2",0.707183912926392,1.20034530891314,2.22044604925031e-16,3.08442924728599,7.01221923022154,5.54961977610381
"Ptprn",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.847228205156943,2.22044604925031e-16,2.22044604925031e-16
"Dnpep",1.00176349558373,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Stk11ip",2.22044604925031e-16,0.795085773731189,0.650124519392051,2.22044604925031e-16,2.22044604925031e-16,1.16510093528616
"5730419F03Rik",0.418345287956283,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Gm29536",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.290715119975794,2.22044604925031e-16
"Wdfy1",0.418345287956283,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Cul3",10.4177781544388,13.6596377343495,0.80744195063201,13.1619270262766,8.47208342177917e-10,3.76206719420273
"1700016L21Rik",0.627035963189946,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Dock10",4.32660000079708,2.22044604925031e-16,2.22044604925031e-16,3.3063767076709,15.5900746272925,0.000303370199064128
"Rhbdd1",1.64801156795878,1.23161927277543,0.718527037840852,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Mff",0.544076813269469,1.60823538003705,1.96052165235379,2.2303214022308,2.626468392892,1.65470634218199
"Agfg1",0.635772501980848,2.22044604925031e-16,0.670058365544293,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Dner",2.22044604925031e-16,0.327810561607305,0.437379919097783,2.22044604925031e-16,0.182336619904271,2.22044604925031e-16
"Trip12",4.46751288670344,3.49493796021918,2.86483800796185,2.17361034134704,0.448796298220417,0.0923947558500891
"Fbxo36",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.350115179683463
"Slc16a14",2.22044604925031e-16,2.22044604925031e-16,0.737352541406736,2.22044604925031e-16,0.969839393456854,2.22044604925031e-16
"C130026I21Rik",7.48501242736193,25.7149980278723,2.22044604925031e-16,20.014164683368,7.44558811366133,19.3358489312776
"A530032D15Rik",2.22044604925031e-16,7.3789438245105,0.022925625588005,2.22044604925031e-16,4.78779000286239,4.87747411722831
"A530040E14Rik",2.86960260524572,3.14417659876435,2.22044604925031e-16,1.21312938296277,4.36913801940763,8.66659977683068
"Gm16028",0.943810024366915,0.625747821032139,0.353999672693061,0.434027409538217,2.22044604925031e-16,2.22044604925031e-16
"Sp110",4.99006187399356,12.315026190855,0.457949431034091,5.8805989302726,1.84569858710853,12.5666580415175
"Gm16094",2.22044604925031e-16,1.87366427370627,2.22044604925031e-16,1.47331450556747,2.22044604925031e-16,0.614384971942171
"Sp140",10.6495769236374,43.725898692951,6.9127221149757,33.908993433692,34.9888938014799,51.4026849624083
"Gm10552",1.43719129609997,3.31001040753964,3.1583260744222,3.11437667510084,3.29196514036307,3.06368223184323
"Gm17017",2.22044604925031e-16,0.236461117310054,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Sp100",12.4826279357836,21.3442459920293,9.82200199881387,28.6009404235763,18.640244553551,41.4250108657563
"Cab39",8.84991999310997,14.058147570648,0.0322054406593166,2.22044604925031e-16,8.57673640780599,5.88926077357918
"Itm2c",2.22044604925031e-16,2.22044604925031e-16,0.366433690388248,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Gm28884",2.22044604925031e-16,2.22044604925031e-16,0.418104995933732,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Gpr55",0.808887465498179,1.70547161405044,2.22044604925031e-16,1.08335844698469,0.105439100594442,1.98316131222806
"Gm28100",0.564225784371097,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ncl",1.52658660765822,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Pde6d",2.1602476853396,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Eif4e2",2.22044604925031e-16,2.22044604925031e-16,1.36266838798877,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Gigyf2",2.39371136439059,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.46353703934778,2.22044604925031e-16
"Neu2",0.434860169470701,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Inpp5d",10.4251165164286,34.7259786044465,19.4446701586193,31.79761058672,25.5401931833905,43.7834297163921
"Atg16l1",3.15872413975296,5.55232590516158,1.16492826376302,5.00034790718859,1.75946705404724,2.22044604925031e-16
"Sag",2.22044604925031e-16,4.60760350793537,2.22044604925031e-16,2.22044604925031e-16,3.93516154593541,1.6925212737975
"Dgkd",12.1475732812007,8.71961730865607,2.22044604925031e-16,5.7728668358311,0.988049779211703,2.22044604925031e-16
"Ugt1a7c",2.22044604925031e-16,0.268411534768719,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ugt1a6a",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.00941397573205
"Ugt1a5",2.22044604925031e-16,2.22044604925031e-16,0.591545042389836,2.22044604925031e-16,0.13288115291862,2.22044604925031e-16
"Mroh2a",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.418828107841024,2.22044604925031e-16
"Hjurp",2.22044604925031e-16,1.43053770775498,5.87162735245897,0.400199588799051,1.93699946425425,4.402598580139
"Trpm8",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.318596546054377,2.22044604925031e-16
"Gm29336",2.22044604925031e-16,0.265253064088753,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Arl4c",0.639015835701137,4.18767028973685,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Agap1",2.22044604925031e-16,11.3569994002663,9.22053359466992,2.8236006414182,9.66316360894778,6.53319017041217
"Lrrfip1",3.83377543404504,30.7271852946487,15.9880567973818,23.1229515420086,32.9661552436739,27.9617847495908
"Ube2f",1.06812939105995,2.22044604925031e-16,2.22044604925031e-16,0.46961758988836,2.22044604925031e-16,2.22044604925031e-16
"Ilkap",6.25029554727507,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.01810351500758,2.22044604925031e-16
"Per2",0.345238741766501,1.95706762041362,1.20409134476672,2.22044604925031e-16,2.11842689430639,4.54190516124453
"Asb1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.290118967331765,2.22044604925031e-16
"Hdac4",2.52638940095872,7.51960964057357,20.1109712443201,8.63883057247966,4.01655215056667,15.9832365308077
"Gm26720",2.22044604925031e-16,2.22044604925031e-16,0.968859319196968,2.22044604925031e-16,2.22044604925031e-16,1.40550092618646
"Myeov2",2.22044604925031e-16,2.67716565284529,4.01482975845006,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Gpc1",1.17358239085907,1.9591567102374e-09,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.730786232511512
"5033417F24Rik",2.22044604925031e-16,0.282893980508921,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Rnpepl1",0.720428963965297,1.96821807656643,3.38567336869419,2.22044604925031e-16,0.151118485182293,1.84559943208701
"9430060I03Rik",2.22044604925031e-16,2.22044604925031e-16,0.398637273440197,2.22044604925031e-16,0.311719549870114,2.22044604925031e-16
"Capn10",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.3574168025243
