"","V1","V2","V3","V4","V5"
"Lypla1",1.10761575156537,1.33964277412552,0.450320762173072,0.563572485104759,0.503398004527253
"Tcea1",1.05729729757957,0.00217019158308591,2.22044604925031e-16,2.38587350518381,2.52559628511548
"Atp6v1h",1.89822199015624,6.40961526584929,3.28100543973221,2.14720319866979,0.478430174682119
"Rb1cc1",3.39786548158561,11.4401342590201,10.0894176176897,13.048226518745,3.40149265079435
"4732440D04Rik",0.181378610317075,1.61962652809434,2.22044604925031e-16,0.79473280450841,0.848320186896944
"Pcmtd1",4.89498135890926,11.7638926644471,4.4493483019302,5.20528147022671,2.20337827223241
"Gm26901",0.539517773952527,1.64834975636738,2.22044604925031e-16,1.50887291408578,1.07666409797218
"Sntg1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.785753464116855,0.505358367261652
"Vcpip1",1.59323922050132,1.39275116122603,1.86327831521064,1.40047149649046,0.242502293571635
"Sgk3",4.89268969416409,1.87466025367435,3.07333332955309,1.78611310517109,2.82497787063525
"Ppp1r42",2.22044604925031e-16,0.383809695731189,0.569850564526319,2.22044604925031e-16,1.32056025804264
"Cops5",0.59422264868194,0.429658041570988,0.433970103215128,2.22044604925031e-16,2.22044604925031e-16
"Cspp1",1.53124043436764,1.73098590802582,0.906637408332177,0.0812684559165028,0.849817970552317
"Arfgef1",5.97423204753916,7.14237907259886,7.74410673374344,5.17363588403932,7.67023122170956
"Prex2",0.450607043444351,2.22044604925031e-16,0.154002572995642,2.22044604925031e-16,0.330389341380977
"Ncoa2",6.39223840459893,7.05374060913881,11.3896657954098,8.29920780524946,4.53533175416436
"Tram1",2.55589412967234,2.22044604925031e-16,2.40216002736487,1.50882458044767,2.28815210414542
"Lactb2",0.326085055536491,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.301754959668438
"Terf1",1.09978996711872,0.16011966351523,0.760260327912542,2.22044604925031e-16,2.22044604925031e-16
"Rpl7",16.7907817720407,2.22044604925031e-16,3.10727218524983,1.43772453598379e-11,3.13802430688473
"Rdh10",0.866353473727857,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.22423285715514
"Ube2w",1.85823173439267,1.17550819305106,2.8950186352042,0.891508584938242,2.43249367790497
"Tceb1",3.12997783628105,2.14589410062886,3.74833805442889,6.3697575151022,4.27603140886969
"Ly96",2.57166815891053,2.61395628536909,1.43213128633611,2.22044604925031e-16,1.67705816676064
"Tram2",0.181381459046673,0.547307909210477,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Kcnq5",0.966916270172756,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"Ogfrl1",2.22044604925031e-16,8.64428504810233,11.0675480454725,9.96126381510355,13.0843873787537
"Smap1",2.23419972110536,5.27596080299887,2.39849497783907,1.58744186285054,2.22044604925031e-16
"Lmbrd1",2.90143742648231,13.9672270205724,3.78628831005706,4.21312235075596,6.71033429499428
"Phf3",2.06689764770534,3.5480210032641,5.65429039589348,3.19515758856748,3.90245381719585e-10
"Ptp4a1",4.0563735096989,28.9295920919426,6.69874755408701,22.1850081349118,16.1733207382507
"Prim2",0.63819542542669,2.22044604925031e-16,0.742688173461384,2.22044604925031e-16,2.22044604925031e-16
"Zfp451",1.30511438053437,2.22044604925031e-16,0.141472159071989,2.22044604925031e-16,2.22044604925031e-16
"Ccdc115",0.383804893951406,0.679731399237834,2.22044604925031e-16,2.22044604925031e-16,0.208961613020643
"Imp4",2.22044604925031e-16,2.92777386220563,2.22044604925031e-16,0.237099278576001,2.22044604925031e-16
"Ptpn18",2.90918786028163,3.73283740139074,5.92970742602368,6.3641507095802,11.4362385837524
"Fam168b",4.30258954895577,3.63935421713901,1.69129894867086,4.58168068614599,7.14400185101164
"Plekhb2",0.480724089577869,0.423304095694863,1.07373453901482,1.16293523083304,1.35103692788485
"Neurl3",3.99504714767781,20.3398467486385,13.0474824136023,33.2023072909141,10.0319547708765
"Arid5a",1.80948071233613,6.30320226417986,6.61226705603052,2.03371718842151,5.95403784957156
"4930403P22Rik",2.22044604925031e-16,0.700774775664407,2.22044604925031e-16,2.22044604925031e-16,0.156843871160332
"Kansl3",1.09029634882459,2.83167169360827,0.67246324834291,1.16642562210133,2.22044604925031e-16
"Lman2l",0.160258103959992,0.780338817339908,1.43941087199044,2.22044604925031e-16,2.22044604925031e-16
"Cnnm4",0.0510479579936905,1.16707441501935,2.12575756087177,2.36253034061417,2.22044604925031e-16
"Cox5b",2.79567920160954,5.41407997424862,4.01843512071052,5.89987269254962,5.65184528130846
"Actr1b",2.22044604925031e-16,0.642456010384465,0.221218901190521,0.727660108831342,0.937150587670157
"Tmem131",4.97287668400957,1.3925455881935,4.61624801437689,0.39424615967849,3.4350743705165
"Cnga3",0.118644524492807,2.22044604925031e-16,2.22044604925031e-16,0.239595836873412,0.733771684434166
"Inpp4a",1.80747226865394,6.63939301974778,7.22783806112475,2.31216298102473,7.49916946804522
"Coa5",3.34101868041274,2.93990228588899,0.746728580169333,2.22044604925031e-16,1.44053881064773
"Unc50",3.81345264124907,1.41337533954001,2.22044604925031e-16,2.22044604925031e-16,3.06704866144083
"Mgat4a",4.33881293511703,7.36383951327894,5.07444299453119,5.47446273460536,12.0866288189389
"Tsga10",1.02126795119583,0.256168154870872,0.566409759649385,0.657303477109626,0.147868591731924
"Mitd1",0.323950636918582,2.22044604925031e-16,1.36780434376064,0.0584709220670645,2.22044604925031e-16
"Mrpl30",1.8211660104814,1.66727054542765,0.79028185635417,0.505988655524122,0.100685287966296
"Txndc9",1.80902096644312,0.551705792425974,2.22044604925031e-16,1.44506721140775,2.30380780684184
